node,phi_deg,contour,K1_MPa_sqrt_m,K2_MPa_sqrt_m,K3_MPa_sqrt_m,J_N_per_mm
21,79.611142228,3,4.644615624681719,0.0,0.0,0.107465286
21,79.611142228,4,4.644827181057184,0.0,0.0,0.1074742819
21,79.611142228,5,4.6448855472159565,0.0,0.0,0.1074766226
21,79.611142228,6,4.644909536254287,0.0,0.0,0.107477453
22,82.371850396,1,4.636633368626867,0.0,0.0,0.1090269539
22,82.371850396,2,4.673682446092684,0.0,0.0,0.1088232876
22,82.371850396,3,4.675143902200164,0.0,0.0,0.1088855771
22,82.371850396,4,4.67535657802192,0.0,0.0,0.1088946864
22,82.371850396,5,4.675415311004903,0.0,0.0,0.108897056
22,82.371850396,6,4.6754394866176145,0.0,0.0,0.1088978954
23,85.020894266,1,4.671324294531886,0.0,0.0,0.110503881
23,85.020894266,2,4.705173981846915,0.0,0.0,0.1102976618
23,85.020894266,3,4.706642394965247,0.0,0.0,0.1103607732
23,85.020894266,4,4.706856256641127,0.0,0.0,0.1103700019
23,85.020894266,5,4.706915359610595,0.0,0.0,0.1103724013
23,85.020894266,6,4.706939715473134,0.0,0.0,0.1103732498
24,87.562249554,1,4.707238130129091,0.0,0.0,0.1120228713
24,87.562249554,2,4.737332008727637,0.0,0.0,0.1118139727
24,87.562249554,3,4.738807913281746,0.0,0.0,0.1118779392
24,87.562249554,4,4.739023033544134,0.0,0.0,0.1118872916
24,87.562249554,5,4.739082512824645,0.0,0.0,0.1118897218
24,87.562249554,6,4.739107036287899,0.0,0.0,0.1118905796
25,90.0,1,4.741699616978478,0.0,0.0,0.1135906275
25,90.0,2,4.77030433791724,0.0,0.0,0.1133790184
25,90.0,3,4.7717890083050225,0.0,0.0,0.113443841
25,90.0,4,4.77200558953969,0.0,0.0,0.1134533211
25,90.0,5,4.772065533675017,0.0,0.0,0.1134557823
25,90.0,6,4.772090281659985,0.0,0.0,0.1134566493
26,92.437750446,1,4.774484277638059,0.0,0.0,0.1152481531
26,92.437750446,2,4.805049987037169,0.0,0.0,0.1150332227
26,92.437750446,3,4.806547031417436,0.0,0.0,0.115099031
26,92.437750446,4,4.806765219089154,0.0,0.0,0.1151086497
26,92.437750446,5,4.806825536373244,0.0,0.0,0.1151111446
26,92.437750446,6,4.8068503918756535,0.0,0.0,0.1151120206
27,94.979105734,1,4.807814194023197,0.0,0.0,0.1170566008
27,94.979105734,2,4.8426971713750735,0.0,0.0,0.1168381116
27,94.979105734,3,4.844208572495918,0.0,0.0,0.1169049676
27,94.979105734,4,4.844428673345622,0.0,0.0,0.1169147375
27,94.979105734,5,4.844489468133639,0.0,0.0,0.1169172686
27,94.979105734,6,4.844514500723596,0.0,0.0,0.1169181542
28,97.628149604,1,4.844998569538704,0.0,0.0,0.1190460278
28,97.628149604,2,4.883760051980278,0.0,0.0,0.1188235794
28,97.628149604,3,4.885287302436756,0.0,0.0,0.1188915975
28,97.628149604,4,4.885509509363381,0.0,0.0,0.1189015347
28,97.628149604,5,4.885570835414044,0.0,0.0,0.1189041056
28,97.628149604,6,4.885596041929274,0.0,0.0,0.1189050017
29,100.388857772,1,4.886191403944353,0.0,0.0,0.1212332854
29,100.388857772,2,4.928506982897302,0.0,0.0,0.1210064438
29,100.388857772,3,4.930051733398351,0.0,0.0,0.1210757511
29,100.388857772,4,4.930276255112223,0.0,0.0,0.1210858738
29,100.388857772,5,4.93033814404831,0.0,0.0,0.1210884884
29,100.388857772,6,4.9303635308133655,0.0,0.0,0.1210893958
30,103.2650293,1,4.931657952252557,0.0,0.0,0.1236366316
30,103.2650293,2,4.977212721782925,0.0,0.0,0.1234049176
30,103.2650293,3,4.97877669576987,0.0,0.0,0.1234756534
30,103.2650293,4,4.979003753630425,0.0,0.0,0.1234859816
30,103.2650293,5,4.979066243399267,0.0,0.0,0.1234886441
30,103.2650293,6,4.979091807251873,0.0,0.0,0.1234895635
31,106.260204708,1,4.981795943611469,0.0,0.0,0.1262761278
31,106.260204708,2,5.030166250218845,0.0,0.0,0.1260390082
31,106.260204708,3,5.031751284975006,0.0,0.0,0.1261113269
31,106.260204708,4,5.031981116153069,0.0,0.0,0.1261218826
31,106.260204708,5,5.032044244701999,0.0,0.0,0.1261245976
31,106.260204708,6,5.032069988804431,0.0,0.0,0.1261255299
32,109.377573082,1,5.037265468697593,0.0,0.0,0.1291738929
32,109.377573082,2,5.087673186529528,0.0,0.0,0.128930772
32,109.377573082,3,5.089281274289832,0.0,0.0,0.1290048438
32,109.377573082,4,5.089514125443061,0.0,0.0,0.1290156509
32,109.377573082,5,5.08957793071941,0.0,0.0,0.1290184236
32,109.377573082,6,5.089603842422559,0.0,0.0,0.1290193697
33,112.619864854,1,5.099242448919362,0.0,0.0,0.1323543486
33,112.619864854,2,5.150057806477637,0.0,0.0,0.1321045904
33,112.619864854,3,5.151690990073452,0.0,0.0,0.1321806033
33,112.619864854,4,5.151927123670893,0.0,0.0,0.1321916889
33,112.619864854,5,5.15199164678427,0.0,0.0,0.1321945246
33,112.619864854,6,5.152017719763578,0.0,0.0,0.1321954853
34,115.98923357,1,5.169508403993077,0.0,0.0,0.1358446624
34,115.98923357,2,5.217666755778002,0.0,0.0,0.1355875434
34,115.98923357,3,5.219327232992303,0.0,0.0,0.1356657058
34,115.98923357,4,5.219566927314387,0.0,0.0,0.1356770994
34,115.98923357,5,5.219632203049849,0.0,0.0,0.1356800044
34,115.98923357,6,5.2196584278184845,0.0,0.0,0.1356809808
35,119.487125705,1,5.248087468421837,0.0,0.0,0.1396751547
35,119.487125705,2,5.2908872837906085,0.0,0.0,0.1394098804
35,119.487125705,3,5.292577340950142,0.0,0.0,0.1394904245
35,119.487125705,4,5.292820886926418,0.0,0.0,0.1395021591
35,119.487125705,5,5.292886953231294,0.0,0.0,0.1395051401
35,119.487125705,6,5.2929133108155915,0.0,0.0,0.1395061331
36,123.114142651,1,5.3217148266177015,0.0,0.0,0.143879968
36,123.114142651,2,5.370195458768086,0.0,0.0,0.1436056549
36,123.114142651,3,5.3719174517697095,0.0,0.0,0.1436888377
36,123.114142651,4,5.37216515297883,0.0,0.0,0.1437009501
36,123.114142651,5,5.372232041475898,0.0,0.0,0.1437040146
36,123.114142651,6,5.372258516064469,0.0,0.0,0.1437050254
37,126.869897646,1,5.357790406392669,0.0,0.0,0.1484980013
37,126.869897646,2,5.456149245629903,0.0,0.0,0.1482136705
37,126.869897646,3,5.457905682159801,0.0,0.0,0.1482997807
37,126.869897646,4,5.458157857991812,0.0,0.0,0.1483123118
37,126.869897646,5,5.458225600303847,0.0,0.0,0.1483154682
37,126.869897646,6,5.4582521697607485,0.0,0.0,0.148316498
38,130.752870525,1,5.365345894103615,0.0,0.0,0.1535741281
38,130.752870525,2,5.549156170260406,0.0,0.0,0.1532786635
38,130.752870525,3,5.550949608601205,0.0,0.0,0.1533680238
38,130.752870525,4,5.551206584770703,0.0,0.0,0.15338102
38,130.752870525,5,5.551275218845039,0.0,0.0,0.1533842777
38,130.752870525,6,5.551301854709771,0.0,0.0,0.1533853279
39,134.760270198,1,5.393927435547128,0.0,0.0,0.1591609236
39,134.760270198,2,5.649614325469675,0.0,0.0,0.1588531223
39,134.760270198,3,5.65144742193461,0.0,0.0,0.1589460962
39,134.760270198,4,5.651709565265805,0.0,0.0,0.1589596097
39,134.760270198,5,5.651779113238385,0.0,0.0,0.1589629792
39,134.760270198,6,5.651805783888171,0.0,0.0,0.1589640515
40,138.887909628,1,5.452644641926189,0.0,0.0,0.1653215952
40,138.887909628,2,5.758231457458556,0.0,0.0,0.1650000366
40,138.887909628,3,5.760107042286134,0.0,0.0,0.1650970357
40,138.887909628,4,5.760374719603234,0.0,0.0,0.1651111257
40,138.887909628,5,5.760445216259113,0.0,0.0,0.1651146193
40,138.887909628,6,5.760471886908897,0.0,0.0,0.1651157155
41,143.130102354,1,5.532171219610266,0.0,0.0,0.1721344934
41,143.130102354,2,5.875941554420813,0.0,0.0,0.1717975956
41,143.130102354,3,5.877862647586198,0.0,0.0,0.1718990937
41,143.130102354,4,5.878136273147577,0.0,0.0,0.1719138288
41,143.130102354,5,5.878207746947252,0.0,0.0,0.1719174604
41,143.130102354,6,5.878234382811985,0.0,0.0,0.1719185828
42,147.479590583,1,5.627542990343371,0.0,0.0,0.1797009732
42,147.479590583,2,6.003925717575686,0.0,0.0,0.1793469096
42,147.479590583,3,6.005895731176475,0.0,0.0,0.1794534552
42,147.479590583,4,6.0061757445387265,0.0,0.0,0.1794689148
42,147.479590583,5,6.0062482302672535,0.0,0.0,0.1794727012
42,147.479590583,6,6.006274787075043,0.0,0.0,0.1794738525
43,151.927513107,1,5.737939814252063,0.0,0.0,0.1881583079
43,151.927513107,2,6.143786699921066,0.0,0.0,0.1877849276
43,151.927513107,3,6.145809435015005,0.0,0.0,0.1878971677
43,151.927513107,4,6.1460963927389995,0.0,0.0,0.1879134466
43,151.927513107,5,6.146169963128763,0.0,0.0,0.1879174069
43,151.927513107,6,6.146196418743668,0.0,0.0,0.1879185895
44,156.463422114,1,5.86465733341471,0.0,0.0,0.1977024345
44,156.463422114,2,6.297845306518584,0.0,0.0,0.1973071252
44,156.463422114,3,6.299925753179821,0.0,0.0,0.1974258484
44,156.463422114,4,6.300220094822152,0.0,0.0,0.1974430612
44,156.463422114,5,6.300294677140767,0.0,0.0,0.197447222
44,156.463422114,6,6.3003209493435675,0.0,0.0,0.1974484432
45,161.07535561,1,6.0106312672707976,0.0,0.0,0.2086287919
45,161.07535561,2,6.469643952425937,0.0,0.0,0.20820835
45,161.07535561,3,6.471789712769967,0.0,0.0,0.2083345332
45,161.07535561,4,6.472093054254518,0.0,0.0,0.2083528271
45,161.07535561,5,6.4721690026770835,0.0,0.0,0.2083572114
45,161.07535561,6,6.472195113603722,0.0,0.0,0.2083584513
46,165.74996728,1,6.181003485620312,0.0,0.0,0.2214080564
46,165.74996728,2,6.664827290617415,0.0,0.0,0.2209580275
46,165.74996728,3,6.6670602064960365,0.0,0.0,0.2210930355
46,165.74996728,4,6.667375909323962,0.0,0.0,0.2211126052
46,165.74996728,5,6.667451766040474,0.0,0.0,0.2211173169
46,165.74996728,6,6.667476501376332,0.0,0.0,0.2211186452
47,170.472716565,1,6.383890568586278,0.0,0.0,0.236790797
47,170.472716565,2,6.8920375255218795,0.0,0.0,0.2363061349
47,170.472716565,3,6.894441900095236,0.0,0.0,0.2364515989
47,170.472716565,4,6.894827520882228,0.0,0.0,0.2364726614
47,170.472716565,5,6.894931287861368,0.0,0.0,0.2364774716
47,170.472716565,6,6.894959014711892,0.0,0.0,0.2364774572
48,175.228112041,1,6.622070924943693,0.0,0.0,0.2552702128
48,175.228112041,2,7.152954187076536,0.0,0.0,0.2547072498
48,175.228112041,3,7.155658070453919,0.0,0.0,0.2548046899
48,175.228112041,4,7.156274385720774,0.0,0.0,0.2547992706
48,175.228112041,5,7.156598531830053,0.0,0.0,0.2548133682
48,175.228112041,6,7.156816166103181,0.0,0.0,0.2548350113
49,180.0,1,6.571395725855873,0.0,0.0,0.2614665362
49,180.0,2,7.274021158779335,0.0,0.0,0.2609855889
49,180.0,3,7.27805404942668,0.0,0.0,0.2612629484
49,180.0,4,7.279322843767713,0.0,0.0,0.2613466327
49,180.0,5,7.28007125369699,0.0,0.0,0.2613412141
49,180.0,6,7.280530814860232,0.0,0.0,0.2613050589
