node,phi_deg,contour,K1_MPa_sqrt_m,K2_MPa_sqrt_m,K3_MPa_sqrt_m,J_N_per_mm
8,32.520409417,1,4.551270507104572,0.0,0.0,0.1178509478
8,32.520409417,2,4.854168744683431,0.0,0.0,0.1176191556
8,32.520409417,3,4.855763620447671,0.0,0.0,0.1176889752
8,32.520409417,4,4.8559903178085735,0.0,0.0,0.1176991462
8,32.520409417,5,4.856048930625004,0.0,0.0,0.1177016957
8,32.520409417,6,4.856070253863267,0.0,0.0,0.117702532
9,36.869897646,1,4.530034086012939,0.0,0.0,0.1157217754
9,36.869897646,2,4.810087855849471,0.0,0.0,0.1154956768
9,36.869897646,3,4.811662549957683,0.0,0.0,0.1155638628
9,36.869897646,4,4.811886872448062,0.0,0.0,0.1155738016
9,36.869897646,5,4.811945444154883,0.0,0.0,0.1155763087
9,36.869897646,6,4.81196718165152,0.0,0.0,0.1155771442
10,41.112090372,1,4.526452730668134,0.0,0.0,0.1142202293
10,41.112090372,2,4.778750541214447,0.0,0.0,0.1139984228
10,41.112090372,3,4.780309107706594,0.0,0.0,0.1140653961
10,41.112090372,4,4.780531599238207,0.0,0.0,0.1140751637
10,41.112090372,5,4.780590212054639,0.0,0.0,0.1140776418
10,41.112090372,6,4.78061234799826,0.0,0.0,0.1140784789
11,45.239729802,1,4.544278995802929,0.0,0.0,0.1132505517
11,45.239729802,2,4.758368725660475,0.0,0.0,0.1130318632
11,45.239729802,3,4.759914617743759,0.0,0.0,0.1130979802
11,45.239729802,4,4.760135765307367,0.0,0.0,0.1131076281
11,45.239729802,5,4.760194485641239,0.0,0.0,0.1131100883
11,45.239729802,6,4.760217007382735,0.0,0.0,0.113110929
12,49.247129475,1,4.591335663809772,0.0,0.0,0.1127337103
12,49.247129475,2,4.747365605840141,0.0,0.0,0.1125171305
12,49.247129475,3,4.748901824516062,0.0,0.0,0.1125826925
12,49.247129475,4,4.74912203920776,0.0,0.0,0.1125922643
12,49.247129475,5,4.749180927142348,0.0,0.0,0.1125947158
12,49.247129475,6,4.749203815708053,0.0,0.0,0.1125955617
13,53.130102354,1,4.660007932135646,0.0,0.0,0.1126030333
13,53.130102354,2,4.744390357929905,0.0,0.0,0.1123877123
13,53.130102354,3,4.7459195563494205,0.0,0.0,0.1124529782
13,53.130102354,4,4.746139201831141,0.0,0.0,0.1124625108
13,53.130102354,5,4.746198298476053,0.0,0.0,0.1124649613
13,53.130102354,6,4.746221531730023,0.0,0.0,0.1124658135
14,56.885857349,1,4.7065730177556615,0.0,0.0,0.1128014935
14,56.885857349,2,4.748417591262515,0.0,0.0,0.1125866816
14,56.885857349,3,4.749942065239208,0.0,0.0,0.1126518709
14,56.885857349,4,4.750161454576436,0.0,0.0,0.1126613959
14,56.885857349,5,4.750220794716729,0.0,0.0,0.112663852
14,56.885857349,6,4.750244360009853,0.0,0.0,0.1126647115
15,60.512874295,1,4.720946660706919,0.0,0.0,0.1132797828
15,60.512874295,2,4.758489056649999,0.0,0.0,0.1130648602
15,60.512874295,3,4.760010874313457,0.0,0.0,0.1131301612
15,60.512874295,4,4.760230276299796,0.0,0.0,0.1131397052
15,60.512874295,5,4.760289894720524,0.0,0.0,0.1131421724
15,60.512874295,6,4.760313766754581,0.0,0.0,0.1131430398
16,64.01076643,1,4.730449902746202,0.0,0.0,0.1139950065
16,64.01076643,2,4.773582260071441,0.0,0.0,0.1137794433
16,64.01076643,3,4.775103217595374,0.0,0.0,0.113845015
16,64.01076643,4,4.775322866239372,0.0,0.0,0.1138546008
16,64.01076643,5,4.775382785076476,0.0,0.0,0.1138570837
16,64.01076643,6,4.7754069448778,0.0,0.0,0.1138579596
17,67.380135146,1,4.746436427470698,0.0,0.0,0.1149097645
17,67.380135146,2,4.792810530493704,0.0,0.0,0.1146930952
17,67.380135146,3,4.7943321995301105,0.0,0.0,0.1147590737
17,67.380135146,4,4.794552297217536,0.0,0.0,0.1147687204
17,67.380135146,5,4.7946125386069625,0.0,0.0,0.1147712228
17,67.380135146,6,4.794636967201888,0.0,0.0,0.1147721077
18,70.622426918,1,4.768629921383014,0.0,0.0,0.1159914008
18,70.622426918,2,4.815434612781339,0.0,0.0,0.1157732366
18,70.622426918,3,4.816958397381501,0.0,0.0,0.115839736
18,70.622426918,4,4.817179121199903,0.0,0.0,0.1158494599
18,70.622426918,5,4.8172396946284834,0.0,0.0,0.1158519851
18,70.622426918,6,4.817264376205621,0.0,0.0,0.1158528791
19,73.739795292,1,4.795165367987513,0.0,0.0,0.1172115071
19,73.739795292,2,4.840820786491248,0.0,0.0,0.1169915303
19,73.739795292,3,4.842347878833842,0.0,0.0,0.1170586473
19,73.739795292,4,4.842569377410271,0.0,0.0,0.117068462
19,73.739795292,5,4.842630295527117,0.0,0.0,0.1170710124
19,73.739795292,6,4.842655211112802,0.0,0.0,0.1170719159
20,76.7349707,1,4.824742688530271,0.0,0.0,0.1185454765
20,76.7349707,2,4.8684198999718005,0.0,0.0,0.1183233996
20,76.7349707,3,4.869951387880342,0.0,0.0,0.1183912145
20,76.7349707,4,4.870173781381348,0.0,0.0,0.1184011314
20,76.7349707,5,4.870235056835569,0.0,0.0,0.1184037091
20,76.7349707,6,4.870260190618413,0.0,0.0,0.1184046221
21,79.611142228,1,4.856575522587808,0.0,0.0,0.1199719948
21,79.611142228,2,4.897758041643731,0.0,0.0,0.1197475852
21,79.611142228,3,4.899294839016464,0.0,0.0,0.1198161657
21,79.611142228,4,4.899518241284044,0.0,0.0,0.119826194
21,79.611142228,5,4.899579877237919,0.0,0.0,0.1198288009
21,79.611142228,6,4.899605216568808,0.0,0.0,0.1198297236
22,82.371850396,1,4.890168066132623,0.0,0.0,0.1214726835
22,82.371850396,2,4.928427989201351,0.0,0.0,0.1212457476
22,82.371850396,3,4.92997087395858,0.0,0.0,0.1213151487
22,82.371850396,4,4.930195379861064,0.0,0.0,0.1213252965
22,82.371850396,5,4.930257382639146,0.0,0.0,0.1213279339
22,82.371850396,6,4.930282911706697,0.0,0.0,0.1213288661
23,85.020894266,1,4.925194455938666,0.0,0.0,0.1230317087
23,85.020894266,2,4.960080111739722,0.0,0.0,0.1228020903
23,85.020894266,3,4.9616297922316415,0.0,0.0,0.1228723577
23,85.020894266,4,4.961855477663693,0.0,0.0,0.1228826312
23,85.020894266,5,4.961917847265985,0.0,0.0,0.1228853001
23,85.020894266,6,4.961943556583361,0.0,0.0,0.122886242
24,87.562249554,1,4.961480311366645,0.0,0.0,0.1246352568
24,87.562249554,2,4.992408155316564,0.0,0.0,0.124402819
24,87.562249554,3,4.993965200753156,0.0,0.0,0.1244739883
24,87.562249554,4,4.994192132122604,0.0,0.0,0.1244843924
24,87.562249554,5,4.994254878035937,0.0,0.0,0.1244870938
24,87.562249554,6,4.994280754954031,0.0,0.0,0.1244880454
25,90.0,1,4.996196424813229,0.0,0.0,0.1262903621
25,90.0,2,5.025548875791571,0.0,0.0,0.1260550757
25,90.0,3,5.027114617491728,0.0,0.0,0.1261271466
25,90.0,4,5.0273430129957335,0.0,0.0,0.1261376855
25,90.0,5,5.027406226926161,0.0,0.0,0.1261404196
25,90.0,6,5.0274323378528,0.0,0.0,0.1261413809
26,92.437750446,1,5.02880469046265,0.0,0.0,0.1280399805
26,92.437750446,2,5.0602048933135,0.0,0.0,0.1278011748
26,92.437750446,3,5.061783103874471,0.0,0.0,0.1278742885
26,92.437750446,4,5.062013105815528,0.0,0.0,0.1278849736
26,92.437750446,5,5.062076689732441,0.0,0.0,0.1278877433
26,92.437750446,6,5.062102901851966,0.0,0.0,0.1278887141
27,94.979105734,1,5.061843345263897,0.0,0.0,0.1299488336
27,94.979105734,2,5.097763448495424,0.0,0.0,0.1297062617
27,94.979105734,3,5.099356173910856,0.0,0.0,0.1297804821
27,94.979105734,4,5.09958809851673,0.0,0.0,0.1297913269
27,94.979105734,5,5.099652166262125,0.0,0.0,0.1297941347
27,94.979105734,6,5.0996785491446435,0.0,0.0,0.1297951156
28,97.628149604,1,5.098776585336744,0.0,0.0,0.1320484955
28,97.628149604,2,5.1387508423706025,0.0,0.0,0.1318017322
28,97.628149604,3,5.140359597371494,0.0,0.0,0.1318771803
28,97.628149604,4,5.140593647027956,0.0,0.0,0.1318882019
28,97.628149604,5,5.1406582428737195,0.0,0.0,0.1318910518
28,97.628149604,6,5.140684802843787,0.0,0.0,0.1318920436
29,100.388857772,1,5.139756007109942,0.0,0.0,0.13435666
29,100.388857772,2,5.183438939111759,0.0,0.0,0.1341052449
29,100.388857772,3,5.185065406029824,0.0,0.0,0.1341820556
29,100.388857772,4,5.185301789447199,0.0,0.0,0.1341932731
29,100.388857772,5,5.185366951340665,0.0,0.0,0.134196169
29,100.388857772,6,5.185393688398281,0.0,0.0,0.1341971727
30,103.2650293,1,5.185049974114842,0.0,0.0,0.136892481
30,103.2650293,2,5.232106139319537,0.0,0.0,0.1366359058
30,103.2650293,3,5.233752066894324,0.0,0.0,0.1367142265
30,103.2650293,4,5.233991011756603,0.0,0.0,0.1367256612
30,103.2650293,5,5.234056771320547,0.0,0.0,0.1367286076
30,103.2650293,6,5.234083685465713,0.0,0.0,0.1367296238
31,106.260204708,1,5.235065705494856,0.0,0.0,0.1396770042
31,106.260204708,2,5.285045563997092,0.0,0.0,0.1394147033
31,106.260204708,3,5.286712827459252,0.0,0.0,0.1394946977
31,106.260204708,4,5.286954567774983,0.0,0.0,0.1395063728
31,106.260204708,5,5.287020969281291,0.0,0.0,0.1395093745
31,106.260204708,6,5.287048054189451,0.0,0.0,0.1395104042
32,109.377573082,1,5.290485579659438,0.0,0.0,0.1427334401
32,109.377573082,2,5.342567868977205,0.0,0.0,0.1424647817
32,109.377573082,3,5.344258485859884,0.0,0.0,0.1425466298
32,109.377573082,4,5.34450327461128,0.0,0.0,0.1425585707
32,109.377573082,5,5.3445703528450075,0.0,0.0,0.1425616331
32,109.377573082,6,5.344597602191605,0.0,0.0,0.1425626771
33,112.619864854,1,5.352532468353441,0.0,0.0,0.1460874277
33,112.619864854,2,5.4050033415123675,0.0,0.0,0.1458117384
33,112.619864854,3,5.406719392594267,0.0,0.0,0.1458956392
33,112.619864854,4,5.406967492250373,0.0,0.0,0.1459078744
33,112.619864854,5,5.407035291483407,0.0,0.0,0.1459110033
33,112.619864854,6,5.407062692619332,0.0,0.0,0.1459120625
34,115.98923357,1,5.423063068119979,0.0,0.0,0.149767517
34,115.98923357,2,5.472706213621516,0.0,0.0,0.14948403
34,115.98923357,3,5.474449928308387,0.0,0.0,0.149570204
34,115.98923357,4,5.474701626636471,0.0,0.0,0.1495827649
34,115.98923357,5,5.474770172167032,0.0,0.0,0.1495859667
34,115.98923357,6,5.47479771876773,0.0,0.0,0.1495870422
35,119.487125705,1,5.502091207599259,0.0,0.0,0.1538056114
35,119.487125705,2,5.546073787545321,0.0,0.0,0.1535134852
35,119.487125705,3,5.547847486948966,0.0,0.0,0.1536021784
35,119.487125705,4,5.548103074878571,0.0,0.0,0.1536150998
35,119.487125705,5,5.548172407816271,0.0,0.0,0.1536183816
35,119.487125705,6,5.548200077745797,0.0,0.0,0.1536194743
36,123.114142651,1,5.575720393591612,0.0,0.0,0.1582377013
36,123.114142651,2,5.625597032188744,0.0,0.0,0.1579360003
36,123.114142651,3,5.627403106991073,0.0,0.0,0.1580274844
36,123.114142651,4,5.627662888100856,0.0,0.0,0.1580408053
36,123.114142651,5,5.627733043230747,0.0,0.0,0.158044175
36,123.114142651,6,5.627760817515436,0.0,0.0,0.1580452861
37,126.869897646,1,5.60985855968619,0.0,0.0,0.1631048892
37,126.869897646,2,5.711853664057521,0.0,0.0,0.1627925769
37,126.869897646,3,5.713694659892051,0.0,0.0,0.1628871577
37,126.869897646,4,5.71395895989661,0.0,0.0,0.1629009213
37,126.869897646,5,5.714029965679192,0.0,0.0,0.1629043878
37,126.869897646,6,5.714057819020822,0.0,0.0,0.1629055185
38,130.752870525,1,5.614033212078762,0.0,0.0,0.1684547272
38,130.752870525,2,5.805265651158067,0.0,0.0,0.168130621
38,130.752870525,3,5.807144157930204,0.0,0.0,0.1682286402
38,130.752870525,4,5.807413312030971,0.0,0.0,0.1682428956
38,130.752870525,5,5.807485196926742,0.0,0.0,0.1682464688
38,130.752870525,6,5.807513100864816,0.0,0.0,0.1682476206
39,134.760270198,1,5.640087499163601,0.0,0.0,0.1743431153
39,134.760270198,2,5.9062474795478614,0.0,0.0,0.1740059416
39,134.760270198,3,5.9081661946804465,0.0,0.0,0.1741077844
39,134.760270198,4,5.9084405697016305,0.0,0.0,0.174122587
39,134.760270198,5,5.908513362171091,0.0,0.0,0.1741262779
39,134.760270198,6,5.908541281920551,0.0,0.0,0.1741274526
40,138.887909628,1,5.697504098688366,0.0,0.0,0.1808375149
40,138.887909628,2,6.015540222672004,0.0,0.0,0.1804857665
40,138.887909628,3,6.01750202383771,0.0,0.0,0.1805918694
40,138.887909628,4,6.017781989765798,0.0,0.0,0.1806072819
40,138.887909628,5,6.017855721431721,0.0,0.0,0.1806111035
40,138.887909628,6,6.01788361904524,0.0,0.0,0.180612303
41,143.130102354,1,5.776507762138558,0.0,0.0,0.1880218877
41,143.130102354,2,6.134124686245021,0.0,0.0,0.1876538862
41,143.130102354,3,6.136132644015453,0.0,0.0,0.1877647521
41,143.130102354,4,6.136418627757928,0.0,0.0,0.1877808474
41,143.130102354,5,6.136493327080817,0.0,0.0,0.1877848145
41,143.130102354,6,6.136521164611059,0.0,0.0,0.187786041
42,147.479590583,1,5.871906418556329,0.0,0.0,0.1960052814
42,147.479590583,2,6.263243683334688,0.0,0.0,0.1956190856
42,147.479590583,3,6.265301288864386,0.0,0.0,0.195735298
42,147.479590583,4,6.265593736302398,0.0,0.0,0.1957521605
42,147.479590583,5,6.265669434905026,0.0,0.0,0.1957562909
42,147.479590583,6,6.265697171242384,0.0,0.0,0.1957575474
43,151.927513107,1,5.9828489282603385,0.0,0.0,0.2049358941
43,151.927513107,2,6.404585098615787,0.0,0.0,0.2045292141
43,151.927513107,3,6.406696244668548,0.0,0.0,0.2046514619
43,151.927513107,4,6.406995725012077,0.0,0.0,0.2046691926
43,151.927513107,5,6.4070725019513874,0.0,0.0,0.2046735069
43,151.927513107,6,6.407100105473083,0.0,0.0,0.2046747958
44,156.463422114,1,6.110699950038886,0.0,0.0,0.2150257782
44,156.463422114,2,6.560591510138085,0.0,0.0,0.2145958261
44,156.463422114,3,6.562761338577386,0.0,0.0,0.2147249513
44,156.463422114,4,6.563068304032137,0.0,0.0,0.2147436728
44,156.463422114,5,6.563146077088911,0.0,0.0,0.2147481991
44,156.463422114,6,6.563173468738003,0.0,0.0,0.2147495284
45,161.07535561,1,6.258540633318767,0.0,0.0,0.2265950718
45,161.07535561,2,6.734985121093373,0.0,0.0,0.2261384203
45,161.07535561,3,6.737221505990587,0.0,0.0,0.2262754688
45,161.07535561,4,6.737537629401441,0.0,0.0,0.2262953386
45,161.07535561,5,6.737616771724443,0.0,0.0,0.2263001015
45,161.07535561,6,6.737643970474598,0.0,0.0,0.2263014495
46,165.74996728,1,6.431754047466225,0.0,0.0,0.2401537353
46,165.74996728,2,6.933681901554625,0.0,0.0,0.2396656046
46,165.74996728,3,6.936007529089687,0.0,0.0,0.2398120407
46,165.74996728,4,6.936336307935737,0.0,0.0,0.239833268
46,165.74996728,5,6.936415298469411,0.0,0.0,0.23983838
46,165.74996728,6,6.93644104573412,0.0,0.0,0.2398398219
47,170.472716565,1,6.638812288507949,0.0,0.0,0.2565135208
47,170.472716565,2,7.165709148637328,0.0,0.0,0.255988488
47,170.472716565,3,7.1682116739846995,0.0,0.0,0.2561460674
47,170.472716565,4,7.168612951208387,0.0,0.0,0.2561688848
47,170.472716565,5,7.168720908205427,0.0,0.0,0.2561740978
47,170.472716565,6,7.16874974501541,0.0,0.0,0.2561740868
48,175.228112041,1,6.8701794196159245,0.0,0.0,0.2761996908
48,175.228112041,2,7.406339903357166,0.0,0.0,0.2755906219
48,175.228112041,3,7.396522457409567,0.0,0.0,0.2756961165
48,175.228112041,4,7.384496884677926,0.0,0.0,0.2756902899
48,175.228112041,5,7.3714743975893615,0.0,0.0,0.2757055367
48,175.228112041,6,7.357281130955839,0.0,0.0,0.2757289324
49,180.0,1,6.811769178691614,0.0,0.0,0.2826722813
49,180.0,2,7.503868005928519,0.0,0.0,0.2821522993
49,180.0,3,7.482419769154652,0.0,0.0,0.2824521312
49,180.0,4,7.458203473740567,0.0,0.0,0.2825425825
49,180.0,5,7.432140376550167,0.0,0.0,0.2825367299
49,180.0,6,7.403703907756591,0.0,0.0,0.2824976649
