node,phi_deg,contour,K1_MPa_sqrt_m,K2_MPa_sqrt_m,K3_MPa_sqrt_m,J_N_per_mm
7,28.072486912,1,4.961191257052563,0.0,0.0,0.1447971115
7,28.072486912,2,5.3803481504195485,0.0,0.0,0.1445100082
7,28.072486912,3,5.382116856586768,0.0,0.0,0.1445963989
7,28.072486912,4,5.382368415774635,0.0,0.0,0.1446089922
7,28.072486912,5,5.382432619497969,0.0,0.0,0.1446121465
7,28.072486912,6,5.382455413195344,0.0,0.0,0.1446131855
8,32.520409417,1,4.914352602792167,0.0,0.0,0.1412583152
8,32.520409417,2,5.314143394702794,0.0,0.0,0.1409805078
8,32.520409417,3,5.315886777350511,0.0,0.0,0.1410641962
8,32.520409417,4,5.316135126826552,0.0,0.0,0.141076403
8,32.520409417,5,5.316199305251666,0.0,0.0,0.1410794846
8,32.520409417,6,5.316222674483574,0.0,0.0,0.1410805196
9,36.869897646,1,4.886571345280667,0.0,0.0,0.1387151007
9,36.869897646,2,5.266065971927747,0.0,0.0,0.1384443533
9,36.869897646,3,5.26778928992371,0.0,0.0,0.1385260156
9,36.869897646,4,5.268035198121398,0.0,0.0,0.1385379351
9,36.869897646,5,5.268099480901674,0.0,0.0,0.1385409663
9,36.869897646,6,5.268123425668116,0.0,0.0,0.1385420019
10,41.112090448,1,4.875860796227174,0.0,0.0,0.1370082549
10,41.112090448,2,5.233572832158822,0.0,0.0,0.1367426793
10,41.112090448,3,5.235280509529478,0.0,0.0,0.1368228821
10,41.112090448,4,5.2355246025797895,0.0,0.0,0.1368345966
10,41.112090448,5,5.235589071934447,0.0,0.0,0.1368375957
10,41.112090448,6,5.235613566937202,0.0,0.0,0.1368386357
11,45.239729935,1,4.880856439145879,0.0,0.0,0.1360094529
11,45.239729935,2,5.214490598881183,0.0,0.0,0.1357474858
11,45.239729935,3,5.216186427197446,0.0,0.0,0.1358267054
11,45.239729935,4,5.216429255336693,0.0,0.0,0.1358382841
11,45.239729935,5,5.216493980835841,0.0,0.0,0.1358412659
11,45.239729935,6,5.216519003938966,0.0,0.0,0.1358423137
12,49.247129645,1,4.90115804668928,0.0,0.0,0.1356124113
12,49.247129645,2,5.206916061609612,0.0,0.0,0.1353527084
12,49.247129645,3,5.208603279043808,0.0,0.0,0.1354313478
12,49.247129645,4,5.208845313451361,0.0,0.0,0.1354428491
12,49.247129645,5,5.208910345691443,0.0,0.0,0.1354458263
12,49.247129645,6,5.208935868434438,0.0,0.0,0.1354468841
13,53.130102354,1,4.938913516901102,0.0,0.0,0.1357272785
13,53.130102354,2,5.20915605150336,0.0,0.0,0.1354686991
13,53.130102354,3,5.210837507267658,0.0,0.0,0.1355471013
13,53.130102354,4,5.211079149552782,0.0,0.0,0.1355585742
13,53.130102354,5,5.211144535967962,0.0,0.0,0.1355615574
13,53.130102354,6,5.211170529890328,0.0,0.0,0.1355626268
14,56.885857248,1,5.002596444727648,0.0,0.0,0.1362770429
14,56.885857248,2,5.219679191333601,0.0,0.0,0.1360186176
14,56.885857248,3,5.2213573614914095,0.0,0.0,0.1360970738
14,56.885857248,4,5.22159896899148,0.0,0.0,0.1361085603
14,56.885857248,5,5.221664738042256,0.0,0.0,0.1361115579
14,56.885857248,6,5.221691174683495,0.0,0.0,0.1361126405
15,60.512874367,1,5.101282807386702,0.0,0.0,0.1371949852
15,60.512874367,2,5.237097750334226,0.0,0.0,0.1369358866
15,60.512874367,3,5.238774826343964,0.0,0.0,0.1370146443
15,60.512874367,4,5.239016699475357,0.0,0.0,0.1370261795
15,60.512874367,5,5.23908287962223,0.0,0.0,0.137029199
15,60.512874367,6,5.239109727359565,0.0,0.0,0.1370302955
16,64.010766432,1,5.199014468933317,0.0,0.0,0.1384228815
16,64.010766432,2,5.260312780097328,0.0,0.0,0.1381624237
16,64.010766432,3,5.26199068778609,0.0,0.0,0.1382416915
16,64.010766432,4,5.262233079531019,0.0,0.0,0.1382533049
16,64.010766432,5,5.262299692909932,0.0,0.0,0.1382563521
16,64.010766432,6,5.262326923282863,0.0,0.0,0.1382574635
17,67.380134958,1,5.247985083358033,0.0,0.0,0.1399100284
17,67.380134958,2,5.288485957652918,0.0,0.0,0.1396476052
17,67.380134958,3,5.290166388839253,0.0,0.0,0.1397275597
17,67.380134958,4,5.29040952688171,0.0,0.0,0.1397392763
17,67.380134958,5,5.29047658930405,0.0,0.0,0.1397423563
17,67.380134958,6,5.290504177014357,0.0,0.0,0.1397434829
18,70.622426877,1,5.274900762228392,0.0,0.0,0.1416124207
18,70.622426877,2,5.320676321984991,0.0,0.0,0.1413475201
18,70.622426877,3,5.322360769263956,0.0,0.0,0.1414283105
18,70.622426877,4,5.322604843340601,0.0,0.0,0.1414401512
18,70.622426877,5,5.322672367455478,0.0,0.0,0.1414432681
18,70.622426877,6,5.3227002840426625,0.0,0.0,0.1414444103
19,73.739795292,1,5.305071737156292,0.0,0.0,0.1434919707
19,73.739795292,2,5.356011954085701,0.0,0.0,0.1432241872
19,73.739795292,3,5.357701713991133,0.0,0.0,0.1433059357
19,73.739795292,4,5.35794689486496,0.0,0.0,0.1433179185
19,73.739795292,5,5.358014883834654,0.0,0.0,0.1433210754
19,73.739795292,6,5.358043110325048,0.0,0.0,0.1433222336
20,76.734970714,1,5.341408970109417,0.0,0.0,0.1455158734
20,76.734970714,2,5.393798031982997,0.0,0.0,0.1452448487
20,76.734970714,3,5.395494233448024,0.0,0.0,0.1453276592
20,76.734970714,4,5.39574065709697,0.0,0.0,0.1453397981
20,76.734970714,5,5.395809120408312,0.0,0.0,0.1453429979
20,76.734970714,6,5.395837634665974,0.0,0.0,0.1453441721
21,79.611142238,1,5.381905312860414,0.0,0.0,0.1476558852
21,79.611142238,2,5.433462882283751,0.0,0.0,0.1473813402
21,79.611142238,3,5.435166530912668,0.0,0.0,0.147465298
21,79.611142238,4,5.435414308016453,0.0,0.0,0.1474776049
21,79.611142238,5,5.435483248831722,0.0,0.0,0.1474808498
21,79.611142238,6,5.435512031882985,0.0,0.0,0.1474820399
22,82.371850252,1,5.424967964099189,0.0,0.0,0.1498878457
22,82.371850252,2,5.474524263969345,0.0,0.0,0.149609523
22,82.371850252,3,5.476236219901675,0.0,0.0,0.1496946982
22,82.371850252,4,5.476485457977739,0.0,0.0,0.149707183
22,82.371850252,5,5.476554879459212,0.0,0.0,0.1497104744
22,82.371850252,6,5.47658391233041,0.0,0.0,0.1497116806
23,85.02089411,1,5.469698628259928,0.0,0.0,0.1521910606
23,85.02089411,2,5.516574657479989,0.0,0.0,0.1519087575
23,85.02089411,3,5.518295670175538,0.0,0.0,0.1519952073
23,85.02089411,4,5.518546454605377,0.0,0.0,0.1520078778
23,85.02089411,5,5.518616353590778,0.0,0.0,0.1520112171
23,85.02089411,6,5.518645617308245,0.0,0.0,0.1520124391
24,87.56224958,1,5.515588766822989,0.0,0.0,0.1545475477
24,87.56224958,2,5.559265662036752,0.0,0.0,0.154261106
24,87.56224958,3,5.560996348139664,0.0,0.0,0.1543488732
24,87.56224958,4,5.561248748493388,0.0,0.0,0.1543617356
24,87.56224958,5,5.561319134469548,0.0,0.0,0.1543651237
24,87.56224958,6,5.561348619546451,0.0,0.0,0.1543663617
25,90.0,1,5.559787972275605,0.0,0.0,0.1569693315
25,90.0,2,5.602790559212504,0.0,0.0,0.1566787002
25,90.0,3,5.604532597892214,0.0,0.0,0.1567677867
25,90.0,4,5.604786882963423,0.0,0.0,0.1567808463
25,90.0,5,5.604857860285506,0.0,0.0,0.156784284
25,90.0,6,5.604887636291954,0.0,0.0,0.1567855383
26,92.43775042,1,5.603667705465325,0.0,0.0,0.1595214506
26,92.43775042,2,5.648110434758273,0.0,0.0,0.1592257686
26,92.43775042,3,5.649868797115266,0.0,0.0,0.1593163602
26,92.43775042,4,5.650125219886173,0.0,0.0,0.1593296326
26,92.43775042,5,5.650196709497237,0.0,0.0,0.1593331228
26,92.43775042,6,5.650226643617568,0.0,0.0,0.1593343921
27,94.97910589,1,5.648511585490854,0.0,0.0,0.1622976783
27,94.97910589,2,5.697006896934136,0.0,0.0,0.1619965751
27,94.97910589,3,5.698784217145702,0.0,0.0,0.1620887679
27,94.97910589,4,5.699043172901015,0.0,0.0,0.1621022718
27,94.97910589,5,5.6991153139412765,0.0,0.0,0.1621058189
27,94.97910589,6,5.699145488394709,0.0,0.0,0.1621071047
28,97.628149748,1,5.698039424862069,0.0,0.0,0.1653442346
28,97.628149748,2,5.75019705228281,0.0,0.0,0.1650371248
28,97.628149748,3,5.751995227715545,0.0,0.0,0.1651310881
28,97.628149748,4,5.7522569662751994,0.0,0.0,0.165144848
28,97.628149748,5,5.752329815665656,0.0,0.0,0.1651484572
28,97.628149748,6,5.752360236776748,0.0,0.0,0.1651497609
29,100.388857762,1,5.752774890434938,0.0,0.0,0.1686870433
29,100.388857762,2,5.808013458572152,0.0,0.0,0.1683732719
29,100.388857762,3,5.80983455103109,0.0,0.0,0.1684691957
29,100.388857762,4,5.810099338026408,0.0,0.0,0.1684832386
29,100.388857762,5,5.810172943201226,0.0,0.0,0.1684869159
29,100.388857762,6,5.810203610969975,0.0,0.0,0.1684882385
30,103.265029286,1,5.81363405610028,0.0,0.0,0.1723544343
30,103.265029286,2,5.870805193308508,0.0,0.0,0.1720332641
30,103.265029286,3,5.87265139108979,0.0,0.0,0.1721313591
30,103.265029286,4,5.87291951428804,0.0,0.0,0.172145715
30,103.265029286,5,5.872993919519106,0.0,0.0,0.1721494666
30,103.265029286,6,5.873024830783235,0.0,0.0,0.1721508093
31,106.260204708,1,5.882288650456312,0.0,0.0,0.1763778235
31,106.260204708,2,5.938945085865737,0.0,0.0,0.1760484651
31,106.260204708,3,5.940818729054832,0.0,0.0,0.1761489637
31,106.260204708,4,5.941090482547836,0.0,0.0,0.1761636659
31,106.260204708,5,5.941165735269315,0.0,0.0,0.1761674987
31,106.260204708,6,5.941196883704268,0.0,0.0,0.1761688627
32,109.377573123,1,5.960906395865411,0.0,0.0,0.1807922561
32,109.377573123,2,6.01283711089037,0.0,0.0,0.1804538144
32,109.377573123,3,6.0147406470901865,0.0,0.0,0.1805569761
32,109.377573123,4,6.015016337618877,0.0,0.0,0.1805720607
32,109.377573123,5,6.015092485264934,0.0,0.0,0.1805759826
32,109.377573123,6,6.015123861383879,0.0,0.0,0.1805773692
33,112.619865042,1,6.046026366002906,0.0,0.0,0.1856368569
33,112.619865042,2,6.092944738120837,0.0,0.0,0.1852883663
33,112.619865042,3,6.094880725614002,0.0,0.0,0.1853944761
33,112.619865042,4,6.095160697866644,0.0,0.0,0.1854099846
33,112.619865042,5,6.0952377815468886,0.0,0.0,0.1854140039
33,112.619865042,6,6.095269372700714,0.0,0.0,0.1854154145
34,115.989233568,1,6.107455155905453,0.0,0.0,0.1909556199
34,115.989233568,2,6.17985017449715,0.0,0.0,0.1905959612
34,115.989233568,3,6.181821294895119,0.0,0.0,0.1907053419
34,115.989233568,4,6.182105890397701,0.0,0.0,0.1907213196
34,115.989233568,5,6.182183954384021,0.0,0.0,0.1907254457
34,115.989233568,6,6.182215744761338,0.0,0.0,0.1907268819
35,119.487125633,1,6.110936842582963,0.0,0.0,0.1967982037
35,119.487125633,2,6.274126092692178,0.0,0.0,0.1964261394
35,119.487125633,3,6.276135138286127,0.0,0.0,0.1965391494
35,119.487125633,4,6.276424711213746,0.0,0.0,0.1965556474
35,119.487125633,5,6.276503796615749,0.0,0.0,0.1965598907
35,119.487125633,6,6.27653575775606,0.0,0.0,0.1965613538
36,123.114142752,1,6.110461659768081,0.0,0.0,0.2032212735
36,123.114142752,2,6.3761152013850655,0.0,0.0,0.2028354344
36,123.114142752,3,6.378165005575775,0.0,0.0,0.2029524751
36,123.114142752,4,6.378459941726305,0.0,0.0,0.2029695506
36,123.114142752,5,6.378540080166769,0.0,0.0,0.2029739226
36,123.114142752,6,6.378572180447298,0.0,0.0,0.2029754145
37,126.869897646,1,6.149371497303805,0.0,0.0,0.210290112
37,126.869897646,2,6.4863598723041385,0.0,0.0,0.2098889374
37,126.869897646,3,6.488453372847556,0.0,0.0,0.2100104628
37,126.869897646,4,6.4887540643434285,0.0,0.0,0.2100281806
37,126.869897646,5,6.488835287445131,0.0,0.0,0.2100326945
37,126.869897646,6,6.488867492080821,0.0,0.0,0.2100342172
38,130.752870355,1,6.21722986493006,0.0,0.0,0.2180803132
38,130.752870355,2,6.605656360639673,0.0,0.0,0.2176620797
38,130.752870355,3,6.6077965300768,0.0,0.0,0.2177886035
38,130.752870355,4,6.608103384851832,0.0,0.0,0.2178070367
38,130.752870355,5,6.6081857210752695,0.0,0.0,0.2178117076
38,130.752870355,6,6.608217982631959,0.0,0.0,0.2178132634
39,134.760270065,1,6.303387868520893,0.0,0.0,0.2266806251
39,134.760270065,2,6.734889474843262,0.0,0.0,0.2262433371
39,134.760270065,3,6.737079415368482,0.0,0.0,0.2263754426
39,134.760270065,4,6.7373928571678805,0.0,0.0,0.2263946753
39,134.760270065,5,6.737476325486721,0.0,0.0,0.22639952
39,134.760270065,6,6.7375085996925215,0.0,0.0,0.2264011119
40,138.887909552,1,6.404519908261822,0.0,0.0,0.2361978237
40,138.887909552,2,6.875074432534928,0.0,0.0,0.2357392258
40,138.887909552,3,6.877317309588179,0.0,0.0,0.2358775812
40,138.887909552,4,6.877637793779926,0.0,0.0,0.2358977096
40,138.887909552,5,6.877722413167834,0.0,0.0,0.2359027483
40,138.887909552,6,6.8777546431017464,0.0,0.0,0.2359043798
41,143.130102354,1,6.520331000568151,0.0,0.0,0.2467648586
41,143.130102354,2,7.0274595175227965,0.0,0.0,0.2462823728
41,143.130102354,3,7.029758733714842,0.0,0.0,0.2464277476
41,143.130102354,4,7.030086750451975,0.0,0.0,0.2464488839
41,143.130102354,5,7.030172546207173,0.0,0.0,0.2464541397
41,143.130102354,6,7.030204678110478,0.0,0.0,0.2464558155
42,147.479590583,1,6.651721366832787,0.0,0.0,0.2585532533
42,147.479590583,2,7.193659214854883,0.0,0.0,0.2580438439
42,147.479590583,3,7.196018615515355,0.0,0.0,0.2581971426
42,147.479590583,4,7.1963546960605225,0.0,0.0,0.2582194184
42,147.479590583,5,7.196441680832121,0.0,0.0,0.2582249194
42,147.479590583,6,7.196473648296987,0.0,0.0,0.2582266452
43,151.927513088,1,6.800453761816393,0.0,0.0,0.2717931253
43,151.927513088,2,7.375860062445641,0.0,0.0,0.2712532301
43,151.927513088,3,7.378284052627323,0.0,0.0,0.2714155286
43,151.927513088,4,7.378628864221111,0.0,0.0,0.271439102
43,151.927513088,5,7.3787171075792175,0.0,0.0,0.2714448822
43,151.927513088,6,7.3787488726583135,0.0,0.0,0.2714466643
44,156.463422135,1,6.96939980875256,0.0,0.0,0.2868083123
44,156.463422135,2,7.577174332858601,0.0,0.0,0.2862335896
44,156.463422135,3,7.579668965160934,0.0,0.0,0.2864062059
44,156.463422135,4,7.580023118122929,0.0,0.0,0.2864312699
44,156.463422135,5,7.580112487251882,0.0,0.0,0.2864373728
44,156.463422135,6,7.580143904480437,0.0,0.0,0.2864392245
45,161.075355556,1,7.163016032815378,0.0,0.0,0.3040787951
45,161.075355556,2,7.80225337286994,0.0,0.0,0.3034638168
45,161.075355556,3,7.804827966525187,0.0,0.0,0.3036483816
45,161.075355556,4,7.805193680774308,0.0,0.0,0.3036751851
45,161.075355556,5,7.805284668989424,0.0,0.0,0.303681664
45,161.075355556,6,7.80531583956032,0.0,0.0,0.3036835772
46,165.749967268,1,7.388216140626935,0.0,0.0,0.3243564788
46,165.749967268,2,8.05837557561063,0.0,0.0,0.3236938564
46,165.749967268,3,8.061058910507777,0.0,0.0,0.3238926619
46,165.749967268,4,8.061443452958086,0.0,0.0,0.3239215241
46,165.749967268,5,8.061535832575373,0.0,0.0,0.323928504
46,165.749967268,6,8.061564748442297,0.0,0.0,0.3239305969
47,170.472716534,1,7.655126788806721,0.0,0.0,0.3488358297
47,170.472716534,2,8.356663923873436,0.0,0.0,0.3481166366
47,170.472716534,3,8.359552778357996,0.0,0.0,0.3483322544
47,170.472716534,4,8.360028710632685,0.0,0.0,0.3483636468
47,170.472716534,5,8.360166927464656,0.0,0.0,0.3483711
47,170.472716534,6,8.360209690945453,0.0,0.0,0.3483724
48,175.228112001,1,7.955739082272875,0.0,0.0,0.3784368681
48,175.228112001,2,8.674944115609163,0.0,0.0,0.3776155119
48,175.228112001,3,8.66556865804785,0.0,0.0,0.3777688107
48,175.228112001,4,8.653621639455563,0.0,0.0,0.377743775
48,175.228112001,5,8.640605843746528,0.0,0.0,0.3777465621
48,175.228112001,6,8.62636468758012,0.0,0.0,0.3777746552
49,180.0,1,7.667397463355248,0.0,0.0,0.3895987374
49,180.0,2,8.813406068370355,0.0,0.0,0.3888549654
49,180.0,3,8.79254558200924,0.0,0.0,0.3892543674
49,180.0,4,8.768447745516303,0.0,0.0,0.3894073747
49,180.0,5,8.742406917085185,0.0,0.0,0.3894340342
49,180.0,6,8.713900065477729,0.0,0.0,0.3893908401
