1.1	4.075638979	2.896405862	-54.6
1.2	4.105746046	2.853567838	-55.2
1.3	4.135402871	2.810416889	-55.8
1.4	4.164606204	2.766957746	-56.4
1.5	4.19335284	2.723195175	-57
1.6	4.221639628	2.679133975	-57.6
1.7	4.249463465	2.634778977	-58.2
1.8	4.276821301	2.590135047	-58.8
1.9	4.303710135	2.545207079	-59.4
2	4.330127019	2.5	-60
2.1	4.356069056	2.454518768	-60.6
2.2	4.3815334	2.408768371	-61.2
2.3	4.40651726	2.362753824	-61.8
2.4	4.431017896	2.316480176	-62.4
2.5	4.455032621	2.269952499	-63
2.6	4.478558801	2.223175896	-63.6
2.7	4.501593857	2.176155497	-64.2
2.8	4.524135262	2.128896458	-64.8
2.9	4.546180545	2.081403961	-65.4
3	4.567727288	2.033683215	-66
3.1	4.588773128	1.985739453	-66.6
3.2	4.609315758	1.937577932	-67.2
3.3	4.629352924	1.889203934	-67.8
3.4	4.648882429	1.840622763	-68.4
3.5	4.667902132	1.791839748	-69
3.6	4.686409947	1.742860237	-69.6
3.7	4.704403845	1.693689601	-70.2
3.8	4.721881851	1.644333234	-70.8
3.9	4.73884205	1.594796546	-71.4
4	4.755282581	1.545084972	-72
4.1	4.771201643	1.495203961	-72.6
4.2	4.786597488	1.445158985	-73.2
4.3	4.801468428	1.39495553	-73.8
4.4	4.815812834	1.344599103	-74.4
4.5	4.829629131	1.294095226	-75
4.6	4.842915806	1.243449436	-75.6
4.7	4.8556714	1.192667288	-76.2
4.8	4.867894514	1.141754351	-76.8
4.9	4.87958381	1.090716207	-77.4
5	4.890738004	1.039558454	-78
5.1	4.901355873	0.988286702	-78.6
5.2	4.911436254	0.936906573	-79.2
5.3	4.92097804	0.885423702	-79.8
5.4	4.929980185	0.833843734	-80.4
5.5	4.938441703	0.782172325	-81
5.6	4.946361665	0.730415143	-81.6
5.7	4.953739202	0.678577862	-82.2
5.8	4.960573507	0.626666168	-82.8
5.9	4.966863828	0.574685752	-83.4
6	4.972609477	0.522642316	-84
6.1	4.977809823	0.470541567	-84.6
6.2	4.982464296	0.418389217	-85.2
6.3	4.986572386	0.366190986	-85.8
6.4	4.990133642	0.313952598	-86.4
6.5	4.993147674	0.261679781	-87
6.6	4.99561415	0.209378269	-87.6
6.7	4.997532802	0.157053795	-88.2
6.8	4.998903417	0.104712099	-88.8
6.9	4.999725847	0.052358921	-89.4
7	5	1.25E-14	-90
7.1	4.999725847	-0.052358921	-90.6
7.2	4.998903417	-0.104712099	-91.2
7.3	4.997532802	-0.157053795	-91.8
7.4	4.99561415	-0.209378269	-92.4
7.5	4.993147674	-0.261679781	-93
7.6	4.990133642	-0.313952598	-93.6
7.7	4.986572386	-0.366190986	-94.2
7.8	4.982464296	-0.418389217	-94.8
7.9	4.977809823	-0.470541567	-95.4
8	4.972609477	-0.522642316	-96
8.1	4.966863828	-0.574685752	-96.6
8.2	4.960573507	-0.626666168	-97.2
8.3	4.953739202	-0.678577862	-97.8
8.4	4.946361665	-0.730415143	-98.4
8.5	4.938441703	-0.782172325	-99
8.6	4.929980185	-0.833843734	-99.6
8.7	4.92097804	-0.885423702	-100.2
8.8	4.911436254	-0.936906573	-100.8
8.9	4.901355873	-0.988286702	-101.4
9	4.890738004	-1.039558454	-102
9.1	4.87958381	-1.090716207	-102.6
9.2	4.867894514	-1.141754351	-103.2
9.3	4.8556714	-1.192667288	-103.8
9.4	4.842915806	-1.243449436	-104.4
9.5	4.829629131	-1.294095226	-105
9.6	4.815812834	-1.344599103	-105.6
9.7	4.801468428	-1.39495553	-106.2
9.8	4.786597488	-1.445158985	-106.8
9.9	4.771201643	-1.495203961	-107.4
10	4.755282581	-1.545084972	-108
10.1	4.73884205	-1.594796546	-108.6
10.2	4.721881851	-1.644333234	-109.2
10.3	4.704403845	-1.693689601	-109.8
10.4	4.686409947	-1.742860237	-110.4
10.5	4.667902132	-1.791839748	-111
10.6	4.648882429	-1.840622763	-111.6
10.7	4.629352924	-1.889203934	-112.2
10.8	4.609315758	-1.937577932	-112.8
10.9	4.588773128	-1.985739453	-113.4
11	4.567727288	-2.033683215	-114
11.1	4.546180545	-2.081403961	-114.6
11.2	4.524135262	-2.128896458	-115.2
11.3	4.501593857	-2.176155497	-115.8
11.4	4.478558801	-2.223175896	-116.4
11.5	4.455032621	-2.269952499	-117
11.6	4.431017896	-2.316480176	-117.6
11.7	4.40651726	-2.362753824	-118.2
11.8	4.3815334	-2.408768371	-118.8
11.9	4.356069056	-2.454518768	-119.4
12	4.330127019	-2.5	-120
12.1	4.303710135	-2.545207079	-120.6
12.2	4.276821301	-2.590135047	-121.2
12.3	4.249463465	-2.634778977	-121.8
12.4	4.221639628	-2.679133975	-122.4
12.5	4.19335284	-2.723195175	-123
12.6	4.164606204	-2.766957746	-123.6
12.7	4.135402871	-2.810416889	-124.2
12.8	4.105746046	-2.853567838	-124.8
12.9	4.075638979	-2.896405862	-125.4
13	4.045084972	-2.938926261	-126
13.1	4.014087376	-2.981124375	-126.6
13.2	3.98264959	-3.022995574	-127.2
13.3	3.950775062	-3.064535268	-127.8
13.4	3.918467287	-3.105738901	-128.4
13.5	3.885729807	-3.146601955	-129
13.6	3.852566214	-3.187119949	-129.6
13.7	3.818980143	-3.227288439	-130.2
13.8	3.784975278	-3.26710302	-130.8
13.9	3.750555348	-3.306559327	-131.4
14	3.715724127	-3.345653032	-132
14.1	3.680485436	-3.384379848	-132.6
14.2	3.644843137	-3.42273553	-133.2
14.3	3.60880114	-3.460715869	-133.8
14.4	3.572363398	-3.498316703	-134.4
14.5	3.535533906	-3.535533906	-135
14.6	3.498316703	-3.572363398	-135.6
14.7	3.460715869	-3.60880114	-136.2
14.8	3.42273553	-3.644843137	-136.8
14.9	3.384379848	-3.680485436	-137.4
15	3.345653032	-3.715724127	-138
15.1	3.306559327	-3.750555348	-138.6
15.2	3.26710302	-3.784975278	-139.2
15.3	3.227288439	-3.818980143	-139.8
15.4	3.187119949	-3.852566214	-140.4
15.5	3.146601955	-3.885729807	-141
15.6	3.105738901	-3.918467287	-141.6
15.7	3.064535268	-3.950775062	-142.2
15.8	3.022995574	-3.98264959	-142.8
15.9	2.981124375	-4.014087376	-143.4
16	2.938926261	-4.045084972	-144
16.1	2.896405862	-4.075638979	-144.6
16.2	2.853567838	-4.105746046	-145.2
16.3	2.810416889	-4.135402871	-145.8
16.4	2.766957746	-4.164606204	-146.4
16.5	2.723195175	-4.19335284	-147
16.6	2.679133975	-4.221639628	-147.6
16.7	2.634778977	-4.249463465	-148.2
16.8	2.590135047	-4.276821301	-148.8
16.9	2.545207079	-4.303710135	-149.4
17	2.5	-4.330127019	-150
17.1	2.454518768	-4.356069056	-150.6
17.2	2.408768371	-4.3815334	-151.2
17.3	2.362753824	-4.40651726	-151.8
17.4	2.316480176	-4.431017896	-152.4
17.5	2.269952499	-4.455032621	-153
17.6	2.223175896	-4.478558801	-153.6
17.7	2.176155497	-4.501593857	-154.2
17.8	2.128896458	-4.524135262	-154.8
17.9	2.081403961	-4.546180545	-155.4
18	2.033683215	-4.567727288	-156
18.1	1.985739453	-4.588773128	-156.6
18.2	1.937577932	-4.609315758	-157.2
18.3	1.889203934	-4.629352924	-157.8
18.4	1.840622763	-4.648882429	-158.4
18.5	1.791839748	-4.667902132	-159
18.6	1.742860237	-4.686409947	-159.6
18.7	1.693689601	-4.704403845	-160.2
18.8	1.644333234	-4.721881851	-160.8
18.9	1.594796546	-4.73884205	-161.4
19	1.545084972	-4.755282581	-162
19.1	1.495203961	-4.771201643	-162.6
19.2	1.445158985	-4.786597488	-163.2
19.3	1.39495553	-4.801468428	-163.8
19.4	1.344599103	-4.815812834	-164.4
19.5	1.294095226	-4.829629131	-165
19.6	1.243449436	-4.842915806	-165.6
19.7	1.192667288	-4.8556714	-166.2
19.8	1.141754351	-4.867894514	-166.8
19.9	1.090716207	-4.87958381	-167.4
20	1.039558454	-4.890738004	-168
20.1	0.988286702	-4.901355873	-168.6
20.2	0.936906573	-4.911436254	-169.2
20.3	0.885423702	-4.92097804	-169.8
20.4	0.833843734	-4.929980185	-170.4
20.5	0.782172325	-4.938441703	-171
20.6	0.730415143	-4.946361665	-171.6
20.7	0.678577862	-4.953739202	-172.2
20.8	0.626666168	-4.960573507	-172.8
20.9	0.574685752	-4.966863828	-173.4
21	0.522642316	-4.972609477	-174
21.1	0.470541567	-4.977809823	-174.6
21.2	0.418389217	-4.982464296	-175.2
21.3	0.366190986	-4.986572386	-175.8
21.4	0.313952598	-4.990133642	-176.4
21.5	0.261679781	-4.993147674	-177
21.6	0.209378269	-4.99561415	-177.6
21.7	0.157053795	-4.997532802	-178.2
21.8	0.104712099	-4.998903417	-178.8
21.9	0.052358921	-4.999725847	-179.4
22	8.72E-14	-5	-180
22.1	-0.052358921	-4.999725847	-180.6
22.2	-0.104712099	-4.998903417	-181.2
22.3	-0.157053795	-4.997532802	-181.8
22.4	-0.209378269	-4.99561415	-182.4
22.5	-0.261679781	-4.993147674	-183
22.6	-0.313952598	-4.990133642	-183.6
22.7	-0.366190986	-4.986572386	-184.2
22.8	-0.418389217	-4.982464296	-184.8
22.9	-0.470541567	-4.977809823	-185.4
23	-0.522642316	-4.972609477	-186
23.1	-0.574685752	-4.966863828	-186.6
23.2	-0.626666168	-4.960573507	-187.2
23.3	-0.678577862	-4.953739202	-187.8
23.4	-0.730415143	-4.946361665	-188.4
23.5	-0.782172325	-4.938441703	-189
23.6	-0.833843734	-4.929980185	-189.6
23.7	-0.885423702	-4.92097804	-190.2
23.8	-0.936906573	-4.911436254	-190.8
23.9	-0.988286702	-4.901355873	-191.4
24	-1.039558454	-4.890738004	-192
24.1	-1.090716207	-4.87958381	-192.6
24.2	-1.141754351	-4.867894514	-193.2
24.3	-1.192667288	-4.8556714	-193.8
24.4	-1.243449436	-4.842915806	-194.4
24.5	-1.294095226	-4.829629131	-195
24.6	-1.344599103	-4.815812834	-195.6
24.7	-1.39495553	-4.801468428	-196.2
24.8	-1.445158985	-4.786597488	-196.8
24.9	-1.495203961	-4.771201643	-197.4
25	-1.545084972	-4.755282581	-198
25.1	-1.594796546	-4.73884205	-198.6
25.2	-1.644333234	-4.721881851	-199.2
25.3	-1.693689601	-4.704403845	-199.8
25.4	-1.742860237	-4.686409947	-200.4
25.5	-1.791839748	-4.667902132	-201
25.6	-1.840622763	-4.648882429	-201.6
25.7	-1.889203934	-4.629352924	-202.2
25.8	-1.937577932	-4.609315758	-202.8
25.9	-1.985739453	-4.588773128	-203.4
26	-2.033683215	-4.567727288	-204
26.1	-2.081403961	-4.546180545	-204.6
26.2	-2.128896458	-4.524135262	-205.2
26.3	-2.176155497	-4.501593857	-205.8
26.4	-2.223175896	-4.478558801	-206.4
26.5	-2.269952499	-4.455032621	-207
26.6	-2.316480176	-4.431017896	-207.6
26.7	-2.362753824	-4.40651726	-208.2
26.8	-2.408768371	-4.3815334	-208.8
26.9	-2.454518768	-4.356069056	-209.4
27	-2.5	-4.330127019	-210
27.1	-2.545207079	-4.303710135	-210.6
27.2	-2.590135047	-4.276821301	-211.2
27.3	-2.634778977	-4.249463465	-211.8
27.4	-2.679133975	-4.221639628	-212.4
27.5	-2.723195175	-4.19335284	-213
27.6	-2.766957746	-4.164606204	-213.6
27.7	-2.810416889	-4.135402871	-214.2
27.8	-2.853567838	-4.105746046	-214.8
27.9	-2.896405862	-4.075638979	-215.4
28	-2.938926261	-4.045084972	-216
28.1	-2.981124375	-4.014087376	-216.6
28.2	-3.022995574	-3.98264959	-217.2
28.3	-3.064535268	-3.950775062	-217.8
28.4	-3.105738901	-3.918467287	-218.4
28.5	-3.146601955	-3.885729807	-219
28.6	-3.187119949	-3.852566214	-219.6
28.7	-3.227288439	-3.818980143	-220.2
28.8	-3.26710302	-3.784975278	-220.8
28.9	-3.306559327	-3.750555348	-221.4
29	-3.345653032	-3.715724127	-222
29.1	-3.384379848	-3.680485436	-222.6
29.2	-3.42273553	-3.644843137	-223.2
29.3	-3.460715869	-3.60880114	-223.8
29.4	-3.498316703	-3.572363398	-224.4
29.5	-3.535533906	-3.535533906	-225
29.6	-3.572363398	-3.498316703	-225.6
29.7	-3.60880114	-3.460715869	-226.2
29.8	-3.644843137	-3.42273553	-226.8
29.9	-3.680485436	-3.384379848	-227.4
30	-3.715724127	-3.345653032	-228
30.1	-3.750555348	-3.306559327	-228.6
30.2	-3.784975278	-3.26710302	-229.2
30.3	-3.818980143	-3.227288439	-229.8
30.4	-3.852566214	-3.187119949	-230.4
30.5	-3.885729807	-3.146601955	-231
30.6	-3.918467287	-3.105738901	-231.6
30.7	-3.950775062	-3.064535268	-232.2
30.8	-3.98264959	-3.022995574	-232.8
30.9	-4.014087376	-2.981124375	-233.4
31	-4.045084972	-2.938926261	-234
31.1	-4.075638979	-2.896405862	-234.6
31.2	-4.105746046	-2.853567838	-235.2
31.3	-4.135402871	-2.810416889	-235.8
31.4	-4.164606204	-2.766957746	-236.4
31.5	-4.19335284	-2.723195175	-237
31.6	-4.221639628	-2.679133975	-237.6
31.7	-4.249463465	-2.634778977	-238.2
31.8	-4.276821301	-2.590135047	-238.8
31.9	-4.303710135	-2.545207079	-239.4
32	-4.330127019	-2.5	-240
32.1	-4.356069056	-2.454518768	-240.6
32.2	-4.3815334	-2.408768371	-241.2
32.3	-4.40651726	-2.362753824	-241.8
32.4	-4.431017896	-2.316480176	-242.4
32.5	-4.455032621	-2.269952499	-243
32.6	-4.478558801	-2.223175896	-243.6
32.7	-4.501593857	-2.176155497	-244.2
32.8	-4.524135262	-2.128896458	-244.8
32.9	-4.546180545	-2.081403961	-245.4
33	-4.567727288	-2.033683215	-246
33.1	-4.588773128	-1.985739453	-246.6
33.2	-4.609315758	-1.937577932	-247.2
33.3	-4.629352924	-1.889203934	-247.8
33.4	-4.648882429	-1.840622763	-248.4
33.5	-4.667902132	-1.791839748	-249
33.6	-4.686409947	-1.742860237	-249.6
33.7	-4.704403845	-1.693689601	-250.2
33.8	-4.721881851	-1.644333234	-250.8
33.9	-4.73884205	-1.594796546	-251.4
34	-4.755282581	-1.545084972	-252
34.1	-4.771201643	-1.495203961	-252.6
34.2	-4.786597488	-1.445158985	-253.2
34.3	-4.801468428	-1.39495553	-253.8
34.4	-4.815812834	-1.344599103	-254.4
34.5	-4.829629131	-1.294095226	-255
34.6	-4.842915806	-1.243449436	-255.6
34.7	-4.8556714	-1.192667288	-256.2
34.8	-4.867894514	-1.141754351	-256.8
34.9	-4.87958381	-1.090716207	-257.4
35	-4.890738004	-1.039558454	-258
35.1	-4.901355873	-0.988286702	-258.6
35.2	-4.911436254	-0.936906573	-259.2
35.3	-4.92097804	-0.885423702	-259.8
35.4	-4.929980185	-0.833843734	-260.4
35.5	-4.938441703	-0.782172325	-261
35.6	-4.946361665	-0.730415143	-261.6
35.7	-4.953739202	-0.678577862	-262.2
35.8	-4.960573507	-0.626666168	-262.8
35.9	-4.966863828	-0.574685752	-263.4
36	-4.972609477	-0.522642316	-264
36.1	-4.977809823	-0.470541567	-264.6
36.2	-4.982464296	-0.418389217	-265.2
36.3	-4.986572386	-0.366190986	-265.8
36.4	-4.990133642	-0.313952598	-266.4
36.5	-4.993147674	-0.261679781	-267
36.6	-4.99561415	-0.209378269	-267.6
36.7	-4.997532802	-0.157053795	-268.2
36.8	-4.998903417	-0.104712099	-268.8
36.9	-4.999725847	-0.052358921	-269.4
37	-5	-1.03E-13	-270
37.1	-4.999725847	0.052358921	-270.6
37.2	-4.998903417	0.104712099	-271.2
37.3	-4.997532802	0.157053795	-271.8
37.4	-4.99561415	0.209378269	-272.4
37.5	-4.993147674	0.261679781	-273
37.6	-4.990133642	0.313952598	-273.6
37.7	-4.986572386	0.366190986	-274.2
37.8	-4.982464296	0.418389217	-274.8
37.9	-4.977809823	0.470541567	-275.4
38	-4.972609477	0.522642316	-276
38.1	-4.966863828	0.574685752	-276.6
38.2	-4.960573507	0.626666168	-277.2
38.3	-4.953739202	0.678577862	-277.8
38.4	-4.946361665	0.730415143	-278.4
38.5	-4.938441703	0.782172325	-279
38.6	-4.929980185	0.833843734	-279.6
38.7	-4.92097804	0.885423702	-280.2
38.8	-4.911436254	0.936906573	-280.8
38.9	-4.901355873	0.988286702	-281.4
39	-4.890738004	1.039558454	-282
39.1	-4.87958381	1.090716207	-282.6
39.2	-4.867894514	1.141754351	-283.2
39.3	-4.8556714	1.192667288	-283.8
39.4	-4.842915806	1.243449436	-284.4
39.5	-4.829629131	1.294095226	-285
39.6	-4.815812834	1.344599103	-285.6
39.7	-4.801468428	1.39495553	-286.2
39.8	-4.786597488	1.445158985	-286.8
39.9	-4.771201643	1.495203961	-287.4
40	-4.755282581	1.545084972	-288
40.1	-4.73884205	1.594796546	-288.6
40.2	-4.721881851	1.644333234	-289.2
40.3	-4.704403845	1.693689601	-289.8
40.4	-4.686409947	1.742860237	-290.4
40.5	-4.667902132	1.791839748	-291
40.6	-4.648882429	1.840622763	-291.6
40.7	-4.629352924	1.889203934	-292.2
40.8	-4.609315758	1.937577932	-292.8
40.9	-4.588773128	1.985739453	-293.4
41	-4.567727288	2.033683215	-294
41.1	-4.546180545	2.081403961	-294.6
41.2	-4.524135262	2.128896458	-295.2
41.3	-4.501593857	2.176155497	-295.8
41.4	-4.478558801	2.223175896	-296.4
41.5	-4.455032621	2.269952499	-297
41.6	-4.431017896	2.316480176	-297.6
41.7	-4.40651726	2.362753824	-298.2
41.8	-4.3815334	2.408768371	-298.8
41.9	-4.356069056	2.454518768	-299.4
42	-4.330127019	2.5	-300
42.1	-4.303710135	2.545207079	-300.6
42.2	-4.276821301	2.590135047	-301.2
42.3	-4.249463465	2.634778977	-301.8
42.4	-4.221639628	2.679133975	-302.4
42.5	-4.19335284	2.723195175	-303
42.6	-4.164606204	2.766957746	-303.6
42.7	-4.135402871	2.810416889	-304.2
42.8	-4.105746046	2.853567838	-304.8
42.9	-4.075638979	2.896405862	-305.4
43	-4.045084972	2.938926261	-306
43.1	-4.014087376	2.981124375	-306.6
43.2	-3.98264959	3.022995574	-307.2
43.3	-3.950775062	3.064535268	-307.8
43.4	-3.918467287	3.105738901	-308.4
43.5	-3.885729807	3.146601955	-309
43.6	-3.852566214	3.187119949	-309.6
43.7	-3.818980143	3.227288439	-310.2
43.8	-3.784975278	3.26710302	-310.8
43.9	-3.750555348	3.306559327	-311.4
44	-3.715724127	3.345653032	-312
44.1	-3.680485436	3.384379848	-312.6
44.2	-3.644843137	3.42273553	-313.2
44.3	-3.60880114	3.460715869	-313.8
44.4	-3.572363398	3.498316703	-314.4
44.5	-3.535533906	3.535533906	-315
44.6	-3.498316703	3.572363398	-315.6
44.7	-3.460715869	3.60880114	-316.2
44.8	-3.42273553	3.644843137	-316.8
44.9	-3.384379848	3.680485436	-317.4
45	-3.345653032	3.715724127	-318
45.1	-3.306559327	3.750555348	-318.6
45.2	-3.26710302	3.784975278	-319.2
45.3	-3.227288439	3.818980143	-319.8
45.4	-3.187119949	3.852566214	-320.4
45.5	-3.146601955	3.885729807	-321
45.6	-3.105738901	3.918467287	-321.6
45.7	-3.064535268	3.950775062	-322.2
45.8	-3.022995574	3.98264959	-322.8
45.9	-2.981124375	4.014087376	-323.4
46	-2.938926261	4.045084972	-324
46.1	-2.896405862	4.075638979	-324.6
46.2	-2.853567838	4.105746046	-325.2
46.3	-2.810416889	4.135402871	-325.8
46.4	-2.766957746	4.164606204	-326.4
46.5	-2.723195175	4.19335284	-327
46.6	-2.679133975	4.221639628	-327.6
46.7	-2.634778977	4.249463465	-328.2
46.8	-2.590135047	4.276821301	-328.8
46.9	-2.545207079	4.303710135	-329.4
47	-2.5	4.330127019	-330
47.1	-2.454518768	4.356069056	-330.6
47.2	-2.408768371	4.3815334	-331.2
47.3	-2.362753824	4.40651726	-331.8
47.4	-2.316480176	4.431017896	-332.4
47.5	-2.269952499	4.455032621	-333
47.6	-2.223175896	4.478558801	-333.6
47.7	-2.176155497	4.501593857	-334.2
47.8	-2.128896458	4.524135262	-334.8
47.9	-2.081403961	4.546180545	-335.4
48	-2.033683215	4.567727288	-336
48.1	-1.985739453	4.588773128	-336.6
48.2	-1.937577932	4.609315758	-337.2
48.3	-1.889203934	4.629352924	-337.8
48.4	-1.840622763	4.648882429	-338.4
48.5	-1.791839748	4.667902132	-339
48.6	-1.742860237	4.686409947	-339.6
48.7	-1.693689601	4.704403845	-340.2
48.8	-1.644333234	4.721881851	-340.8
48.9	-1.594796546	4.73884205	-341.4
49	-1.545084972	4.755282581	-342
49.1	-1.495203961	4.771201643	-342.6
49.2	-1.445158985	4.786597488	-343.2
49.3	-1.39495553	4.801468428	-343.8
49.4	-1.344599103	4.815812834	-344.4
49.5	-1.294095226	4.829629131	-345
49.6	-1.243449436	4.842915806	-345.6
49.7	-1.192667288	4.8556714	-346.2
49.8	-1.141754351	4.867894514	-346.8
49.9	-1.090716207	4.87958381	-347.4
50	-1.039558454	4.890738004	-348
50.1	-0.988286702	4.901355873	-348.6
50.2	-0.936906573	4.911436254	-349.2
50.3	-0.885423702	4.92097804	-349.8
50.4	-0.833843734	4.929980185	-350.4
50.5	-0.782172325	4.938441703	-351
50.6	-0.730415143	4.946361665	-351.6
50.7	-0.678577862	4.953739202	-352.2
50.8	-0.626666168	4.960573507	-352.8
50.9	-0.574685752	4.966863828	-353.4
51	-0.522642316	4.972609477	-354
51.1	-0.470541567	4.977809823	-354.6
51.2	-0.418389217	4.982464296	-355.2
51.3	-0.366190986	4.986572386	-355.8
51.4	-0.313952598	4.990133642	-356.4
51.5	-0.261679781	4.993147674	-357
51.6	-0.209378269	4.99561415	-357.6
51.7	-0.157053795	4.997532802	-358.2
51.8	-0.104712099	4.998903417	-358.8
51.9	-0.052358921	4.999725847	-359.4
52	1.94E-13	5	-360
52.1	0.052358921	4.999725847	-360.6
52.2	0.104712099	4.998903417	-361.2
52.3	0.157053795	4.997532802	-361.8
52.4	0.209378269	4.99561415	-362.4
52.5	0.261679781	4.993147674	-363
52.6	0.313952598	4.990133642	-363.6
52.7	0.366190986	4.986572386	-364.2
52.8	0.418389217	4.982464296	-364.8
52.9	0.470541567	4.977809823	-365.4
53	0.522642316	4.972609477	-366
53.1	0.574685752	4.966863828	-366.6
53.2	0.626666168	4.960573507	-367.2
53.3	0.678577862	4.953739202	-367.8
53.4	0.730415143	4.946361665	-368.4
53.5	0.782172325	4.938441703	-369
53.6	0.833843734	4.929980185	-369.6
53.7	0.885423702	4.92097804	-370.2
53.8	0.936906573	4.911436254	-370.8
53.9	0.988286702	4.901355873	-371.4
54	1.039558454	4.890738004	-372
54.1	1.090716207	4.87958381	-372.6
54.2	1.141754351	4.867894514	-373.2
54.3	1.192667288	4.8556714	-373.8
54.4	1.243449436	4.842915806	-374.4
54.5	1.294095226	4.829629131	-375
54.6	1.344599103	4.815812834	-375.6
54.7	1.39495553	4.801468428	-376.2
54.8	1.445158985	4.786597488	-376.8
54.9	1.495203961	4.771201643	-377.4
55	1.545084972	4.755282581	-378
55.1	1.594796546	4.73884205	-378.6
55.2	1.644333234	4.721881851	-379.2
55.3	1.693689601	4.704403845	-379.8
55.4	1.742860237	4.686409947	-380.4
55.5	1.791839748	4.667902132	-381
55.6	1.840622763	4.648882429	-381.6
55.7	1.889203934	4.629352924	-382.2
55.8	1.937577932	4.609315758	-382.8
55.9	1.985739453	4.588773128	-383.4
56	2.033683215	4.567727288	-384
56.1	2.081403961	4.546180545	-384.6
56.2	2.128896458	4.524135262	-385.2
56.3	2.176155497	4.501593857	-385.8
56.4	2.223175896	4.478558801	-386.4
56.5	2.269952499	4.455032621	-387
56.6	2.316480176	4.431017896	-387.6
56.7	2.362753824	4.40651726	-388.2
56.8	2.408768371	4.3815334	-388.8
56.9	2.454518768	4.356069056	-389.4
57	2.5	4.330127019	-390
57.1	2.545207079	4.303710135	-390.6
57.2	2.590135047	4.276821301	-391.2
57.3	2.634778977	4.249463465	-391.8
