Frequency (Hz),Period (s),PSD (kN²/Hz),Amplitude (kN/√Hz)
0.242,4.132231404958678,0.3023278971732826,0.549843520624989
0.244,4.098360655737705,0.6251361089214237,0.7906554931962616
0.246,4.065040650406504,0.3205790738663416,0.5661970274262675
0.248,4.032258064516129,0.5707583557483766,0.7554855099526242
0.25,4.0,0.5789741897539737,0.76090353511728
0.252,3.9682539682539684,0.2533347043099915,0.5033236576100825
0.254,3.937007874015748,0.6662209358573237,0.8162235820272064
0.256,3.90625,0.41864447556482787,0.6470274148479551
0.258,3.875968992248062,0.25410046946044434,0.5040837921025079
0.26,3.846153846153846,0.6143059379415818,0.7837767143399846
0.262,3.8167938931297707,0.2956822100969723,0.5437666871894345
0.264,3.7878787878787876,0.2641912971881766,0.5139954252599692
0.266,3.7593984962406015,0.538101563440798,0.7335540630661096
0.268,3.731343283582089,0.2570787119376656,0.507029300866987
0.27,3.7037037037037033,0.2625138357423286,0.5123610404220139
0.272,3.676470588235294,0.7354394410715215,0.8575776589158101
0.274,3.64963503649635,1.5870363884856116,1.259776324783734
0.276,3.623188405797101,1.8644839183486055,1.3654610643839704
0.278,3.597122302158273,0.7160710917672355,0.8462098390867572
0.28,3.571428571428571,0.267202416142698,0.5169162564117112
0.28200000000000003,3.5460992907801416,0.11495928677563966,0.3390564654679802
0.28400000000000003,3.52112676056338,0.5091479005198112,0.7135460044873149
0.28600000000000003,3.4965034965034962,0.38952059791520394,0.6241158529593716
0.28800000000000003,3.472222222222222,0.442556652181182,0.6652493158066245
0.29,3.4482758620689657,2.0933638128725374,1.4468461607484526
0.292,3.4246575342465757,1.1078900728958068,1.0525635719023374
0.294,3.4013605442176873,0.13442396102009505,0.3666387336603909
0.296,3.3783783783783785,0.32748830777639626,0.5722659414786069
0.298,3.3557046979865772,5.396013858914367,2.322932168384253
0.3,3.3333333333333335,5.312081463126335,2.30479531913928
0.302,3.3112582781456954,0.2606215524142621,0.510511069825388
0.304,3.2894736842105265,0.5680164290307866,0.7536686467080786
0.306,3.2679738562091503,1.2036802310383135,1.0971236170269572
0.308,3.2467532467532467,0.31001657682024814,0.5567913225080363
0.31,3.2258064516129035,0.42169380181071553,0.6493795514263715
0.312,3.2051282051282053,0.6715669836445375,0.8194919057834175
0.314,3.1847133757961785,0.47011893713798225,0.6856521983761025
0.316,3.1645569620253164,0.17479420670386145,0.41808397087649923
0.318,3.144654088050314,2.247204879995272,1.4990680037927806
0.32,3.125,9.32682693532912,3.0539854183229362
0.322,3.1055900621118013,7.151422819823053,2.6742144304118645
0.324,3.0864197530864197,14.546076964246971,3.8139319559015434
0.326,3.067484662576687,10.811138812950848,3.288029624706999
0.328,3.048780487804878,15.976973439203448,3.997120643563745
0.33,3.0303030303030303,43.74586926515619,6.614066016086942
0.332,3.012048192771084,36.117739404607384,6.009803607823419
0.334,2.994011976047904,28.589144321833153,5.346881738156657
0.336,2.976190476190476,14.261023623993776,3.776377050030065
0.338,2.9585798816568047,8.07415614071347,2.8415059635188995
0.34,2.941176470588235,4.747954253968092,2.1789800948994675
0.342,2.923976608187134,3.8710276867552187,1.9674927412204648
0.34400000000000003,2.9069767441860463,4.565313912239563,2.1366595218329856
0.34600000000000003,2.890173410404624,6.45003108740509,2.5396911401595843
0.34800000000000003,2.8735632183908044,4.349820284861057,2.0856222776095046
0.35000000000000003,2.8571428571428568,1.7336386859650628,1.3166771380885531
0.352,2.8409090909090913,6.076300248211474,2.465015263281644
0.354,2.824858757062147,15.417632529365616,3.9265293236350107
0.356,2.808988764044944,16.235284132793836,4.029303182039524
0.358,2.793296089385475,9.922293751202137,3.149967261925453
0.36,2.7777777777777777,4.142762873259095,2.0353778207642663
0.362,2.7624309392265194,1.1924478278364434,1.0919925951381004
0.364,2.7472527472527473,0.6145516974105524,0.7839334776692167
0.366,2.73224043715847,1.6076131211271072,1.2679168431435506
0.368,2.717391304347826,3.504350377275092,1.871991019549798
0.37,2.7027027027027026,6.180096713082776,2.48598003070877
0.372,2.6881720430107525,6.083526284823752,2.466480546208251
0.374,2.6737967914438503,4.484361540907345,2.117631115399315
0.376,2.6595744680851063,4.806980508212956,2.19248272700447
0.378,2.6455026455026456,6.40755839289646,2.531315545896335
0.38,2.6315789473684212,6.290072792985892,2.5080017529870053
0.382,2.6178010471204187,5.796898233406351,2.40767486040087
0.384,2.6041666666666665,6.183360818290311,2.4866364467469526
0.386,2.5906735751295336,6.107316563438202,2.47129855813461
0.388,2.5773195876288657,7.547973582459475,2.74735756363446
0.39,2.564102564102564,7.192025239128277,2.6817951523426014
0.392,2.5510204081632653,7.000325718990437,2.6458128654518327
0.394,2.5380710659898478,7.249801030128362,2.692545455536148
0.396,2.525252525252525,7.567235170849157,2.7508608054296673
0.398,2.5125628140703515,8.085603989883177,2.843519648232306
0.4,2.5,7.410420839601533,2.7222088163110363
0.402,2.487562189054726,6.102472798817411,2.4703183598106158
0.404,2.4752475247524752,5.847508105104626,2.41816213375047
0.406,2.463054187192118,5.636687858868602,2.3741709834947864
0.40800000000000003,2.4509803921568625,6.080077564597597,2.4657813294364925
0.41000000000000003,2.4390243902439024,6.807652402228587,2.6091478306582374
0.41200000000000003,2.4271844660194173,6.776610327858079,2.6031923340118532
0.41400000000000003,2.4154589371980673,5.8448473915084875,2.4176119191277343
0.41600000000000004,2.4038461538461537,5.052730856215267,2.2478280308367156
0.418,2.3923444976076556,5.345187103303699,2.311966068804579
0.42,2.380952380952381,4.376683777394729,2.0920525273985664
0.422,2.3696682464454977,3.9367216177332875,1.9841173397088407
0.424,2.358490566037736,4.217482768154886,2.053651082378622
0.426,2.347417840375587,3.881942319568734,1.9702645303534077
0.428,2.336448598130841,4.111993077898343,2.0278049901058885
0.43,2.3255813953488373,3.6738205453859543,1.9167213009162167
0.432,2.314814814814815,3.4422639340431647,1.8553339144324303
0.434,2.3041474654377883,3.264284589322925,1.8067331262040127
0.436,2.293577981651376,2.9687726365937097,1.7230126629232037
0.438,2.2831050228310503,2.6398824781355286,1.6247715156709046
0.44,2.272727272727273,2.412410694786862,1.5531937080695577
0.442,2.262443438914027,2.3693891256213844,1.5392820162729715
0.444,2.2522522522522523,1.9812602903428538,1.4075724813816353
0.446,2.242152466367713,2.40619111050911,1.551190223831078
0.448,2.232142857142857,2.2289499997261735,1.4929668448181204
0.45,2.2222222222222223,1.994312319117863,1.412201231807232
0.452,2.2123893805309733,1.832724821175798,1.3537816741172848
0.454,2.202643171806167,1.6494044007734228,1.2842914002567418
0.456,2.1929824561403506,1.512055715835397,1.2296567471597093
0.458,2.1834061135371177,1.482813871296472,1.217708450860251
0.46,2.1739130434782608,1.5277816121175907,1.2360346322484619
0.462,2.1645021645021645,1.513367765691203,1.2301901339594636
0.464,2.155172413793103,1.3468277990352813,1.1605291030539826
0.466,2.1459227467811157,1.5217477766908865,1.2335914139985276
0.468,2.1367521367521367,1.2493472355485484,1.1177420254909218
0.47000000000000003,2.127659574468085,1.1346306646816424,1.0651904358759716
0.47200000000000003,2.11864406779661,1.0511630516662889,1.0252624306324156
0.47400000000000003,2.109704641350211,1.0413739285815513,1.020477304295177
0.47600000000000003,2.1008403361344534,1.0541514912523737,1.0267187985287762
0.47800000000000004,2.092050209205021,1.0438336742769259,1.0216817871905743
0.48,2.0833333333333335,1.0304333370685717,1.0151026239098053
0.482,2.074688796680498,0.962707911014211,0.9811767990602973
0.484,2.066115702479339,0.8879834098257737,0.9423287164391063
0.486,2.05761316872428,0.8101050880344693,0.9000583803478913
0.488,2.0491803278688523,0.7809006320298848,0.8836858220147502
0.49,2.0408163265306123,0.8103372961084228,0.9001873672233035
0.492,2.032520325203252,0.8100228165184111,0.900012675754298
0.494,2.0242914979757085,0.7522920636897743,0.8673477178673927
0.496,2.0161290322580645,0.7489898694816869,0.8654420081563449
0.498,2.0080321285140563,0.710290338319008,0.8427872438041573
0.5,2.0,0.6510150261319168,0.806855021755406
0.502,1.9920318725099602,0.6178808030059084,0.7860539440813896
0.504,1.9841269841269842,0.6265351331263158,0.7915397230248876
0.506,1.976284584980237,0.6343407465094261,0.7964551126770586
0.508,1.968503937007874,0.6207442306882873,0.7878732326258376
0.51,1.9607843137254901,0.6283024417643849,0.7926553108157322
0.512,1.953125,0.4995944938949664,0.7068199869096561
0.514,1.9455252918287937,0.5328649241540716,0.7299759750526531
0.516,1.937984496124031,0.5277802028969987,0.7264848263363789
0.518,1.9305019305019304,0.4294699906299035,0.655339599467256
0.52,1.923076923076923,0.5561267794944751,0.7457390827189326
0.522,1.9157088122605364,0.4570992826410055,0.6760911792362074
0.524,1.9083969465648853,0.49264112257986287,0.7018839808542883
0.526,1.9011406844106462,0.48676358517467444,0.6976844452721261
0.528,1.8939393939393938,0.38906222622690984,0.6237485280358662
0.53,1.8867924528301885,0.47455097227866005,0.6888766016338921
0.532,1.8796992481203008,0.3088588446013535,0.555750703644497
0.534,1.8726591760299625,0.4878661247170105,0.6984741403352099
0.536,1.8656716417910446,0.3132116755175127,0.5596531743120133
0.538,1.858736059479554,0.4814388277856303,0.6938579305489203
0.54,1.8518518518518516,0.3107775094356122,0.5574742231131519
0.542,1.8450184501845017,0.41991244235942654,0.648006514133482
0.544,1.838235294117647,0.28630706837317527,0.5350766939170265
0.546,1.8315018315018314,0.4027586131248481,0.6346326599891059
0.548,1.824817518248175,0.325554750248151,0.5705740532552729
0.55,1.8181818181818181,0.36157511154954525,0.6013111603400898
0.552,1.8115942028985506,0.22143674470152325,0.470570658564177
0.554,1.8050541516245486,0.3837776317914018,0.6194978868336855
0.556,1.7985611510791366,0.21970186717981613,0.4687236575849529
0.558,1.7921146953405016,0.4047372184552766,0.6361896088865934
0.56,1.7857142857142856,0.15319624912414825,0.39140292426621986
0.562,1.779359430604982,0.4154598653927885,0.6445617622794487
0.5640000000000001,1.7730496453900708,0.15214943432265327,0.39006337218797316
0.5660000000000001,1.7667844522968197,0.3831512321723253,0.6189921099435156
0.5680000000000001,1.76056338028169,0.1999276129101084,0.44713265694881693
0.5700000000000001,1.7543859649122806,0.2487379752885983,0.498736378549428
0.5720000000000001,1.7482517482517481,0.2908478500918603,0.5393031152254364
0.5740000000000001,1.7421602787456445,0.12606199649193042,0.35505210391142655
0.5760000000000001,1.736111111111111,0.3617216541261434,0.6014330005296877
0.578,1.7301038062283738,0.09498108310086899,0.30819001135804025
0.58,1.7241379310344829,0.28462656851821944,0.5335040473306828
0.582,1.718213058419244,0.21646106698183706,0.46525376621993836
0.584,1.7123287671232879,0.10842661324727616,0.32928196617378874
0.586,1.7064846416382253,0.33858238383033873,0.5818783239048683
0.588,1.7006802721088436,0.08031752651968953,0.28340346949127054
0.59,1.6949152542372883,0.2263840288487621,0.47579830689984814
0.592,1.6891891891891893,0.276934667916738,0.5262458246074148
0.594,1.6835016835016836,0.04242786889921786,0.205980263373018
0.596,1.6778523489932886,0.27242218646922706,0.5219407882789264
0.598,1.6722408026755853,0.16179937888933063,0.402242935163976
0.6,1.6666666666666667,0.05344064323203748,0.23117232367227156
0.602,1.6611295681063123,0.30625164163298624,0.5534000737558554
0.604,1.6556291390728477,0.11545409614793842,0.33978536776609203
0.606,1.6501650165016502,0.052457559117443264,0.2290361524245534
0.608,1.6447368421052633,0.27156553407277745,0.5211195007604086
0.61,1.639344262295082,0.08917010684320029,0.2986136414218217
0.612,1.6339869281045751,0.043711242863653715,0.20907233882953938
0.614,1.6286644951140066,0.2825507116124721,0.5315549939681425
0.616,1.6233766233766234,0.10818993116939653,0.32892237863878543
0.618,1.6181229773462784,0.020003517996988813,0.14143379368803205
0.62,1.6129032258064517,0.21808534764511842,0.466996089539429
0.622,1.607717041800643,0.14222901048763714,0.37713261657888614
0.624,1.6025641025641026,0.005326503695081776,0.07298290001830413
0.626,1.597444089456869,0.14274629915710296,0.37781781212259297
0.628,1.5923566878980893,0.23082550016210718,0.4804430248865178
0.63,1.5873015873015872,0.020583878457331912,0.14347082789658638
0.632,1.5822784810126582,0.034902896052988804,0.18682316787001768
0.634,1.5772870662460567,0.23100788809175404,0.480632799642049
0.636,1.572327044025157,0.09623734678517122,0.3102214479773622
0.638,1.567398119122257,0.001807788066300955,0.042518091047234884
0.64,1.5625,0.08648461429741505,0.29408266575474157
0.642,1.557632398753894,0.21308678269912418,0.4616132393022585
0.644,1.5527950310559007,0.03370131785778706,0.18357918688616925
0.646,1.547987616099071,0.0030503832233468925,0.05523027451811997
0.648,1.5432098765432098,0.12485924205861967,0.3533542727329325
0.65,1.5384615384615383,0.20462948841827058,0.4523599102686605
0.652,1.5337423312883436,0.019409946888795927,0.13931958544582282
0.654,1.529051987767584,0.0026177602267717557,0.05116405209492066
0.656,1.524390243902439,0.1018976667903404,0.319214139396018
0.658,1.519756838905775,0.19617043316504693,0.44291131523708777
0.66,1.5151515151515151,0.02365305055024011,0.1537954828668258
0.662,1.510574018126888,0.0010561880876714,0.0324990474886788
0.664,1.506024096385542,0.04668325092348478,0.21606307163299512
0.666,1.5015015015015014,0.19799811751045068,0.44496979393038655
0.668,1.497005988023952,0.05763291033845378,0.2400685534143399
0.67,1.4925373134328357,0.0015602109829405924,0.03949950611008437
0.672,1.488095238095238,0.003623582951138559,0.06019620379341673
0.674,1.4836795252225519,0.12280679050889538,0.3504379980950915
0.676,1.4792899408284024,0.14769228728509803,0.38430754258158667
0.678,1.4749262536873156,0.008451578353884763,0.09193246626673715
0.68,1.4705882352941175,0.0010014347585919968,0.0316454539956689
0.682,1.4662756598240467,0.010379035314536312,0.10187755059156219
0.684,1.461988304093567,0.14988606180618955,0.3871512131017925
0.686,1.4577259475218658,0.11136328760590111,0.3337113836924073
0.6880000000000001,1.4534883720930232,0.0031247754198264442,0.05589969069526632
0.6900000000000001,1.4492753623188404,0.001086816046602728,0.032966893190028206
0.6920000000000001,1.445086705202312,0.004324308442068859,0.06575947416204649
0.6940000000000001,1.440922190201729,0.1186925119355433,0.3445177962537542
0.6960000000000001,1.4367816091954022,0.13056431289967893,0.36133684132631555
0.6980000000000001,1.4326647564469912,0.0074424191014433975,0.08626945636459869
0.7000000000000001,1.4285714285714284,0.0010206355474705535,0.03194738717752288
0.7020000000000001,1.4245014245014245,0.0008560533758587568,0.0292583898370836
0.704,1.4204545454545456,0.03630791786722502,0.19054636671221264
0.706,1.41643059490085,0.15637150257386712,0.39543836760469653
0.708,1.4124293785310735,0.04285523797679315,0.2070150670284488
0.71,1.4084507042253522,0.0005180667756313396,0.022761080282608284
0.712,1.404494382022472,0.0005988408275983136,0.024471224480975887
0.714,1.400560224089636,0.0006641047234415336,0.02577022940219069
0.716,1.3966480446927374,0.04091397554170021,0.20227203351353398
0.718,1.392757660167131,0.14308008236136951,0.3782592792799266
0.72,1.3888888888888888,0.03155099472546334,0.17762599676135063
0.722,1.3850415512465375,0.0006645988067305761,0.02577981393902167
0.724,1.3812154696132597,0.0006464419364793357,0.025425222446998092
0.726,1.3774104683195594,0.0006532733823599974,0.025559213257844958
0.728,1.3736263736263736,0.009584085814232205,0.09789834428749143
0.73,1.36986301369863,0.11528892985037184,0.3395422357386071
0.732,1.366120218579235,0.07660674979805199,0.27677924379919094
0.734,1.3623978201634879,0.001674758522632205,0.04092381363744348
0.736,1.358695652173913,0.0007831636091682572,0.027985060463902114
0.738,1.3550135501355014,0.00046567276255956555,0.021579452322975333
0.74,1.3513513513513513,0.0007355609641040489,0.027121227186542442
0.742,1.3477088948787062,0.010647450434096923,0.10318648377620454
0.744,1.3440860215053763,0.11569471118082568,0.3401392526316621
0.746,1.3404825737265416,0.0680750206470933,0.26091190208017206
0.748,1.3368983957219251,0.0013177929510478227,0.036301418030812826
0.75,1.3333333333333333,0.0004946082288893561,0.022239789317557757
0.752,1.3297872340425532,0.00041624570212682,0.020402100434191082
0.754,1.3262599469496021,0.0004761569473755347,0.021821020768413534
0.756,1.3227513227513228,0.0006311017016110171,0.025121737631203324
0.758,1.3192612137203166,0.03967163646129542,0.19917739947417584
0.76,1.3157894736842106,0.11740165605117804,0.34263925059919514
0.762,1.3123359580052494,0.02142719204608196,0.14638029937830419
0.764,1.3089005235602094,0.00043270456115334445,0.020801551892908002
0.766,1.3054830287206267,0.0005105415214663849,0.022595165887118088
0.768,1.3020833333333333,0.0005354239034596238,0.023139228670368935
0.77,1.2987012987012987,0.0003343580171010768,0.018285459171185087
0.772,1.2953367875647668,0.0004300138905364854,0.02073677628119871
0.774,1.2919896640826873,0.01011530802854477,0.10057488766359508
0.776,1.2886597938144329,0.09563082712960698,0.30924234368793513
0.778,1.2853470437017995,0.05289428806451686,0.22998758241374004
0.78,1.282051282051282,0.00098828956840744,0.03143707315268774
0.782,1.278772378516624,0.00034736533605679164,0.018637739564034896
0.784,1.2755102040816326,0.00046854571623559227,0.02164591684904089
0.786,1.272264631043257,0.0005501061517840521,0.023454341853568438
0.788,1.2690355329949239,0.0004845497401933695,0.02201249054953504
0.79,1.2658227848101264,0.0004480750958350179,0.021167784386539323
0.792,1.2626262626262625,0.0019237133899165436,0.04386015720350924
0.794,1.2594458438287153,0.06156837783535816,0.24812976007596943
0.796,1.2562814070351758,0.07679060562087134,0.2771111791697898
0.798,1.2531328320802004,0.005080149309417183,0.07127516614794513
0.8,1.25,0.0003138119913640336,0.01771473938177002
0.802,1.2468827930174562,0.00027542760050413726,0.016596011584237257
0.804,1.243781094527363,0.00030601915180745483,0.01749340309395101
0.806,1.2406947890818858,0.00031906579570385485,0.01786241293061648
0.808,1.2376237623762376,0.00036745639105198344,0.019169152069196577
0.81,1.2345679012345678,0.000330555160239331,0.018181175986149274
0.812,1.231527093596059,0.0003616193445199838,0.01901629155540017
0.8140000000000001,1.2285012285012284,0.020370374150007833,0.1427248196706089
0.8160000000000001,1.2254901960784312,0.09069345601158904,0.3011535422530989
0.8180000000000001,1.2224938875305622,0.02552137331801049,0.1597541026640959
0.8200000000000001,1.2195121951219512,0.0003195630911928535,0.017876327676367244
0.8220000000000001,1.21654501216545,0.0002225643840198903,0.014918591891324405
0.8240000000000001,1.2135922330097086,0.00020492756302948348,0.014315291231039747
0.8260000000000001,1.2106537530266344,0.0002583921209046222,0.016074579960441336
0.8280000000000001,1.2077294685990336,0.00027442137065272266,0.01656566843362267
0.8300000000000001,1.2048192771084336,0.0002494065802656437,0.015792611572049878
0.8320000000000001,1.2019230769230769,0.0002590468477604402,0.01609493236271716
0.834,1.1990407673860912,0.0002653076353874153,0.016288266801210476
0.836,1.1961722488038278,0.0002269045106441403,0.015063349914416126
0.838,1.1933174224343677,0.023202561708328732,0.15232387110472453
0.84,1.1904761904761905,0.07536768495075175,0.2745317558147905
0.842,1.187648456057007,0.015259770609939015,0.12353044406112614
0.844,1.1848341232227488,0.0002894301115922784,0.01701264563765079
0.846,1.1820330969267139,0.00028709005209522797,0.01694373194119961
0.848,1.179245283018868,0.0002818332482616859,0.016787889928805404
0.85,1.1764705882352942,0.00022743348174115183,0.01508089790898247
0.852,1.1737089201877935,0.0002374219331803055,0.015408501977165253
0.854,1.17096018735363,0.00018021348976929167,0.013424361801191581
0.856,1.1682242990654206,0.0001994196560557651,0.01412160246061916
0.858,1.1655011655011656,0.00022195545594148376,0.014898169550031431
0.86,1.1627906976744187,0.00020860216750311384,0.0144430664162121
0.862,1.160092807424594,0.00030761395535513483,0.01753892685870874
0.864,1.1574074074074074,0.00046660011657549254,0.021600928604471905
0.866,1.1547344110854503,0.03618581266824951,0.19022568877060086
0.868,1.1520737327188941,0.05694565463425872,0.23863288674082356
0.87,1.1494252873563218,0.0047213995885558805,0.06871244129381433
0.872,1.146788990825688,0.00019014949160662886,0.013789470316391012
0.874,1.1441647597254005,0.00017768468353409586,0.013329841842051085
0.876,1.1415525114155252,0.00021706714836417637,0.014733198850357527
0.878,1.1389521640091116,0.00022255256986253516,0.014918195931899244
0.88,1.1363636363636365,0.00021820337489137663,0.01477170859756503
0.882,1.1337868480725624,0.00017002598609370747,0.013039401293529833
0.884,1.1312217194570136,0.00017036866693240148,0.013052534885316396
0.886,1.1286681715575622,0.0001962815841169857,0.014010052966244836
0.888,1.1261261261261262,0.00017311907315858125,0.013157472141660846
0.89,1.1235955056179776,0.0002238726862010701,0.01496237568707156
0.892,1.1210762331838564,0.00022638683438721231,0.01504615679790731
0.894,1.1185682326621924,0.00016069826589159113,0.012676681974854111
0.896,1.1160714285714286,0.0002001436519246468,0.01414721357457527
0.898,1.1135857461024499,0.022364447848127064,0.14954747690324657
0.9,1.1111111111111112,0.05674126830730735,0.23820425753396465
0.902,1.1086474501108647,0.008714258868340255,0.09335019479540604
0.904,1.1061946902654867,0.0001878693464844709,0.013706543929250397
0.906,1.1037527593818983,0.00016084076288647124,0.012682301166841577
