Frequency,Period,Heading,Fx_drift,Fy_drift,Mz_drift
0.6283185307179586,10,67.5,6.457646557449033,30.110337885967827,18.708165480006457
0.5711986642890533,11,67.5,6.531841533006793,30.456289892416414,18.92311249950824
0.5235987755982988,12,67.5,6.59432145082476,30.74761761062613,19.104120337474747
0.483321946706122,13,67.5,6.647655647001542,30.99630119116477,19.258632505172653
0.4487989505128276,14,67.5,6.693713868923164,31.21105878313721,19.392065765999014
0.41887902047863906,15,67.5,6.733889043005397,31.398385242627043,19.508455506167046
0.39269908169872414,16,67.5,6.769240071597148,31.56321795777252,19.6108694253711
0.3490658503988659,18,67.5,6.828571340119683,31.839864337614387,19.782755449138982
0.3141592653589793,20,67.5,6.876410557425396,32.062926251031385,19.921348353818306
0.28559933214452665,22,67.5,6.915800914177901,32.24659331003117,20.035464434016642
0.25132741228718347,25,67.5,6.9633673020246425,32.468383090152884,20.173266936399884
2.0943951023931953,3,90.0,1.2331470527046864e-31,26.31135075279382,2.416658361048919e-15
1.5707963267948966,4,90.0,1.3692857264784408e-31,29.216107641945825,2.683455953044011e-15
1.2566370614359172,5,90.0,1.4580808568451246e-31,31.11070716687156,2.8574720963339905e-15
1.0471975511965976,6,90.0,1.5204540258400166e-31,32.44154789944143,2.9797078345827372e-15
0.8975979010256552,7,90.0,1.5666332992978752e-31,33.42686352647386,3.0702076067423716e-15
0.7853981633974483,8,90.0,1.6021858754313161e-31,34.18543996612934,3.139881722397322e-15
0.6981317007977318,9,90.0,1.6303947469572374e-31,34.787325614261164,3.1951640223301252e-15
0.6283185307179586,10,90.0,1.6533190213043654e-31,35.27645513192705,3.240089839693477e-15
0.5711986642890533,11,90.0,1.6723147906273793e-31,35.68176311882185,3.277316774354944e-15
0.5235987755982988,12,90.0,1.6883112121811138e-31,36.023074771285934,3.308665741057582e-15
0.483321946706122,13,90.0,1.7019661002646584e-31,36.314425708766,3.3354258905335975e-15
0.4487989505128276,14,90.0,1.713758156970307e-31,36.56602987827574,3.358535358596765e-15
0.41887902047863906,15,90.0,1.7240440062969086e-31,36.78549647703136,3.3786930386732018e-15
0.39269908169872414,16,90.0,1.7330947537284163e-31,36.978610015050236,3.3964302293887143e-15
0.3490658503988659,18,90.0,1.748285042316334e-31,37.30272140971013,3.4261993780415215e-15
0.3141592653589793,20,90.0,1.760533078382138e-31,37.5640546969717,3.450202451073187e-15
0.28559933214452665,22,90.0,1.77061799484443e-31,37.77923404137349,3.469966353225508e-15
0.25132741228718347,25,90.0,1.7827961797454048e-31,38.0390769317726,3.4938325355261424e-15
2.0943951023931953,3,112.5,4.816510133322211,22.45814264613605,-13.953700904608713
1.5707963267948966,4,112.5,5.348249880281136,24.937507737720914,-15.494180875122003
1.2566370614359172,5,112.5,5.695071976042347,26.55464958603768,-16.49894400390285
1.0471975511965976,6,112.5,5.938693367223873,27.69059320566233,-17.204728883912427
0.8975979010256552,7,112.5,6.119063533191825,28.531612699920398,-17.727271405025203
0.7853981633974483,8,112.5,6.2579272176460385,29.179098192012503,-18.129567313421752
0.6981317007977318,9,112.5,6.368107358170383,29.692839727724856,-18.44876538089141
0.6283185307179586,10,112.5,6.45764655744903,30.110337885967827,-18.708165480006453
0.5711986642890533,11,112.5,6.53184153300679,30.456289892416414,-18.923112499508235
0.5235987755982988,12,112.5,6.594321450824755,30.74761761062613,-19.104120337474743
0.483321946706122,13,112.5,6.647655647001539,30.99630119116477,-19.25863250517265
0.4487989505128276,14,112.5,6.69371386892316,31.21105878313721,-19.39206576599901
0.41887902047863906,15,112.5,6.7338890430053935,31.398385242627043,-19.508455506167046
0.39269908169872414,16,112.5,6.769240071597144,31.56321795777252,-19.610869425371096
0.3490658503988659,18,112.5,6.828571340119678,31.839864337614387,-19.782755449138982
0.3141592653589793,20,112.5,6.876410557425393,32.062926251031385,-19.921348353818303
0.28559933214452665,22,112.5,6.915800914177898,32.24659331003117,-20.03546443401664
0.25132741228718347,25,112.5,6.963367302024639,32.468383090152884,-20.17326693639988
2.0943951023931953,3,135.0,16.444594220496136,13.155675376396914,-19.733513064595368
1.5707963267948966,4,135.0,18.260067276216137,14.608053820972916,-21.91208073145937
1.2566370614359172,5,135.0,19.44419197929472,15.555353583435783,-23.33303037515367
1.0471975511965976,6,135.0,20.275967437150893,16.22077394972072,-24.331160924581077
0.8975979010256552,7,135.0,20.891789704046158,16.713431763236933,-25.070147644855396
0.7853981633974483,8,135.0,21.365899978830832,17.092719983064672,-25.639079974597003
0.6981317007977318,9,135.0,21.742078508913224,17.393662807130585,-26.090494210695873
0.6283185307179586,10,135.0,22.047784457454405,17.63822756596353,-26.45734134894529
0.5711986642890533,11,135.0,22.30110194926365,17.840881559410928,-26.761322339116386
0.5235987755982988,12,135.0,22.514421732053705,18.01153738564297,-27.017306078464454
0.483321946706122,13,135.0,22.696516067978745,18.157212854383005,-27.2358192815745
0.4487989505128276,14,135.0,22.853768673922335,18.283014939137875,-27.424522408706807
0.41887902047863906,15,135.0,22.990935298144596,18.392748238515683,-27.58912235777352
0.39269908169872414,16,135.0,23.11163125940639,18.48930500752512,-27.733957511287674
0.3490658503988659,18,135.0,23.314200881068828,18.65136070485507,-27.977041057282598
0.3141592653589793,20,135.0,23.47753418560731,18.782027348485855,-28.17304102272878
0.28559933214452665,22,135.0,23.612021275858428,18.88961702068675,-28.33442553103012
0.25132741228718347,25,135.0,23.77442308235787,19.019538465886303,-28.52930769882945
2.0943951023931953,3,157.5,28.072678307670067,3.8532081066577715,-13.953700904608716
1.5707963267948966,4,157.5,31.171884672151144,4.2785999042249125,-15.494180875122007
1.2566370614359172,5,157.5,33.1933119825471,4.556057580833881,-16.498944003902857
1.0471975511965976,6,157.5,34.613241507077916,4.750954693779102,-17.20472888391243
0.8975979010256552,7,157.5,35.664515874900495,4.895250826553464,-17.72727140502521
0.7853981633974483,8,157.5,36.47387274001563,5.006341774116835,-18.12956731342176
0.6981317007977318,9,157.5,37.11604965965607,5.094485886536311,-18.448765380891416
0.6283185307179586,10,157.5,37.637922357459786,5.166117245959227,-18.70816548000646
0.5711986642890533,11,157.5,38.070362365520516,5.225473226405436,-18.923112499508242
0.5235987755982988,12,157.5,38.43452201328266,5.275457160659808,-19.10412033747475
0.483321946706122,13,157.5,38.745376488955955,5.318124517601236,-19.258632505172656
0.4487989505128276,14,157.5,39.013823478921516,5.3549710951385325,-19.392065765999018
0.41887902047863906,15,157.5,39.2479815532838,5.387111234404319,-19.50845550616705
0.39269908169872414,16,157.5,39.45402244721564,5.41539205727772,-19.610869425371103
0.3490658503988659,18,157.5,39.79983042201798,5.462857072095747,-19.782755449138985
0.3141592653589793,20,157.5,40.078657813789235,5.501128445940318,-19.92134835381831
0.28559933214452665,22,157.5,40.30824163753896,5.5326407313423225,-20.035464434016646
0.25132741228718347,25,157.5,40.585478862691104,5.570693841619716,-20.173266936399884
2.0943951023931953,3,180.0,32.88918844099228,3.9460705686549965e-31,-4.833316722097838e-15
1.5707963267948966,4,180.0,36.52013455243228,4.381714324731011e-31,-5.366911906088022e-15
1.2566370614359172,5,180.0,38.88838395858945,4.665858741904399e-31,-5.714944192667981e-15
1.0471975511965976,6,180.0,40.55193487430179,4.865452882688052e-31,-5.9594156691654744e-15
0.8975979010256552,7,180.0,41.78357940809232,5.013226557753201e-31,-6.140415213484743e-15
0.7853981633974483,8,180.0,42.73179995766167,5.126994801380211e-31,-6.279763444794644e-15
0.6981317007977318,9,180.0,43.484157017826455,5.21726319026316e-31,-6.3903280446602504e-15
0.6283185307179586,10,180.0,44.09556891490882,5.290620868173968e-31,-6.480179679386954e-15
0.5711986642890533,11,180.0,44.60220389852731,5.351407330007614e-31,-6.554633548709888e-15
0.5235987755982988,12,180.0,45.02884346410742,5.402595878979564e-31,-6.617331482115164e-15
0.483321946706122,13,180.0,45.3930321359575,5.446291520846907e-31,-6.670851781067195e-15
0.4487989505128276,14,180.0,45.70753734784468,5.484026102304982e-31,-6.71707071719353e-15
0.41887902047863906,15,180.0,45.9818705962892,5.516940820150108e-31,-6.7573860773464035e-15
0.39269908169872414,16,180.0,46.22326251881279,5.545903211930933e-31,-6.7928604587774285e-15
0.3490658503988659,18,180.0,46.62840176213766,5.594512135412269e-31,-6.852398756083043e-15
0.3141592653589793,20,180.0,46.95506837121463,5.633705850822841e-31,-6.900404902146374e-15
0.28559933214452665,22,180.0,47.22404255171686,5.665977583502176e-31,-6.939932706451016e-15
0.25132741228718347,25,180.0,47.54884616471575,5.704947775185296e-31,-6.987665071052285e-15
