"261850.22011721,2108169.47572655,-1127.1863"
"261842.595034451,2108189.56028124,-1128.1652"
"261834.969951691,2108209.64483593,-1129.2369"
"261827.344868932,2108229.72939061,-1130.2941"
"261819.719786173,2108249.8139453,-1130.7025"
"261812.094703414,2108269.89849999,-1131.6252"
"261804.469620655,2108289.98305468,-1132.6332"
"261796.844537896,2108310.06760936,-1133.3969"
"261789.219455137,2108330.15216405,-1134.4542"
"261781.594372377,2108350.23671874,-1134.9714"
"261773.969289618,2108370.32127342,-1135.957"
"261766.344206859,2108390.40582811,-1136.9331"
"261758.7191241,2108410.4903828,-1137.1141"
"261751.094041341,2108430.57493749,-1137.9235"
"261743.468958582,2108450.65949217,-1137.767"
"261735.843875823,2108470.74404686,-1138.7531"
"261728.218793063,2108490.82860155,-1139.6663"
"261720.593710304,2108510.91315624,-1140.4255"
"261712.968627545,2108530.99771092,-1141.7445"
"261705.343544786,2108551.08226561,-1143.0788"
"261697.718462027,2108571.1668203,-1144.526"
"261690.093379268,2108591.25137499,-1145.5274"
"261682.468296508,2108611.33592967,-1146.1862"
"261674.843213749,2108631.42048436,-1146.909"
"261667.21813099,2108651.50503905,-1147.6348"
"261659.593048231,2108671.58959373,-1148.1597"
"261651.967965472,2108691.67414842,-1148.9057"
"261644.342882713,2108711.75870311,-1149.6517"
"261636.717799954,2108731.8432578,-1150.3358"
"261629.092717194,2108751.92781248,-1151.3079"
"261621.467634435,2108772.01236717,-1152.1022"
"261613.842551676,2108792.09692186,-1152.836"
"261606.217468917,2108812.18147655,-1153.3719"
"261598.592386158,2108832.26603123,-1153.4233"
"261590.967303399,2108852.35058592,-1154.2326"
"261583.34222064,2108872.43514061,-1154.8502"
"261575.71713788,2108892.5196953,-1155.2417"
"261568.092055121,2108912.60424998,-1156.257"
"261560.466972362,2108932.68880467,-1157.4622"
"261552.841889603,2108952.77335936,-1158.4717"
"261545.216806844,2108972.85791405,-1159.478"
"261537.591724085,2108992.94246873,-1160.7077"
"261529.966641326,2109013.02702342,-1161.7507"
"261522.341558566,2109033.11157811,-1162.6312"
"261514.716475807,2109053.19613279,-1163.6707"
"261507.091393048,2109073.28068748,-1164.7169"
"261499.466310289,2109093.36524217,-1165.7176"
"261491.84122753,2109113.44979686,-1166.7964"
"261484.216144771,2109133.53435154,-1167.4514"
"261476.591062011,2109153.61890623,-1168.504"
"261468.965979252,2109173.70346092,-1169.6223"
"261461.340896493,2109193.78801561,-1170.3884"
"261453.715813734,2109213.87257029,-1171.6829"
"261446.090730975,2109233.95712498,-1172.9592"
"261438.465648216,2109254.04167967,-1173.4136"
"261430.840565457,2109274.12623436,-1174.5223"
"261423.215482697,2109294.21078904,-1174.6561"
"261415.590399938,2109314.29534373,-1175.4515"
"261407.965317179,2109334.37989842,-1176.4224"
"261400.34023442,2109354.46445311,-1176.9459"
"261392.715151661,2109374.54900779,-1177.9442"
"261385.090068902,2109394.63356248,-1179.0654"
"261377.464986143,2109414.71811717,-1179.8948"
"261369.839903383,2109434.80267186,-1180.6923"
"261362.214820624,2109454.88722654,-1180.9644"
"261354.589737865,2109474.97178123,-1181.6086"
"261346.964655106,2109495.05633592,-1182.1814"
"261339.339572347,2109515.1408906,-1182.1953"
"261331.714489588,2109535.22544529,-1183.1817"
"261324.089406829,2109555.30999998,-1183.5729"
"261316.464324069,2109575.39455467,-1184.4951"
"261308.83924131,2109595.47910935,-1185.3175"
"261301.214158551,2109615.56366404,-1185.7863"
"261293.589075792,2109635.64821873,-1186.4184"
"261285.963993033,2109655.73277342,-1186.9005"
"261278.338910274,2109675.8173281,-1186.8819"
"261270.713827515,2109695.90188279,-1187.3521"
"261263.088744755,2109715.98643748,-1187.1491"
"261255.463661996,2109736.07099217,-1187.7294"
"261247.838579237,2109756.15554685,-1188.2191"
"261240.213496478,2109776.24010154,-1188.4181"
"261232.588413719,2109796.32465623,-1189.377"
"261224.96333096,2109816.40921092,-1190"
"261217.3382482,2109836.4937656,-1190.098"
"261209.713165441,2109856.57832029,-1190.7039"
"261202.088082682,2109876.66287498,-1190.477"
"261194.462999923,2109896.74742967,-1190.9176"
"261186.837917164,2109916.83198435,-1191.4471"
"261179.212834405,2109936.91653904,-1191.1965"
"261171.587751646,2109957.00109373,-1191.8704"
"261163.962668886,2109977.08564841,-1191.8997"
"261156.337586127,2109997.1702031,-1192.7122"
"261148.712503368,2110017.25475779,-1193.5532"
"261141.087420609,2110037.33931248,-1193.6965"
"261133.46233785,2110057.42386716,-1194.3438"
"261125.837255091,2110077.50842185,-1194.8328"
"261118.212172332,2110097.59297654,-1194.3776"
"261110.587089572,2110117.67753123,-1194.8108"
"261102.962006813,2110137.76208591,-1194.3353"
"261095.336924054,2110157.8466406,-1194.978"
"261087.711841295,2110177.93119529,-1195.6131"
"261080.086758536,2110198.01574998,-1195.1184"
"261072.461675777,2110218.10030466,-1195.6889"
"261064.836593017,2110238.18485935,-1196.3203"
"261057.211510258,2110258.26941404,-1195.9725"
"261049.586427499,2110278.35396872,-1196.3714"
"261041.96134474,2110298.43852341,-1196.2041"
"261034.336261981,2110318.5230781,-1196.6969"
"261026.711179222,2110338.60763279,-1197.1176"
"261019.086096463,2110358.69218747,-1196.8892"
"261011.461013703,2110378.77674216,-1197.4858"
"261003.835930944,2110398.86129685,-1197.0271"
