frequency,power,magnitude
1.5261044176706826,0.011691809978569783,0.009690723415194422
1.5662650602409638,0.009411511167178272,0.00869450787602445
1.606425702811245,0.02200144357007298,0.013293548143726797
1.6465863453815262,0.025967025967377162,0.014441969730539132
1.6867469879518073,0.016107199309094457,0.011374317335654228
1.7269076305220883,0.00969044217024587,0.008822407657178665
1.7670682730923695,0.008111466558315057,0.008071700058466982
1.8072289156626506,0.005238598483586337,0.006486686076395675
1.8473895582329316,0.00503255103647081,0.0063578374215200245
1.8875502008032128,0.0070191684520540835,0.00750858595667037
1.927710843373494,0.009294201476826547,0.00864015165939823
1.9678714859437751,0.004718812143115253,0.006156468595484816
2.0080321285140563,0.004720960461853644,0.006157869854047477
2.0481927710843375,0.005521941665946827,0.006659800680801689
2.0883534136546187,0.003978745655495173,0.005653122714896617
2.1285140562248994,0.003148356986983516,0.005028718318575662
2.1686746987951806,0.005142086291517206,0.0064266552672313905
2.208835341365462,0.004283802175893798,0.005865837502486126
2.248995983935743,0.001458196816054381,0.0034223419211610625
2.289156626506024,0.0025428302465813546,0.004519329522171482
2.3293172690763053,0.0027530873483573542,0.004702462269112698
2.3694779116465865,0.003674998331942825,0.005433052446931377
2.4096385542168672,0.0042179854204055425,0.005820601426580657
2.4497991967871484,0.0024539731772416024,0.004439665294777459
2.4899598393574296,0.0017486182990206225,0.0037476828707568143
2.5301204819277108,0.0014559021784444504,0.003419648139964146
2.570281124497992,0.0012905576539791756,0.0032196156496637363
2.610441767068273,0.0013042445227538241,0.003236643264326893
2.6506024096385543,0.0021395082985967355,0.004145456019694185
2.6907630522088355,0.0009986682484456123,0.00283221321838992
2.7309236947791167,0.0006851184558313395,0.002345838759290389
2.7710843373493974,0.001047855512157526,0.002901122220419445
2.8112449799196786,0.001886051100260826,0.003892172249704796
2.8514056224899598,0.0016094029121487981,0.00359540415270321
2.891566265060241,0.0009372169532584564,0.00274369222292227
2.931726907630522,0.0008488634388857696,0.0026111645356074772
2.9718875502008033,0.0012189841121748933,0.003129063285646596
3.0120481927710845,0.001328556454928409,0.003266670504376578
3.0522088353413652,0.000981642949935151,0.002807967650952623
3.0923694779116464,0.0009964868362734734,0.0028291182957794186
3.1325301204819276,0.0008747205141116648,0.002650635316905406
3.1726907630522088,0.000286569078491559,0.0015171551227870098
3.21285140562249,0.0005435536969839375,0.00208947197838721
3.253012048192771,0.0007000845613954899,0.0023713222404041293
3.2931726907630523,0.0006994784577425364,0.0023702955227991925
3.3333333333333335,0.0005293255500389818,0.0020619434627764653
3.3734939759036147,0.0008900669737796863,0.0026737861394501156
3.4136546184738954,0.0006096825430265173,0.002212927594469733
3.4538152610441766,0.0002637701643853593,0.0014555534543660503
3.4939759036144578,0.00017494706994147614,0.0011854102028106216
3.534136546184739,0.00042408275500290476,0.001845612957469239
3.57429718875502,0.0009035161579327023,0.0026939112633941353
3.6144578313253013,0.00070748973454473,0.0023838306295202254
3.6546184738955825,0.00036147616817342463,0.0017039433786184173
3.694779116465863,0.0002692728613163238,0.0014706577533336407
3.7349397590361444,0.00016947830262244263,0.001166735405740124
3.7751004016064256,0.0004900970006461266,0.0019840670587314294
3.8152610441767068,0.0005628130360520036,0.0021261671230069974
3.855421686746988,0.0004381317830322486,0.0018759346436930096
3.895582329317269,0.00018592582995133713,0.0012220393448051105
3.9357429718875503,0.00031055212771412505,0.001579365252281262
3.9759036144578315,0.0005665376366668455,0.002133190827318971
4.016064257028113,0.000654747102421111,0.0022932537737573432
4.056224899598393,0.00042417852214111685,0.0018458213355414153
4.096385542168675,0.0003549579954598033,0.0016885106563551578
4.136546184738956,0.00021718750037396848,0.0013207868543600625
4.176706827309237,0.00013578893371966793,0.0010443534681433462
4.216867469879518,0.00027470741049646474,0.0014854242575342584
4.257028112449799,0.00026697985828284137,0.0014643826454831743
4.2971887550200805,0.00017317976047309064,0.0011794075174227688
4.337349397590361,0.0001932801396010701,0.001245973884353329
4.377510040160643,0.00019153051145005964,0.0012403216043953263
4.417670682730924,0.00023026287695730865,0.0013599636097107225
4.457831325301205,0.0003056057139915729,0.001566736853913325
4.497991967871486,0.0002948723157621066,0.001538977691663725
4.538152610441767,0.00031750622561435424,0.001596950471413382
4.578313253012048,0.0002632645461223669,0.0014541577175979
4.618473895582329,0.00013550991294257594,0.0010432799411870914
4.658634538152611,0.000266872151906508,0.0014640872313273574
4.698795180722891,0.000321182719478767,0.0016061696296928063
4.738955823293173,0.00024300746879879574,0.001397092416151285
4.779116465863454,0.00035304070729148986,0.0016839442780741153
4.8192771084337345,0.00020268730783018005,0.001275935149080893
4.859437751004016,5.6014572015777724e-05,0.0006707579601395603
4.899598393574297,7.261297444737845e-05,0.0007636993796967656
4.9397590361445785,0.00025124811513550256,0.0014205833835726615
4.979919678714859,0.0003303125917044656,0.00162883798653557
