Time,P1,P2,P3,P4,P5,P6,P7,P8,H1,H2,H3,H4
0.05000923500790133,-51.93333333333333,-32.13333333333333,-74.86666666666666,-46.86666666666667,-33.53333333333333,-27.133333333333333,-28.0,-33.06666666666667,0.0002,0.0005333333333333334,0.0004,0.5416666666666666
0.05101621067791484,-58.8,-40.4,-83.6,-58.333333333333336,-45.46666666666667,-38.6,-39.53333333333333,-44.13333333333333,0.0002,0.0005333333333333334,0.0004,0.5418666666666667
0.05202318634792924,-57.86666666666667,-40.86666666666667,-84.53333333333333,-62.93333333333333,-51.46666666666667,-44.6,-44.6,-50.53333333333333,0.0002,0.0005333333333333334,0.0004,0.5419333333333333
0.05303016201794275,-52.86666666666667,-38.13333333333333,-79.93333333333334,-61.6,-49.6,-42.266666666666666,-40.4,-48.266666666666666,0.0002,0.0005333333333333334,0.0004,0.5423333333333333
0.054011317798982716,-49.13333333333333,-34.46666666666667,-75.8,-57.86666666666667,-44.13333333333333,-35.86666666666667,-31.733333333333334,-40.86666666666667,0.0002,0.0005333333333333334,0.0004,0.5427333333333333
0.05501829346899623,-45.46666666666667,-29.4,-71.2,-53.266666666666666,-35.86666666666667,-27.6,-22.533333333333335,-32.13333333333333,0.0002,0.0005333333333333334,0.0004,0.5429999999999999
0.056025269139010625,-36.733333333333334,-18.4,-62.46666666666667,-44.13333333333333,-24.8,-16.066666666666666,-11.0,-19.733333333333334,0.0002,0.0005333333333333334,0.0004,0.5431333333333334
0.057032244809024135,-24.8,-4.6,-49.13333333333333,-28.933333333333334,-9.666666666666666,-0.9333333333333333,5.066666666666666,-5.066666666666666,0.0002,0.0005333333333333334,0.0004,0.5432
0.05801340059006321,-14.733333333333333,6.4,-36.733333333333334,-13.8,6.4,14.733333333333333,20.666666666666668,10.133333333333333,0.0002,0.0005333333333333334,0.0004,0.5429999999999999
0.05902037626007672,-12.4,11.466666666666667,-31.733333333333334,-6.0,17.0,26.2,32.6,22.533333333333335,0.0002,0.00046666666666666666,0.0004,0.5425333333333333
0.06002735193009112,-14.733333333333333,11.0,-33.53333333333333,-3.6666666666666665,20.666666666666668,32.13333333333333,36.733333333333334,29.4,0.0002,0.00046666666666666666,0.0004,0.5419333333333333
0.06103432760010552,-13.8,11.466666666666667,-31.733333333333334,0.9333333333333333,22.066666666666666,33.53333333333333,36.733333333333334,30.8,0.0002,0.00046666666666666666,0.0004,0.5414
0.0620154833811446,-11.0,14.733333333333333,-28.0,7.333333333333333,20.666666666666668,33.06666666666667,35.86666666666667,29.4,0.0002,0.00046666666666666666,0.0004,0.5406
0.063022459051159,-11.0,13.8,-28.466666666666665,7.8,17.466666666666665,31.266666666666666,33.06666666666667,29.4,0.0002,0.00046666666666666666,0.0004,0.5399333333333334
0.06402943472117162,-12.4,11.0,-31.733333333333334,4.133333333333334,13.8,29.866666666666667,30.8,29.4,0.0002,0.0005333333333333334,0.0004,0.5391999999999999
0.06501059050221158,-17.0,6.0,-36.733333333333334,-2.2666666666666666,6.4,23.866666666666667,25.733333333333334,24.8,0.0002,0.0005333333333333334,0.0004,0.5384666666666666
0.0660175661722251,-22.533333333333335,-1.4,-42.733333333333334,-11.0,-2.7333333333333334,13.8,15.6,13.8,0.00013333333333333334,0.0005333333333333334,0.0004,0.5379333333333334
0.0670245418422395,-28.0,-8.266666666666667,-50.06666666666667,-19.266666666666666,-12.4,2.2666666666666666,2.7333333333333334,0.0,0.00013333333333333334,0.0005333333333333334,0.0004,0.5375333333333334
0.068031517512253,-32.13333333333333,-13.8,-57.4,-28.933333333333334,-21.133333333333333,-7.8,-7.8,-13.333333333333334,0.00013333333333333334,0.0005333333333333334,0.0004,0.5372
0.06901267329329208,-37.2,-18.866666666666667,-64.8,-38.13333333333333,-28.0,-16.066666666666666,-15.6,-22.533333333333335,0.00013333333333333334,0.0005333333333333334,0.0004,0.537
0.07001964896330559,-47.8,-29.866666666666667,-76.26666666666667,-49.6,-34.93333333333333,-23.866666666666667,-23.866666666666667,-31.733333333333334,0.00013333333333333334,0.0005333333333333334,0.0004,0.5372
0.07102662463331999,-54.2,-38.13333333333333,-83.13333333333334,-57.86666666666667,-40.4,-29.4,-28.933333333333334,-36.733333333333334,0.0002,0.0005333333333333334,0.0004,0.5374666666666666
0.0720336003033335,-46.86666666666667,-29.866666666666667,-75.8,-51.93333333333333,-34.93333333333333,-24.8,-24.333333333333332,-33.06666666666667,0.0002,0.0005333333333333334,0.0004,0.5378666666666666
0.07301475608437347,-36.733333333333334,-18.866666666666667,-63.86666666666667,-41.333333333333336,-25.733333333333334,-16.066666666666666,-14.266666666666667,-23.4,0.0002,0.0005333333333333334,0.0004,0.5383333333333333
0.07402173175438787,-28.466666666666665,-11.466666666666667,-55.13333333333333,-32.6,-17.0,-7.333333333333333,-5.066666666666666,-13.8,0.0002,0.0005333333333333334,0.0004,0.5389333333333333
0.07502870742440138,-21.133333333333333,-3.6666666666666665,-45.46666666666667,-22.533333333333335,-7.333333333333333,2.7333333333333334,6.4,-2.2666666666666666,0.0002,0.0005333333333333334,0.0004,0.5395333333333333
0.07600986320544045,-14.733333333333333,4.6,-38.13333333333333,-12.4,4.6,14.733333333333333,20.2,13.333333333333334,0.0002,0.0005333333333333334,0.0004,0.54
0.07701683887545396,-9.666666666666666,11.466666666666667,-31.733333333333334,-4.133333333333334,13.8,25.733333333333334,30.8,24.8,0.0002,0.0005333333333333334,0.0004,0.5403333333333333
0.07802381454546836,-6.4,16.066666666666666,-26.666666666666668,2.2666666666666666,18.866666666666667,30.8,35.4,28.466666666666665,0.0002,0.0005333333333333334,0.0004,0.5404
0.07903079021548187,-10.133333333333333,13.8,-28.0,2.2666666666666666,17.466666666666665,28.466666666666665,32.6,26.2,0.0002,0.0005333333333333334,0.0004,0.5400666666666667
0.08001194599652184,-21.133333333333333,3.6666666666666665,-38.13333333333333,-6.4,10.133333333333333,22.066666666666666,25.266666666666666,19.733333333333334,0.0002,0.0005333333333333334,0.0004,0.5395333333333333
0.08101892166653535,-33.06666666666667,-8.266666666666667,-49.13333333333333,-17.466666666666665,1.4,12.4,14.266666666666667,9.666666666666666,0.0002,0.0005333333333333334,0.0004,0.5388666666666667
0.08202589733654975,-43.2,-18.866666666666667,-60.2,-28.0,-11.466666666666667,-0.9333333333333333,0.9333333333333333,-3.6666666666666665,0.0002,0.0005333333333333334,0.0004,0.5381333333333332
0.08303287300656237,-45.93333333333333,-23.4,-65.26666666666667,-33.06666666666667,-20.666666666666668,-9.666666666666666,-7.8,-12.4,0.0002,0.0005333333333333334,0.0004,0.5376
0.08401402878760234,-40.86666666666667,-21.133333333333333,-61.6,-31.733333333333334,-22.066666666666666,-10.133333333333333,-9.2,-14.733333333333333,0.00013333333333333334,0.0005333333333333334,0.0004,0.5371333333333334
0.08502100445761585,-35.86666666666667,-18.4,-58.8,-31.266666666666666,-22.533333333333335,-11.466666666666667,-10.133333333333333,-16.066666666666666,0.0002,0.0005333333333333334,0.0004,0.5366
0.08602798012763024,-29.4,-11.466666666666667,-54.2,-28.0,-21.133333333333333,-9.666666666666666,-7.8,-13.8,0.0002,0.0005333333333333334,0.0004,0.5361333333333334
0.08703495579764464,-21.133333333333333,-4.6,-48.266666666666666,-23.0,-14.733333333333333,-3.6666666666666665,-1.4,-6.4,0.0002,0.0005333333333333334,0.0004,0.5358666666666667
0.08801611157868372,-16.066666666666666,-0.9333333333333333,-45.46666666666667,-19.266666666666666,-8.266666666666667,2.7333333333333334,6.4,0.0,0.0002,0.0005333333333333334,0.0004,0.5356666666666666
0.08902308724869723,-10.133333333333333,6.0,-40.86666666666667,-14.266666666666667,1.4,11.466666666666667,15.133333333333333,6.4,0.0002,0.0005333333333333334,0.00046666666666666666,0.5354666666666666
0.09003006291871074,-10.133333333333333,8.266666666666667,-39.53333333333333,-12.866666666666667,6.4,17.466666666666665,20.2,11.933333333333334,0.0002,0.0005333333333333334,0.00046666666666666666,0.5353333333333333
0.0910112186997507,-18.4,2.7333333333333334,-44.13333333333333,-16.533333333333335,6.4,17.0,20.666666666666668,13.333333333333334,0.0002,0.0005333333333333334,0.00046666666666666666,0.5350666666666667
0.09201819436976422,-24.8,-3.6666666666666665,-47.8,-19.266666666666666,6.0,15.133333333333333,19.266666666666666,11.933333333333334,0.0002,0.0005333333333333334,0.00046666666666666666,0.5347333333333334
0.09302517003977862,-35.4,-13.8,-57.4,-26.666666666666668,-1.4,7.8,11.466666666666667,5.066666666666666,0.0002,0.0005333333333333334,0.00046666666666666666,0.5343333333333333
0.09403214570979213,-44.13333333333333,-22.066666666666666,-64.8,-33.06666666666667,-10.133333333333333,0.9333333333333333,2.7333333333333334,0.0,0.0002,0.0005333333333333334,0.0004,0.534
0.0950133014908312,-43.2,-22.066666666666666,-63.86666666666667,-33.06666666666667,-13.8,-2.2666666666666666,0.0,-2.2666666666666666,0.0002,0.0005333333333333334,0.0004,0.5337999999999999
0.09602027716084471,-44.6,-24.333333333333332,-64.8,-34.46666666666667,-18.4,-5.066666666666666,-2.7333333333333334,-5.066666666666666,0.0002,0.0005333333333333334,0.0004,0.5337333333333334
0.09702725283085911,-46.86666666666667,-27.133333333333333,-66.6,-36.733333333333334,-24.333333333333332,-9.666666666666666,-7.333333333333333,-9.666666666666666,0.0002,0.0005333333333333334,0.0004,0.5336666666666667
0.09803422850087351,-40.4,-21.133333333333333,-61.6,-34.0,-27.133333333333333,-13.333333333333334,-11.0,-13.8,0.0002,0.0005333333333333334,0.00046666666666666666,0.5336
0.09901538428191259,-31.733333333333334,-11.466666666666667,-53.733333333333334,-28.0,-25.733333333333334,-13.333333333333334,-11.0,-14.733333333333333,0.0002,0.0005333333333333334,0.0004,0.5336
0.10002235995192699,-24.333333333333332,-5.066666666666666,-45.46666666666667,-21.6,-18.866666666666667,-8.733333333333333,-6.4,-12.4,0.0002,0.0005333333333333334,0.0004,0.5336
0.1010293356219405,-14.733333333333333,3.6666666666666665,-37.2,-12.866666666666667,-9.666666666666666,-1.4,0.9333333333333333,-7.333333333333333,0.0002,0.0005333333333333334,0.0004,0.5334666666666668
0.10201049140297958,-9.666666666666666,8.733333333333333,-34.46666666666667,-7.8,-1.4,6.4,9.2,0.9333333333333333,0.0002,0.0005333333333333334,0.0004,0.5332666666666667
0.10301746707299309,-12.4,7.333333333333333,-38.13333333333333,-8.733333333333333,2.7333333333333334,12.4,15.6,7.333333333333333,0.0002,0.0005333333333333334,0.00046666666666666666,0.5333333333333333
0.10402444274300748,-17.0,2.7333333333333334,-41.8,-11.0,8.266666666666667,16.066666666666666,19.266666666666666,10.133333333333333,0.0002,0.0005333333333333334,0.0004,0.5334
0.105031418413021,-23.4,-2.7333333333333334,-47.8,-16.066666666666666,9.666666666666666,18.4,20.666666666666668,12.4,0.0002,0.0005333333333333334,0.0004,0.5333333333333333
0.10601257419406096,-28.0,-7.333333333333333,-53.733333333333334,-21.133333333333333,9.666666666666666,18.866666666666667,21.6,13.8,0.0002,0.0005333333333333334,0.0004,0.5333333333333333
0.10701954986407447,-32.13333333333333,-10.133333333333333,-57.4,-25.266666666666666,6.0,14.733333333333333,17.466666666666665,10.133333333333333,0.0002,0.0005333333333333334,0.0004,0.5334666666666668
0.10802652553408887,-40.4,-19.733333333333334,-65.26666666666667,-34.0,-2.2666666666666666,6.4,7.8,2.2666666666666666,0.0002,0.0005333333333333334,0.0004,0.5334666666666668
0.10903350120410149,-44.13333333333333,-24.333333333333332,-68.93333333333334,-38.13333333333333,-8.733333333333333,1.4,3.6666666666666665,0.0,0.0002,0.0005333333333333334,0.0004,0.5333333333333333
0.11001465698514146,-40.86666666666667,-21.133333333333333,-65.26666666666667,-36.266666666666666,-13.8,-2.7333333333333334,0.0,-1.4,0.0002,0.0005333333333333334,0.0004,0.5331333333333333
0.11102163265515586,-39.06666666666667,-18.866666666666667,-62.46666666666667,-34.46666666666667,-20.666666666666668,-7.8,-5.066666666666666,-6.0,0.0002,0.0005333333333333334,0.0004,0.5326666666666667
0.11202860832516937,-33.06666666666667,-13.8,-55.6,-28.933333333333334,-23.4,-9.666666666666666,-6.4,-7.333333333333333,0.0002,0.0005333333333333334,0.0004,0.5320666666666667
0.11300976410620933,-27.133333333333333,-9.666666666666666,-50.06666666666667,-24.333333333333332,-24.8,-11.0,-7.333333333333333,-8.266666666666667,0.0002,0.00046666666666666666,0.0004,0.5313333333333333
0.11401673977622195,-25.733333333333334,-8.266666666666667,-46.86666666666667,-22.533333333333335,-24.8,-11.0,-6.4,-8.733333333333333,0.0002,0.00046666666666666666,0.0004,0.5304666666666666
0.11502371544623635,-22.533333333333335,-3.6666666666666665,-43.2,-18.866666666666667,-19.733333333333334,-6.4,-2.7333333333333334,-6.4,0.0002,0.00046666666666666666,0.0004,0.5294
0.11603069111624986,-22.533333333333335,-1.4,-42.733333333333334,-17.933333333333334,-14.733333333333333,-2.2666666666666666,0.9333333333333333,-5.066666666666666,0.0002,0.00046666666666666666,0.0004,0.5284666666666666
0.11701184689728983,-22.533333333333335,-1.4,-44.13333333333333,-16.533333333333335,-9.666666666666666,1.4,3.6666666666666665,-2.7333333333333334,0.0002,0.00046666666666666666,0.00046666666666666666,0.5276666666666666
0.11801882256730334,-23.4,-2.2666666666666666,-44.6,-16.066666666666666,-3.6666666666666665,4.6,7.333333333333333,-0.9333333333333333,0.00013333333333333334,0.00046666666666666666,0.00046666666666666666,0.5272
0.11902579823731774,-28.466666666666665,-7.333333333333333,-51.46666666666667,-20.2,-1.4,7.333333333333333,8.733333333333333,0.9333333333333333,0.0002,0.00046666666666666666,0.0004,0.527
0.12003277390733125,-33.06666666666667,-11.0,-57.86666666666667,-24.333333333333332,-0.9333333333333333,10.133333333333333,11.466666666666667,5.066666666666666,0.0002,0.00046666666666666666,0.0004,0.5269333333333334
0.12101392968837033,-29.866666666666667,-9.666666666666666,-55.6,-22.533333333333335,2.2666666666666666,13.333333333333334,15.133333333333333,8.733333333333333,0.0002,0.0004,0.0004,0.5270666666666667
0.12202090535838384,-29.4,-11.0,-55.13333333333333,-23.0,2.2666666666666666,13.8,16.533333333333335,10.133333333333333,0.0002,0.00046666666666666666,0.0004,0.5274
0.12302788102839823,-32.13333333333333,-14.733333333333333,-57.4,-26.2,0.0,13.333333333333334,15.133333333333333,10.133333333333333,0.0002,0.0004,0.0004,0.5277999999999999
0.12403485669841263,-30.8,-13.333333333333334,-56.53333333333333,-27.6,-2.7333333333333334,9.666666666666666,11.466666666666667,7.333333333333333,0.0002,0.0004,0.0004,0.5283333333333333
0.1250160124794517,-29.4,-11.466666666666667,-54.2,-28.0,-6.4,4.6,7.333333333333333,3.6666666666666665,0.0002,0.00046666666666666666,0.0004,0.5288
0.1260229881494661,-28.0,-11.0,-52.86666666666667,-26.666666666666668,-8.733333333333333,1.4,4.133333333333334,1.4,0.0002,0.00046666666666666666,0.0004,0.5291333333333333
0.12702996381947962,-27.133333333333333,-10.133333333333333,-51.46666666666667,-25.266666666666666,-12.4,-1.4,0.9333333333333333,-1.4,0.0002,0.00046666666666666666,0.0004,0.5291333333333333
0.1280111196005187,-28.0,-9.666666666666666,-50.53333333333333,-24.333333333333332,-17.466666666666665,-7.333333333333333,-4.133333333333334,-6.0,0.0002,0.00046666666666666666,0.0004,0.5291333333333333
0.1290180952705322,-28.0,-6.4,-48.266666666666666,-22.533333333333335,-20.666666666666668,-8.733333333333333,-6.4,-8.266666666666667,0.0002,0.00046666666666666666,0.0004,0.529
0.1300250709405466,-29.4,-7.333333333333333,-49.13333333333333,-22.533333333333335,-21.133333333333333,-7.8,-6.0,-8.733333333333333,0.0002,0.00046666666666666666,0.0004,0.5286666666666666
0.13103204661056012,-30.8,-9.666666666666666,-50.06666666666667,-23.0,-19.733333333333334,-6.4,-3.6666666666666665,-6.0,0.0002,0.00046666666666666666,0.0004,0.5281333333333333
0.13201320239160008,-26.2,-5.066666666666666,-46.4,-17.933333333333334,-13.333333333333334,-0.9333333333333333,2.2666666666666666,-0.9333333333333333,0.0002,0.00046666666666666666,0.0004,0.5275333333333333
0.1330201780616136,-24.333333333333332,-2.2666666666666666,-44.6,-16.066666666666666,-8.266666666666667,2.7333333333333334,6.0,2.2666666666666666,0.0002,0.0004,0.0004,0.5269333333333334
0.1340271537316271,-24.8,-3.6666666666666665,-46.4,-17.466666666666665,-3.6666666666666665,6.4,10.133333333333333,5.066666666666666,0.0002,0.00046666666666666666,0.0004,0.5262666666666667
0.1350341294016415,-24.8,-5.066666666666666,-46.86666666666667,-17.933333333333334,1.4,12.4,15.133333333333333,9.666666666666666,0.0002666666666666667,0.00046666666666666666,0.0004,0.5256666666666666
0.13601528518268058,-28.0,-8.733333333333333,-50.53333333333333,-22.533333333333335,2.2666666666666666,12.4,14.266666666666667,9.666666666666666,0.0002666666666666667,0.00046666666666666666,0.0004,0.525
0.13702226085269498,-29.866666666666667,-10.133333333333333,-53.733333333333334,-25.266666666666666,0.0,9.666666666666666,11.466666666666667,6.4,0.0002,0.00046666666666666666,0.0004,0.5244666666666666
0.1380292365227085,-28.0,-8.266666666666667,-52.86666666666667,-25.266666666666666,-0.9333333333333333,8.733333333333333,11.0,5.066666666666666,0.0002,0.00046666666666666666,0.0004,0.5242
0.13901039230374845,-28.466666666666665,-10.133333333333333,-53.733333333333334,-27.6,-4.6,6.0,8.733333333333333,3.6666666666666665,0.0002,0.00046666666666666666,0.0004,0.5240666666666667
0.14001736797376108,-31.733333333333334,-13.333333333333334,-56.53333333333333,-30.333333333333332,-8.733333333333333,2.2666666666666666,5.066666666666666,0.9333333333333333,0.0002,0.00046666666666666666,0.0004,0.5240666666666667
0.14102434364377547,-33.06666666666667,-14.733333333333333,-57.86666666666667,-31.733333333333334,-13.333333333333334,-2.7333333333333334,0.0,-2.7333333333333334,0.0002,0.00046666666666666666,0.0004,0.5241333333333333
