Range (kN),Mean (kN),Cycles_TimeTrace,Cycles_Annual,Bin_Number,Damage_Contribution
290.64844246561006,1260.3589165592718,1.0,315675.6756756757,15,0.0
52.962229682100315,1357.4297608218187,1.0,315675.6756756757,3,0.0
253.71529850707543,1310.0702310163892,1.0,315675.6756756757,13,0.0
322.6337526229397,1336.4159258220047,1.0,315675.6756756757,17,0.0
363.0974492646503,1335.8350905941688,1.0,315675.6756756757,19,0.0
32.58625160990118,1514.058365488072,1.0,315675.6756756757,2,0.0
52.294231286147806,1455.3639247315405,1.0,315675.6756756757,3,0.0
167.0386844876682,1500.2870546491954,1.0,315675.6756756757,9,0.0
314.04814634237437,1498.4264552814668,1.0,315675.6756756757,16,0.0
832.0816876408394,1268.1288791594177,1.0,315675.6756756757,42,0.0
965.1628970109047,1278.7928333754048,0.5,157837.83783783784,49,0.0
231.18889246646268,1524.8080028154272,1.0,315675.6756756757,12,0.0
98.39340477869428,1384.896454905507,1.0,315675.6756756757,5,0.0
154.7539900947786,1379.316618677506,1.0,315675.6756756757,8,0.0
58.487437386612555,1428.7648355497672,1.0,315675.6756756757,3,0.0
80.72317998485937,1438.273575776342,1.0,315675.6756756757,5,0.0
159.26433181361904,1432.4578384675506,1.0,315675.6756756757,8,0.0
75.8582085513649,1432.7410088754912,1.0,315675.6756756757,4,0.0
232.0398931214977,1405.1542228594385,1.0,315675.6756756757,12,0.0
334.89632307816123,1349.1679428404518,1.0,315675.6756756757,17,0.0
324.3759310569276,1066.4045998233164,1.0,315675.6756756757,17,0.0
80.43776962842662,1197.3717039652856,1.0,315675.6756756757,5,0.0
230.8077218337903,1132.8808350609681,1.0,315675.6756756757,12,0.0
270.3924609760835,1112.5903910530224,1.0,315675.6756756757,14,0.0
480.4847060181098,1131.0349401039239,1.0,315675.6756756757,25,0.0
143.03571080034703,955.5433386742756,1.0,315675.6756756757,8,0.0
186.6549264809306,1057.0433494043277,1.0,315675.6756756757,10,0.0
16.757130762011002,1166.7198494387894,1.0,315675.6756756757,1,0.0
158.0119004021467,1138.813583549674,1.0,315675.6756756757,8,0.0
35.74078056791291,1108.5388402441376,1.0,315675.6756756757,2,0.0
156.9086090793611,1045.1605870367052,1.0,315675.6756756757,8,0.0
133.63987063137097,1209.2302657240507,1.0,315675.6756756757,7,0.0
352.2699653827185,1132.6409848164844,1.0,315675.6756756757,18,0.0
287.6691861664726,1242.6153734654965,1.0,315675.6756756757,15,0.0
58.86849371779704,1411.1895803645348,1.0,315675.6756756757,3,0.0
246.33915807967014,1432.8196848563368,1.0,315675.6756756757,13,0.0
24.321980621257126,1408.0640237907392,1.0,315675.6756756757,2,0.0
97.77799827985905,1464.6805221120999,1.0,315675.6756756757,5,0.0
235.91051138473654,1464.3388251222664,1.0,315675.6756756757,12,0.0
117.88777848258019,1433.7324108734938,1.0,315675.6756756757,6,0.0
291.39988475635096,1449.7000628614446,1.0,315675.6756756757,15,0.0
77.33177449713389,1533.3208149730035,1.0,315675.6756756757,4,0.0
226.7665831325944,1564.6242485635296,1.0,315675.6756756757,12,0.0
123.54416103579888,1446.3630093401655,1.0,315675.6756756757,7,0.0
161.57894751564118,1470.4461010308216,1.0,315675.6756756757,9,0.0
246.15313483491582,1463.494628340635,1.0,315675.6756756757,13,0.0
41.44883842224567,1378.454403924165,1.0,315675.6756756757,3,0.0
303.09014755415524,1477.0601856459261,1.0,315675.6756756757,16,0.0
311.17387031975613,1331.776882690694,1.0,315675.6756756757,16,0.0
160.99556037773527,1244.5587344191335,1.0,315675.6756756757,9,0.0
75.67861460631934,1220.8843370373024,1.0,315675.6756756757,4,0.0
270.1502078993565,1297.7543268239187,1.0,315675.6756756757,14,0.0
234.64111834869482,1247.2699844038723,1.0,315675.6756756757,12,0.0
179.56976655192602,1254.9837352427885,1.0,315675.6756756757,9,0.0
364.0000705819625,1195.782282806065,1.0,315675.6756756757,19,0.0
99.75577709247796,1147.862339763476,1.0,315675.6756756757,5,0.0
218.09756728584068,1092.9254504941937,1.0,315675.6756756757,11,0.0
90.8586686849618,987.4656508131798,1.0,315675.6756756757,5,0.0
10.903721572368795,1123.313253647524,1.0,315675.6756756757,1,0.0
130.1796565717625,1156.6743645956135,1.0,315675.6756756757,7,0.0
324.20671011873617,1073.0250103859432,1.0,315675.6756756757,17,0.0
54.30945626429116,1144.579489635808,1.0,315675.6756756757,3,0.0
279.00404866234544,1068.5336897188076,1.0,315675.6756756757,14,0.0
257.68275688825497,1213.613008977609,1.0,315675.6756756757,13,0.0
390.1496544479596,1203.3963368719078,1.0,315675.6756756757,20,0.0
121.38102476311792,1281.0782901546131,1.0,315675.6756756757,7,0.0
223.3994558773718,1287.0927852749064,1.0,315675.6756756757,12,0.0
144.90494712613213,1323.5757495456805,1.0,315675.6756756757,8,0.0
231.2432155486415,1318.946692019566,1.0,315675.6756756757,12,0.0
110.20498876053466,1387.642769452235,1.0,315675.6756756757,6,0.0
87.57024439943439,1495.6670892204493,1.0,315675.6756756757,5,0.0
303.35266057460103,1455.295980178873,1.0,315675.6756756757,16,0.0
417.461305308374,1489.9395062266601,1.0,315675.6756756757,21,0.0
825.349067218943,1314.4447569431236,1.0,315675.6756756757,42,0.0
890.2439733724245,1318.7743260160082,1.0,315675.6756756757,45,0.0
46.372521281221225,1584.0207435270404,1.0,315675.6756756757,3,0.0
95.07757134633766,1543.8833069646041,1.0,315675.6756756757,5,0.0
67.8127501959691,1456.5213356627341,1.0,315675.6756756757,4,0.0
87.4732989242334,1440.4354653589696,1.0,315675.6756756757,5,0.0
116.86351870784733,1422.791871088872,1.0,315675.6756756757,6,0.0
155.32339985389626,1428.3091154080948,1.0,315675.6756756757,8,0.0
176.71326751117363,1419.5770492178326,1.0,315675.6756756757,9,0.0
166.799425807244,1319.2366860962002,1.0,315675.6756756757,9,0.0
125.00584587773619,1287.5152010950162,1.0,315675.6756756757,7,0.0
151.97101498421375,1240.223030235179,1.0,315675.6756756757,8,0.0
157.18216618360452,1109.4240738096787,1.0,315675.6756756757,8,0.0
104.7623333901006,1087.950919757833,1.0,315675.6756756757,6,0.0
223.77529097108857,1034.1302211489092,1.0,315675.6756756757,12,0.0
45.724350949680684,1078.1844341790736,1.0,315675.6756756757,3,0.0
153.16448677558833,1035.052631647205,1.0,315675.6756756757,8,0.0
291.8267954370442,1079.1815465492587,1.0,315675.6756756757,15,0.0
260.4202638328786,1043.2863639753168,1.0,315675.6756756757,14,0.0
57.34960749594575,1104.857759519141,1.0,315675.6756756757,3,0.0
243.56764469050904,1151.2029628767111,1.0,315675.6756756757,13,0.0
366.93529120913456,1093.2093648139673,1.0,315675.6756756757,19,0.0
8.78522761907493,1193.2255731109158,1.0,315675.6756756757,1,0.0
278.2063832396419,1148.7463122242805,1.0,315675.6756756757,14,0.0
135.46772310611573,1278.5326700904957,1.0,315675.6756756757,7,0.0
53.060631182333964,1351.6644910918976,1.0,315675.6756756757,3,0.0
139.80429891908034,1276.3861681191672,1.0,315675.6756756757,7,0.0
145.2413011136348,1327.4014378413176,1.0,315675.6756756757,8,0.0
436.34970697537904,1210.687142479122,1.0,315675.6756756757,22,0.0
135.00615817612902,1413.8059998603617,1.0,315675.6756756757,7,0.0
217.0635958031421,1452.636171068328,1.0,315675.6756756757,11,0.0
208.08020769322366,1448.2335198156554,1.0,315675.6756756757,11,0.0
326.14365806304636,1494.185967075759,1.0,315675.6756756757,17,0.0
461.56956438184443,1431.247718364091,1.0,315675.6756756757,24,0.0
308.78570284120724,1539.2210468208118,1.0,315675.6756756757,16,0.0
120.10853510466723,1546.5780323863564,1.0,315675.6756756757,7,0.0
141.11550664725723,1446.8220259788777,1.0,315675.6756756757,8,0.0
248.15746764354913,1436.9501000998011,1.0,315675.6756756757,13,0.0
296.62325105277864,1448.8878209141935,1.0,315675.6756756757,15,0.0
197.02235908096782,1264.5268028112957,1.0,315675.6756756757,10,0.0
311.5255599732068,1246.3022589238103,1.0,315675.6756756757,16,0.0
74.38544780031998,1202.6048486511056,1.0,315675.6756756757,4,0.0
189.51677880589796,1157.5124541962846,1.0,315675.6756756757,10,0.0
520.0506546481216,1277.7305025009605,1.0,315675.6756756757,27,0.0
311.9588865568261,1134.2236164436022,1.0,315675.6756756757,16,0.0
852.5411751508868,1281.0343789612964,1.0,315675.6756756757,43,0.0
304.08622566568886,1093.6292091553921,1.0,315675.6756756757,16,0.0
149.86839148133618,1158.5765932572576,1.0,315675.6756756757,8,0.0
111.8069292624358,906.3253031018828,1.0,315675.6756756757,6,0.0
484.8899617556343,1040.4750827452212,1.0,315675.6756756757,25,0.0
986.47706436233,1289.4499170511174,0.5,157837.83783783784,50,0.0
51.19148451347564,1123.1138418890478,1.0,315675.6756756757,3,0.0
196.39186009544756,1119.5463311311526,1.0,315675.6756756757,10,0.0
60.53537175113024,1236.108903001252,1.0,315675.6756756757,4,0.0
365.48327230258064,1165.5881255737943,1.0,315675.6756756757,19,0.0
85.11449741226647,1270.5254586741848,1.0,315675.6756756757,5,0.0
160.0455307137081,1269.6471150658472,1.0,315675.6756756757,9,0.0
209.4680525811982,1292.7848413100369,1.0,315675.6756756757,11,0.0
227.99300293916735,1349.849865610498,1.0,315675.6756756757,12,0.0
310.7880706620351,1388.245427417744,1.0,315675.6756756757,16,0.0
119.78536319954264,1429.1765146688085,1.0,315675.6756756757,6,0.0
235.76379113320786,1458.534323535137,1.0,315675.6756756757,12,0.0
140.75915814641507,1494.3344333664559,1.0,315675.6756756757,8,0.0
212.62971309025647,1515.690313258573,1.0,315675.6756756757,11,0.0
146.026067788634,1479.15499627567,1.0,315675.6756756757,8,0.0
347.87252265249913,1478.489164512433,1.0,315675.6756756757,18,0.0
73.6612661894726,1482.0654602438408,1.0,315675.6756756757,4,0.0
244.69914604027713,1423.8201382401535,1.0,315675.6756756757,13,0.0
395.7341875429422,1463.4633278817305,1.0,315675.6756756757,20,0.0
110.23805851324596,1551.2775024499579,1.0,315675.6756756757,6,0.0
277.07571841171625,1508.375920988421,1.0,315675.6756756757,14,0.0
89.79918109399387,1342.3685013587942,1.0,315675.6756756757,5,0.0
333.0231007545831,1245.1758164465928,1.0,315675.6756756757,17,0.0
48.14797445786985,1229.0688610210527,1.0,315675.6756756757,3,0.0
436.7775818285488,1246.5553142076842,1.0,315675.6756756757,22,0.0
186.501637967276,1098.9199755343964,1.0,315675.6756756757,10,0.0
5.3370000082366005,1106.0818157421145,1.0,315675.6756756757,1,0.0
96.16551558120273,1111.6355795084194,1.0,315675.6756756757,5,0.0
272.3272305574483,1050.4995161304128,1.0,315675.6756756757,14,0.0
453.9185240869365,1105.9524584526393,1.0,315675.6756756757,23,0.0
154.90342845241014,1027.965277696279,1.0,315675.6756756757,8,0.0
35.16806921413149,1106.2864883204347,1.0,315675.6756756757,2,0.0
6.788833769831399,1162.8804503860108,1.0,315675.6756756757,1,0.0
105.79067785366487,1086.3327703398588,1.0,315675.6756756757,6,0.0
141.52560571012702,1069.710976456634,1.0,315675.6756756757,8,0.0
272.36053170179025,1087.0476389503033,1.0,315675.6756756757,14,0.0
353.80778103290413,1072.4115621616388,1.0,315675.6756756757,18,0.0
176.23858395641696,1284.3544532438655,1.0,315675.6756756757,9,0.0
149.36092066249284,1319.8438359891393,1.0,315675.6756756757,8,0.0
441.0684644919256,1184.5846900962058,1.0,315675.6756756757,23,0.0
212.4722880624911,1375.3005089179496,1.0,315675.6756756757,11,0.0
162.9999152227947,1381.2405869757636,1.0,315675.6756756757,9,0.0
98.5643383486306,1459.8125126547143,1.0,315675.6756756757,5,0.0
295.0861876608908,1377.0236664694753,1.0,315675.6756756757,15,0.0
0.1718762225395949,1482.1806902855212,1.0,315675.6756756757,1,0.0
187.7461556163455,1477.4350665348848,1.0,315675.6756756757,10,0.0
57.906247148230705,1577.0772358707698,1.0,315675.6756756757,3,0.0
64.2006538768785,1451.5121847381356,1.0,315675.6756756757,4,0.0
275.29855953502397,1424.845121887617,1.0,315675.6756756757,14,0.0
38.58236790239198,1429.7342986238816,1.0,315675.6756756757,2,0.0
46.98782893305406,1407.5141356147005,1.0,315675.6756756757,3,0.0
138.4318184190015,1422.2528055627552,1.0,315675.6756756757,7,0.0
250.13762907502382,1466.2905165306424,1.0,315675.6756756757,13,0.0
385.033827884929,1436.9105139649039,1.0,315675.6756756757,20,0.0
158.34185797635087,1308.965522856205,1.0,315675.6756756757,8,0.0
158.49249484952816,1341.7677462266658,1.0,315675.6756756757,8,0.0
150.7494901467153,1314.9638227207868,1.0,315675.6756756757,8,0.0
305.30110092149175,1274.0597405948256,1.0,315675.6756756757,16,0.0
80.84128323768232,1209.5451968518933,1.0,315675.6756756757,5,0.0
169.24152042992205,1201.195248760272,1.0,315675.6756756757,9,0.0
37.72547665623779,1128.2261091474693,1.0,315675.6756756757,2,0.0
125.58113942505906,1110.2170558685586,1.0,315675.6756756757,7,0.0
184.78053965484935,1099.0379954080329,1.0,315675.6756756757,10,0.0
290.06611040236055,1094.942774023779,1.0,315675.6756756757,15,0.0
65.01515191072394,1105.7243409224131,1.0,315675.6756756757,4,0.0
16.262396564256733,1083.182322751461,1.0,315675.6756756757,1,0.0
47.014364787838076,1068.4412557309095,1.0,315675.6756756757,3,0.0
95.96937120807365,1091.7952717400417,1.0,315675.6756756757,5,0.0
141.05956108033502,1093.7096879531664,1.0,315675.6756756757,8,0.0
108.2003645201562,1178.5229460168016,1.0,315675.6756756757,6,0.0
0.2419355795523188,1326.7781503358212,1.0,315675.6756756757,1,0.0
92.95182967004007,1331.7624162814482,1.0,315675.6756756757,5,0.0
90.63816719726947,1360.125610797843,1.0,315675.6756756757,5,0.0
121.81282770571306,1380.2876794282224,1.0,315675.6756756757,7,0.0
170.07340238347615,1359.0523072381222,1.0,315675.6756756757,9,0.0
11.33817981432162,1453.618541193,1.0,315675.6756756757,1,0.0
239.68133715965837,1450.4500570054238,1.0,315675.6756756757,12,0.0
765.9234638675086,1257.9592094826367,1.0,315675.6756756757,39,0.0
289.3869838967519,1470.6873578530012,1.0,315675.6756756757,15,0.0
326.9837523690717,1488.3801172641784,1.0,315675.6756756757,17,0.0
45.54198170762356,1443.1081493387383,1.0,315675.6756756757,3,0.0
15.683011469729308,1439.37693950606,1.0,315675.6756756757,1,0.0
136.3229487475228,1433.451437611091,1.0,315675.6756756757,7,0.0
15.086763219826025,1560.9878410773024,1.0,315675.6756756757,1,0.0
32.885357542115116,1396.1353811382583,1.0,315675.6756756757,2,0.0
386.7559554883876,1453.718999423017,1.0,315675.6756756757,20,0.0
407.18012111549456,1455.6657870467793,1.0,315675.6756756757,21,0.0
872.4300960656168,1243.4586548928871,1.0,315675.6756756757,44,0.0
1039.2500413219818,1263.0634285712915,0.5,157837.83783783784,50,0.0
135.50561156619233,1489.8164442560094,1.0,315675.6756756757,7,0.0
286.9837409926406,1431.9821007393034,1.0,315675.6756756757,15,0.0
93.44052906191405,1233.2311666123232,1.0,315675.6756756757,5,0.0
108.91020961989352,1236.7283077741877,1.0,315675.6756756757,6,0.0
332.4419041667061,1196.1260081564365,1.0,315675.6756756757,17,0.0
3.881466739562484,1124.4190549548593,1.0,315675.6756756757,1,0.0
364.68440377320894,1240.641246535951,1.0,315675.6756756757,19,0.0
453.11937396054236,1234.6189775113712,1.0,315675.6756756757,23,0.0
20.646544376710608,1023.9341866956181,1.0,315675.6756756757,2,0.0
91.3921386122471,1035.2733856124976,1.0,315675.6756756757,5,0.0
23.333040381676028,1119.9558760437926,1.0,315675.6756756757,2,0.0
190.2906064463309,1125.3746221225051,1.0,315675.6756756757,10,0.0
64.61449632204221,1134.0774176793789,1.0,315675.6756756757,4,0.0
125.92875144635855,1117.7978958516896,1.0,315675.6756756757,7,0.0
33.502405624606126,1113.875490147314,1.0,315675.6756756757,2,0.0
262.3644820396055,1177.8654491142288,1.0,315675.6756756757,14,0.0
124.66293982127081,1314.0127873504014,1.0,315675.6756756757,7,0.0
96.4676471205621,1409.9740053321082,1.0,315675.6756756757,5,0.0
132.74213190154546,1324.4600492170757,1.0,315675.6756756757,7,0.0
224.86770657143256,1355.453022310679,1.0,315675.6756756757,12,0.0
254.29359210053485,1311.645389473298,1.0,315675.6756756757,13,0.0
77.17125318697549,1276.038166803814,1.0,315675.6756756757,4,0.0
360.95384840619204,1352.715348724199,1.0,315675.6756756757,19,0.0
123.14886807537505,1519.5953191644583,1.0,315675.6756756757,7,0.0
203.48080320745748,1543.6666772096396,1.0,315675.6756756757,11,0.0
496.1656900211626,1443.062244456975,1.0,315675.6756756757,25,0.0
1051.3468374134345,1269.1118266170179,0.5,157837.83783783784,50,0.0
870.1382534142385,1359.7161186166159,0.5,157837.83783783784,44,0.0
767.3661827303099,1308.3300832746515,0.5,157837.83783783784,39,0.0
274.93209766399787,1554.5471258078076,0.5,157837.83783783784,14,0.0
67.69384813927263,1450.928001045445,0.5,157837.83783783784,4,0.0
