Range (kN),Mean (kN),Cycles_TimeTrace,Cycles_Annual,Bin_Number,Damage_Contribution
13.739355593245733,212.40808963975957,1.0,315675.6756756757,1,0.0
37.212135164403946,215.1511872082329,1.0,315675.6756756757,2,0.0
6.978317360074186,224.29723436225655,1.0,315675.6756756757,1,0.0
5.190018822360656,211.35712232861061,1.0,315675.6756756757,1,0.0
22.216390813144443,208.11912328413115,1.0,315675.6756756757,2,0.0
43.55904193534056,213.4483124184008,1.0,315675.6756756757,3,0.0
10.708707616804304,197.89189969930584,1.0,315675.6756756757,1,0.0
13.898646995496534,207.18967699383535,1.0,315675.6756756757,1,0.0
4.5678118480206535,207.80911376575008,1.0,315675.6756756757,1,0.0
14.322079745236351,201.67887152417478,1.0,315675.6756756757,1,0.0
45.86680831748723,198.03723558749232,1.0,315675.6756756757,3,0.0
9.10270669492607,161.62914634607284,1.0,315675.6756756757,1,0.0
30.053114761172424,169.3455361465986,1.0,315675.6756756757,2,0.0
19.214093535320274,171.0338070288235,1.0,315675.6756756757,1,0.0
37.786615029065985,171.898452278798,1.0,315675.6756756757,2,0.0
43.90893557892383,178.33232703212215,1.0,315675.6756756757,3,0.0
20.199993290320037,164.03938578359552,1.0,315675.6756756757,2,0.0
53.04716084729952,174.89736309525387,1.0,315675.6756756757,3,0.0
19.185053805963634,148.42228219975283,1.0,315675.6756756757,1,0.0
22.02776584721724,147.61150428157686,1.0,315675.6756756757,2,0.0
8.604632331071258,148.4377251502097,1.0,315675.6756756757,1,0.0
29.34291101887979,152.4083725867556,1.0,315675.6756756757,2,0.0
4.33470124716419,175.6438832368351,1.0,315675.6756756757,1,0.0
19.107259880329536,174.23003650164546,1.0,315675.6756756757,1,0.0
30.67606103550844,170.64461408912305,1.0,315675.6756756757,2,0.0
12.709395652837458,165.36640979219555,1.0,315675.6756756757,1,0.0
24.12244734673348,170.88401634599217,1.0,315675.6756756757,2,0.0
31.164658946936186,173.15101356893106,1.0,315675.6756756757,2,0.0
12.003361125527732,196.06571225632592,1.0,315675.6756756757,1,0.0
7.531470662273506,196.64935724158516,1.0,315675.6756756757,1,0.0
19.23752508731826,193.08417855268112,1.0,315675.6756756757,1,0.0
1.7264905474318368,198.77320775290116,1.0,315675.6756756757,1,0.0
3.713185955067047,222.96522457872658,1.0,315675.6756756757,1,0.0
34.60777104235734,215.39512225233196,1.0,315675.6756756757,2,0.0
71.04413655424341,198.88360790874913,1.0,315675.6756756757,4,0.0
100.8058168817586,186.94690025796643,1.0,315675.6756756757,6,0.0
116.50103048471527,194.11088516789877,0.5,157837.83783783784,6,0.0
6.693295923401934,200.47861927878668,1.0,315675.6756756757,1,0.0
25.186813476842474,194.26638190608443,1.0,315675.6756756757,2,0.0
18.24822324200821,193.73078485681248,1.0,315675.6756756757,1,0.0
2.26710843692166,196.38395481543046,1.0,315675.6756756757,1,0.0
12.92291640712125,193.14035223048228,1.0,315675.6756756757,1,0.0
83.04242787634684,196.38427148173514,1.0,315675.6756756757,5,0.0
7.005626789549126,157.7637813896076,1.0,315675.6756756757,1,0.0
18.70453600390246,162.3784342956709,1.0,315675.6756756757,1,0.0
23.682789101362886,163.20269846894598,1.0,315675.6756756757,2,0.0
19.411966703597045,167.1327646063238,1.0,315675.6756756757,1,0.0
0.6240712861795714,163.93572541719902,1.0,315675.6756756757,1,0.0
28.043834239585465,159.02913416496517,1.0,315675.6756756757,2,0.0
56.56823109392013,169.47239379981957,1.0,315675.6756756757,3,0.0
129.41771121395107,200.56922553251667,0.5,157837.83783783784,7,0.0
2.942656556557637,140.79467466138505,1.0,315675.6756756757,1,0.0
20.212135614358118,144.6782970267397,1.0,315675.6756756757,2,0.0
5.1498294695418,166.48606378354282,1.0,315675.6756756757,1,0.0
17.219705410060442,175.99378435372103,1.0,315675.6756756757,1,0.0
35.25322929753867,167.05813501075036,1.0,315675.6756756757,2,0.0
18.308977952143806,182.5195989518316,1.0,315675.6756756757,1,0.0
7.158456183368429,162.202164895358,1.0,315675.6756756757,1,0.0
2.784093295113223,164.85232519539247,1.0,315675.6756756757,1,0.0
2.177517301825702,180.49953518595896,1.0,315675.6756756757,1,0.0
61.14364551263344,174.32131919785283,1.0,315675.6756756757,4,0.0
39.71920544255531,207.2912833601456,1.0,315675.6756756757,2,0.0
3.6271084131592204,189.99061598144618,1.0,315675.6756756757,1,0.0
22.77196431854415,192.45918394553001,1.0,315675.6756756757,2,0.0
14.509131899171933,187.38713278282933,1.0,315675.6756756757,1,0.0
22.07085683580621,201.470435709843,1.0,315675.6756756757,2,0.0
14.006268926120867,220.77938747231656,1.0,315675.6756756757,1,0.0
78.57324792135506,193.5172461171728,1.0,315675.6756756757,4,0.0
34.21381327472986,213.46568808028502,1.0,315675.6756756757,2,0.0
26.415602504998418,186.40503599736104,1.0,315675.6756756757,2,0.0
25.235081053980224,203.19265018401416,1.0,315675.6756756757,2,0.0
26.054710317098625,199.0157902385186,1.0,315675.6756756757,2,0.0
4.451661189423902,190.44130553524855,1.0,315675.6756756757,1,0.0
21.947560845610184,190.24443597047912,1.0,315675.6756756757,2,0.0
61.291073674107366,203.76807652630072,1.0,315675.6756756757,4,0.0
49.016397813840854,173.27414105168558,1.0,315675.6756756757,3,0.0
10.601771211010345,167.05790713632484,1.0,315675.6756756757,1,0.0
11.287651308666852,172.08258707829359,1.0,315675.6756756757,1,0.0
9.421628028630721,154.57738840341747,1.0,315675.6756756757,1,0.0
54.65240758437827,168.3203066510016,1.0,315675.6756756757,3,0.0
4.210760752680642,152.1952404384135,1.0,315675.6756756757,1,0.0
46.545738385894055,156.84525730087637,1.0,315675.6756756757,3,0.0
6.029089280867964,178.77404375956644,1.0,315675.6756756757,1,0.0
18.698694112499226,180.33411555950653,1.0,315675.6756756757,1,0.0
51.818251551277854,166.61586421122536,1.0,315675.6756756757,3,0.0
20.788770512771322,172.9908710854408,1.0,315675.6756756757,2,0.0
21.447928100346672,167.60056423839524,1.0,315675.6756756757,2,0.0
33.173609005793395,166.3342896475466,1.0,315675.6756756757,2,0.0
9.137510729426964,186.90479589026654,1.0,315675.6756756757,1,0.0
57.34130297911378,172.34538981563992,1.0,315675.6756756757,3,0.0
19.299745155503956,196.84203960198437,1.0,315675.6756756757,1,0.0
7.720745186810632,208.30767651054944,1.0,315675.6756756757,1,0.0
23.17471375049456,194.83736809399673,1.0,315675.6756756757,2,0.0
5.759110122855844,185.6872115282959,1.0,315675.6756756757,1,0.0
36.549220296643284,200.90988873274003,1.0,315675.6756756757,2,0.0
51.47595830317505,201.03491770896738,1.0,315675.6756756757,3,0.0
13.491916300420826,209.47928738665118,1.0,315675.6756756757,1,0.0
29.2118654579688,216.93613964794127,1.0,315675.6756756757,2,0.0
28.386720398836246,223.76976588954705,1.0,315675.6756756757,2,0.0
110.09224713150857,187.68740697643113,1.0,315675.6756756757,6,0.0
10.142547743940497,188.63268281402375,1.0,315675.6756756757,1,0.0
30.65013530899364,189.00533828145728,1.0,315675.6756756757,2,0.0
2.1692531571773657,207.77178001546088,1.0,315675.6756756757,1,0.0
16.679504278038905,213.52977654585737,1.0,315675.6756756757,1,0.0
13.200110553849754,200.20834463504232,1.0,315675.6756756757,1,0.0
4.348190658795062,169.05026881713098,1.0,315675.6756756757,1,0.0
67.31815622989222,198.8916388981806,1.0,315675.6756756757,4,0.0
9.109922380119826,161.88753921810016,1.0,315675.6756756757,1,0.0
4.737919986316371,159.4274355775346,1.0,315675.6756756757,1,0.0
20.94197419090861,159.90397780372916,1.0,315675.6756756757,2,0.0
33.40542139949213,175.11274965799274,1.0,315675.6756756757,2,0.0
8.803632092946998,159.55390052726474,1.0,315675.6756756757,1,0.0
7.957940246505643,150.7569366352258,1.0,315675.6756756757,1,0.0
55.16465982537048,166.62920107874902,1.0,315675.6756756757,3,0.0
116.76864574917596,189.98084746573534,1.0,315675.6756756757,6,0.0
15.74173199946928,133.29378639463192,1.0,315675.6756756757,1,0.0
30.003630137710047,145.6132828750583,1.0,315675.6756756757,2,0.0
31.215510224428726,165.01252449763535,1.0,315675.6756756757,2,0.0
25.577388946854825,177.78348781154358,1.0,315675.6756756757,2,0.0
30.309735148909965,156.58185654942085,1.0,315675.6756756757,2,0.0
20.85254897312447,171.0696790626061,1.0,315675.6756756757,2,0.0
40.59559350673399,173.94735739700218,1.0,315675.6756756757,3,0.0
24.81763922077235,182.0573006875851,1.0,315675.6756756757,2,0.0
78.98984339845393,173.9975599638679,1.0,315675.6756756757,4,0.0
50.93683883012656,203.8769839123218,1.0,315675.6756756757,3,0.0
30.548530859183273,209.75482508903667,1.0,315675.6756756757,2,0.0
4.909366627958093,200.45648637973414,1.0,315675.6756756757,1,0.0
5.3949733429501805,206.82158240999166,1.0,315675.6756756757,1,0.0
27.78991331366504,206.08928285636904,1.0,315675.6756756757,2,0.0
38.73016435178502,213.1510265769969,1.0,315675.6756756757,2,0.0
14.367317573610336,238.47016917465066,1.0,315675.6756756757,1,0.0
8.181551422801107,205.548351345792,1.0,315675.6756756757,1,0.0
6.869122953243732,193.95602201369965,1.0,315675.6756756757,1,0.0
73.56210345742304,211.50647314667782,1.0,315675.6756756757,4,0.0
19.335358034683168,193.49636787736213,1.0,315675.6756756757,1,0.0
41.84206403063379,186.73435888425837,1.0,315675.6756756757,3,0.0
27.74676798556223,202.34697178322398,1.0,315675.6756756757,2,0.0
33.15282008844915,203.9187186385338,1.0,315675.6756756757,2,0.0
18.76693956381027,202.4768718930559,1.0,315675.6756756757,1,0.0
9.01766720037287,161.26964555938747,1.0,315675.6756756757,1,0.0
70.02430650189442,190.3472351768233,1.0,315675.6756756757,4,0.0
0.06776583905687517,177.07941145237857,1.0,315675.6756756757,1,0.0
26.606827943789767,163.9089659963342,1.0,315675.6756756757,2,0.0
18.75683959511582,184.85038478122516,1.0,315675.6756756757,1,0.0
27.316540076728586,196.1498357732082,1.0,315675.6756756757,2,0.0
77.06027358374456,171.29557955141917,1.0,315675.6756756757,4,0.0
129.39687862026452,189.80448473643355,1.0,315675.6756756757,7,0.0
11.120295877415316,139.03089748839204,1.0,315675.6756756757,1,0.0
1.3591248217571774,162.84714523018937,1.0,315675.6756756757,1,0.0
10.434221948048986,160.8519496086435,1.0,315675.6756756757,1,0.0
7.57333494069141,178.10558480550202,1.0,315675.6756756757,1,0.0
8.879855775360994,188.00818316872665,1.0,315675.6756756757,1,0.0
35.88914790770889,176.34195020945876,1.0,315675.6756756757,2,0.0
11.817365349504456,163.52569819171407,1.0,315675.6756756757,1,0.0
48.42662660138299,174.22486768184336,1.0,315675.6756756757,3,0.0
52.60649882207653,172.92939720821363,1.0,315675.6756756757,3,0.0
11.591054097449955,199.32916199440447,1.0,315675.6756756757,1,0.0
22.501848761218184,203.3592574413741,1.0,315675.6756756757,2,0.0
19.96248896484019,186.92687889736595,1.0,315675.6756756757,1,0.0
40.0570814654163,194.47589218903624,1.0,315675.6756756757,3,0.0
62.00363205763631,201.18702532034206,1.0,315675.6756756757,4,0.0
24.3110356413585,217.84129274023036,1.0,315675.6756756757,2,0.0
21.55070673514234,217.7715081214449,1.0,315675.6756756757,2,0.0
29.824412944797018,220.02222295939814,1.0,315675.6756756757,2,0.0
14.233441345914457,189.50615070591672,1.0,315675.6756756757,1,0.0
15.260099557693422,200.69021770860118,1.0,315675.6756756757,1,0.0
16.80120180038611,200.52128106748137,1.0,315675.6756756757,1,0.0
27.876100381968456,197.52451181456982,1.0,315675.6756756757,2,0.0
9.528492362192367,207.72342519630462,1.0,315675.6756756757,1,0.0
20.07098881802952,207.4859428942624,1.0,315675.6756756757,2,0.0
43.77146745115911,199.8651692964055,1.0,315675.6756756757,3,0.0
24.255130470524165,169.64063490146322,1.0,315675.6756756757,2,0.0
5.619104803149128,158.40971842508742,1.0,315675.6756756757,1,0.0
4.829336012652391,162.88961623923646,1.0,315675.6756756757,1,0.0
34.77765260285216,171.48658908226935,1.0,315675.6756756757,2,0.0
23.05594542505196,171.82551624067474,1.0,315675.6756756757,2,0.0
37.64683188371873,176.12105313675022,1.0,315675.6756756757,2,0.0
54.66242728577012,176.34078006564266,1.0,315675.6756756757,3,0.0
23.23089740052862,167.71132273504332,1.0,315675.6756756757,2,0.0
40.28920132196754,166.83601990891822,1.0,315675.6756756757,3,0.0
9.062356101134526,143.14407458798567,1.0,315675.6756756757,1,0.0
23.920049339223908,174.22695971539449,1.0,315675.6756756757,2,0.0
1.7257137046716196,177.61767733118745,1.0,315675.6756756757,1,0.0
25.944000840458415,174.65220621028305,1.0,315675.6756756757,2,0.0
55.77043355034192,164.92327645360157,1.0,315675.6756756757,3,0.0
12.454384780575111,158.3329008929607,1.0,315675.6756756757,1,0.0
43.043880174982576,165.54577628833496,1.0,315675.6756756757,3,0.0
5.154390680191938,193.27269451987627,1.0,315675.6756756757,1,0.0
61.483330937001284,171.17738919110008,1.0,315675.6756756757,4,0.0
28.10556787596238,217.96393955222928,1.0,315675.6756756757,2,0.0
12.356569511297238,198.48132046374286,1.0,315675.6756756757,1,0.0
29.024168566298016,202.5849643912855,1.0,315675.6756756757,2,0.0
40.13002265775816,190.20653375526743,1.0,315675.6756756757,3,0.0
67.48250804689027,198.6565725243239,1.0,315675.6756756757,4,0.0
104.27598736268658,185.18406180484618,1.0,315675.6756756757,6,0.0
15.396147314174186,223.4227366949901,1.0,315675.6756756757,1,0.0
16.516735246316188,215.15011072317617,1.0,315675.6756756757,1,0.0
22.311624888451092,214.07534967006114,1.0,315675.6756756757,2,0.0
4.639828334479887,203.81968244715006,1.0,315675.6756756757,1,0.0
11.421004771902773,201.86993035802567,1.0,315675.6756756757,1,0.0
30.024639927507508,189.23033542632288,1.0,315675.6756756757,2,0.0
19.438973344614794,209.62211768654515,1.0,315675.6756756757,1,0.0
3.4281515766063535,204.14693374133563,1.0,315675.6756756757,1,0.0
5.8829547554736905,190.58166962026644,1.0,315675.6756756757,1,0.0
62.19890737663013,203.35930140680037,1.0,315675.6756756757,4,0.0
10.393216492808108,166.7929229885123,1.0,315675.6756756757,1,0.0
26.163577825269442,171.37596695536732,1.0,315675.6756756757,2,0.0
46.4744406498817,181.44785805975266,1.0,315675.6756756757,3,0.0
17.335099435020282,165.93406915292172,1.0,315675.6756756757,1,0.0
48.14754846048925,172.7990960276943,1.0,315675.6756756757,3,0.0
44.105634317566455,165.34191238093678,1.0,315675.6756756757,3,0.0
6.489205674114146,160.09568551020556,1.0,315675.6756756757,1,0.0
15.108083993105026,161.57962329665838,1.0,315675.6756756757,1,0.0
56.58423479885778,158.74335669009463,1.0,315675.6756756757,3,0.0
2.181620103192671,175.24975495881512,1.0,315675.6756756757,1,0.0
13.106913650964913,174.96345887207042,1.0,315675.6756756757,1,0.0
31.34653466624124,166.14913276136798,1.0,315675.6756756757,2,0.0
62.36241942392215,160.7691334975629,1.0,315675.6756756757,4,0.0
25.789859440045603,198.20607598721665,1.0,315675.6756756757,2,0.0
12.196581007501266,193.6533246195131,1.0,315675.6756756757,1,0.0
21.720977587603358,198.36505600304986,1.0,315675.6756756757,2,0.0
12.91488442649839,187.03419246171586,1.0,315675.6756756757,1,0.0
13.101295045996068,215.51091062531106,1.0,315675.6756756757,1,0.0
74.95107158940934,188.90486965349663,1.0,315675.6756756757,4,0.0
121.60940347786021,189.18444794971532,1.0,315675.6756756757,7,0.0
2.4385322085163637,223.5454756313178,1.0,315675.6756756757,1,0.0
9.305349843411193,201.3206558646735,1.0,315675.6756756757,1,0.0
16.058372064465658,204.48833990717088,1.0,315675.6756756757,1,0.0
5.838350497336393,186.9600311513691,1.0,315675.6756756757,1,0.0
10.70049874294233,184.49961104432273,1.0,315675.6756756757,1,0.0
40.535359646949615,194.48356080887237,1.0,315675.6756756757,3,0.0
13.874185334694886,188.83001882695322,1.0,315675.6756756757,1,0.0
7.294360186294597,208.9374816972683,1.0,315675.6756756757,1,0.0
19.023137836429385,194.0044952355852,1.0,315675.6756756757,1,0.0
26.855097215794075,189.00319403493341,1.0,315675.6756756757,2,0.0
51.59991503161706,197.33975493394092,1.0,315675.6756756757,3,0.0
35.87977449344854,156.99926091869247,1.0,315675.6756756757,2,0.0
43.66829108113242,180.04012524074835,1.0,315675.6756756757,3,0.0
55.6717296238713,188.64733265475326,1.0,315675.6756756757,3,0.0
6.071910249611989,183.9865565936845,1.0,315675.6756756757,1,0.0
38.428264267281264,173.13723349116498,1.0,315675.6756756757,2,0.0
22.452384430676574,156.06300051769432,1.0,315675.6756756757,2,0.0
26.629503816460044,152.95898460214227,1.0,315675.6756756757,2,0.0
91.5755232323844,175.5656093957616,1.0,315675.6756756757,5,0.0
15.24723085003464,155.8798391410806,1.0,315675.6756756757,1,0.0
14.641410108746186,181.7206975805576,1.0,315675.6756756757,1,0.0
9.598344451477345,191.90474912614053,1.0,315675.6756756757,1,0.0
12.02229005722387,171.27490703785062,1.0,315675.6756756757,1,0.0
1.4382544170225628,161.98727897558484,1.0,315675.6756756757,1,0.0
22.180134619039165,165.83641831818952,1.0,315675.6756756757,2,0.0
0.10048426060990323,165.90565109527736,1.0,315675.6756756757,1,0.0
2.210527368387261,178.92482820860172,1.0,315675.6756756757,1,0.0
61.14278607551441,166.25681274412477,1.0,315675.6756756757,4,0.0
3.1239852059822795,209.16641240621647,1.0,315675.6756756757,1,0.0
25.286828723936537,208.45476342703398,1.0,315675.6756756757,2,0.0
143.62356256872164,193.46629985513138,0.5,157837.83783783784,8,0.0
137.11585179653162,190.21244446903637,0.5,157837.83783783784,7,0.0
130.34974004440693,193.5955003450987,0.5,157837.83783783784,7,0.0
96.01602529977276,176.42864297278163,0.5,157837.83783783784,5,0.0
59.60660671876326,194.63335226328638,0.5,157837.83783783784,3,0.0
59.10697996167488,194.3835388847422,0.5,157837.83783783784,3,0.0
38.814649974592555,204.52970387828336,0.5,157837.83783783784,2,0.0
