Range (kN),Mean (kN),Cycles_TimeTrace,Cycles_Annual,Bin_Number,Damage_Contribution
47.361243401569084,167.44286136404185,1.0,315675.6756756757,3,0.0
15.58651586103909,145.61522091131008,1.0,315675.6756756757,1,0.0
111.82668687764811,187.1461843508736,0.5,157837.83783783784,6,0.0
42.35277841780419,144.72606068895487,1.0,315675.6756756757,3,0.0
21.29248842600444,139.5080206541847,1.0,315675.6756756757,2,0.0
3.187369791071177,194.21540515827292,1.0,315675.6756756757,1,0.0
33.50725652061254,182.7481356284499,1.0,315675.6756756757,2,0.0
3.7600946237649566,169.88582008443075,1.0,315675.6756756757,1,0.0
19.307298171711153,169.78593657295494,1.0,315675.6756756757,1,0.0
24.489743770846644,175.1330896942404,1.0,315675.6756756757,2,0.0
43.813121277383686,181.61091470525966,1.0,315675.6756756757,3,0.0
46.94019758642315,183.1763544174522,1.0,315675.6756756757,3,0.0
6.015907597213015,217.96361000585358,1.0,315675.6756756757,1,0.0
26.347723801976798,220.05365147750848,1.0,315675.6756756757,2,0.0
56.096660918761415,210.95132538348676,1.0,315675.6756756757,3,0.0
120.1857893811511,182.9666330991221,0.5,157837.83783783784,7,0.0
6.07681470708539,208.95473317734343,1.0,315675.6756756757,1,0.0
40.72759005907716,203.10703677322357,1.0,315675.6756756757,3,0.0
10.378252695695807,181.7244664242338,1.0,315675.6756756757,1,0.0
24.103514643923774,205.4843452500579,1.0,315675.6756756757,2,0.0
67.37176742132897,207.1102542156527,1.0,315675.6756756757,4,0.0
9.236262949535615,227.60390022555032,1.0,315675.6756756757,1,0.0
22.198223244517493,206.61207909194894,1.0,315675.6756756757,2,0.0
20.589375516938844,190.90548956593906,1.0,315675.6756756757,2,0.0
27.178987878321863,191.91892514534345,1.0,315675.6756756757,2,0.0
71.35517903704564,208.8978421280412,1.0,315675.6756756757,4,0.0
29.52023153804666,195.58189191437634,1.0,315675.6756756757,2,0.0
8.23716502524664,186.2077214970261,1.0,315675.6756756757,1,0.0
51.43216134750037,189.93657545866526,1.0,315675.6756756757,3,0.0
23.2571144273671,160.38418288062854,1.0,315675.6756756757,2,0.0
0.9606684341843845,143.62002274947275,1.0,315675.6756756757,1,0.0
123.152428590972,184.44995270403257,0.5,157837.83783783784,7,0.0
28.433167335856552,153.7150214716354,1.0,315675.6756756757,2,0.0
53.55303828182461,152.5397089080983,1.0,315675.6756756757,3,0.0
12.82069821499627,180.96253732687313,1.0,315675.6756756757,1,0.0
26.349597678031472,177.12751480678088,1.0,315675.6756756757,2,0.0
8.43328930634192,151.17546965495885,1.0,315675.6756756757,1,0.0
33.39871913094399,153.33044088681828,1.0,315675.6756756757,2,0.0
18.401464232849264,150.8151230165836,1.0,315675.6756756757,1,0.0
13.375703155391818,160.354950403623,1.0,315675.6756756757,1,0.0
7.632163614367215,192.47858210084217,1.0,315675.6756756757,1,0.0
9.66657221275645,192.99822311495336,1.0,315675.6756756757,1,0.0
71.47753306274905,172.12256320225978,1.0,315675.6756756757,4,0.0
6.536686313928101,178.33589210714243,1.0,315675.6756756757,1,0.0
21.928840468848364,171.9321710980988,1.0,315675.6756756757,2,0.0
24.903442824799356,172.962137521074,1.0,315675.6756756757,2,0.0
26.145174718921623,198.9544522390224,1.0,315675.6756756757,2,0.0
65.26314440855177,187.90521935505421,1.0,315675.6756756757,4,0.0
16.952973437330627,206.19105541560327,1.0,315675.6756756757,1,0.0
35.78557546343151,203.10612872325333,1.0,315675.6756756757,2,0.0
41.26020058738365,210.7569139518409,1.0,315675.6756756757,3,0.0
22.4116586140091,196.31073705623396,1.0,315675.6756756757,2,0.0
16.827603796869,217.70181734240265,1.0,315675.6756756757,1,0.0
57.07573322640184,205.65174460527197,1.0,315675.6756756757,3,0.0
5.122606230411208,215.81312948528978,1.0,315675.6756756757,1,0.0
35.92484721141156,218.58839794516433,1.0,315675.6756756757,2,0.0
129.35785054440007,181.34724172731853,0.5,157837.83783783784,7,0.0
15.75096364180854,209.11737145673862,1.0,315675.6756756757,1,0.0
18.500056191152566,185.34068487376481,1.0,315675.6756756757,1,0.0
16.21429592189267,193.90409525505936,1.0,315675.6756756757,1,0.0
36.72017625245476,189.50067647129532,1.0,315675.6756756757,2,0.0
44.747678567921724,192.38236451191062,1.0,315675.6756756757,3,0.0
17.071845957810325,169.3606099880567,1.0,315675.6756756757,1,0.0
25.925239004524542,163.19046087026513,1.0,315675.6756756757,2,0.0
6.516237341790969,175.21363029543045,1.0,315675.6756756757,1,0.0
50.56283002854698,162.92466412086372,1.0,315675.6756756757,3,0.0
14.817053951585478,163.06549269437429,1.0,315675.6756756757,1,0.0
5.1187959075094795,155.66073905763247,1.0,315675.6756756757,1,0.0
15.148823788779339,153.60060615573528,1.0,315675.6756756757,1,0.0
60.59718152074862,166.34182752548438,1.0,315675.6756756757,4,0.0
11.408876364718111,158.0612893557879,1.0,315675.6756756757,1,0.0
21.82022365280892,166.26135071636833,1.0,315675.6756756757,2,0.0
16.820585275230485,184.2975809185294,1.0,315675.6756756757,1,0.0
30.871303678174456,177.99644292528728,1.0,315675.6756756757,2,0.0
15.018105180131158,188.68006679127487,1.0,315675.6756756757,1,0.0
27.257103833201,187.405237530198,1.0,315675.6756756757,2,0.0
5.679027688481483,219.14025692211237,1.0,315675.6756756757,1,0.0
67.60689668622561,191.10697099376438,1.0,315675.6756756757,4,0.0
0.7614873180107793,200.70709617969348,1.0,315675.6756756757,1,0.0
25.694112800909124,209.28044510564183,1.0,315675.6756756757,2,0.0
0.830124629903338,176.0000919603583,1.0,315675.6756756757,1,0.0
43.93178199728109,193.1016418748314,1.0,315675.6756756757,3,0.0
68.32245751560703,193.77489848183907,1.0,315675.6756756757,4,0.0
13.81036423177568,221.97598437035873,1.0,315675.6756756757,1,0.0
22.270821926602565,226.20332670228208,1.0,315675.6756756757,2,0.0
15.776618861149245,203.89584474448898,1.0,315675.6756756757,1,0.0
8.157770457676833,192.89293728286117,1.0,315675.6756756757,1,0.0
3.724489619105242,185.77321665881408,1.0,315675.6756756757,1,0.0
27.224445644560774,185.43694131190205,1.0,315675.6756756757,2,0.0
48.9657611722707,184.52724718302704,1.0,315675.6756756757,3,0.0
0.4751570957626541,182.88785741992052,1.0,315675.6756756757,1,0.0
1.2092932648736792,166.11058251055795,1.0,315675.6756756757,1,0.0
46.17492383052934,175.61705509734958,1.0,315675.6756756757,3,0.0
3.5181043757024497,153.57908759505716,1.0,315675.6756756757,1,0.0
3.70731248285648,160.35283213456702,1.0,315675.6756756757,1,0.0
25.994818300956496,162.69779138127365,1.0,315675.6756756757,2,0.0
36.13734373944487,178.22683137102874,1.0,315675.6756756757,2,0.0
5.581811933677358,164.0852119666888,1.0,315675.6756756757,1,0.0
49.00084516891553,172.39574667869792,1.0,315675.6756756757,3,0.0
106.61733510954403,187.5725316860245,1.0,315675.6756756757,6,0.0
10.665587514638304,141.454136762142,1.0,315675.6756756757,1,0.0
5.718663096273872,179.0952642304856,1.0,315675.6756756757,1,0.0
29.123284608699436,180.99622831022862,1.0,315675.6756756757,2,0.0
17.837009220661344,193.65779652568878,1.0,315675.6756756757,1,0.0
11.74402864705445,178.09257492021493,1.0,315675.6756756757,1,0.0
31.571844408557922,187.94933522685125,1.0,315675.6756756757,2,0.0
0.6695377941087202,198.582826555819,1.0,315675.6756756757,1,0.0
63.295538734355006,183.33600168214912,1.0,315675.6756756757,4,0.0
27.120265526115702,217.80849995445445,1.0,315675.6756756757,2,0.0
19.38274184037212,211.29958371975056,1.0,315675.6756756757,1,0.0
9.05110682374837,189.24230524519072,1.0,315675.6756756757,1,0.0
21.99558238054371,198.25257909478103,1.0,315675.6756756757,2,0.0
3.6548714912823357,220.70870705481687,1.0,315675.6756756757,1,0.0
23.099864888153718,217.76172635482843,1.0,315675.6756756757,2,0.0
49.27329812813221,213.47628205600785,1.0,315675.6756756757,3,0.0
79.44933377586605,200.9976940242866,1.0,315675.6756756757,4,0.0
21.339251767554657,190.99482925322326,1.0,315675.6756756757,2,0.0
33.95756993809263,184.7648643300833,1.0,315675.6756756757,2,0.0
26.442603287844406,176.99657782562755,1.0,315675.6756756757,2,0.0
36.755201931392975,180.97878814491094,1.0,315675.6756756757,2,0.0
12.328671975574537,196.08230476720303,1.0,315675.6756756757,1,0.0
18.99412503007531,187.66660509981557,1.0,315675.6756756757,1,0.0
49.87551482505137,185.0237850078688,1.0,315675.6756756757,3,0.0
38.683933375612924,155.5140666872269,1.0,315675.6756756757,2,0.0
0.29415936763109585,165.92536568462128,1.0,315675.6756756757,1,0.0
2.3721743274664107,168.410014379178,1.0,315675.6756756757,1,0.0
26.252455434197515,163.8682001974217,1.0,315675.6756756757,2,0.0
19.819879336912237,170.33469946509388,1.0,315675.6756756757,1,0.0
7.539379490490035,162.22791035319918,1.0,315675.6756756757,1,0.0
24.7771469493849,165.55384264314,1.0,315675.6756756757,2,0.0
86.0438624050559,171.34286502222372,1.0,315675.6756756757,5,0.0
119.12118453422104,186.32353394675317,1.0,315675.6756756757,6,0.0
143.26745872644233,188.30204581833965,0.5,157837.83783783784,8,0.0
28.17851921643347,150.7936239212328,1.0,315675.6756756757,2,0.0
51.571716692266506,152.33222989056247,1.0,315675.6756756757,3,0.0
5.973579288323464,177.75443325076458,1.0,315675.6756756757,1,0.0
23.63619826332419,171.0667571596087,1.0,315675.6756756757,2,0.0
25.08620033248485,187.56797957069318,1.0,315675.6756756757,2,0.0
27.69466989680464,189.8294861405971,1.0,315675.6756756757,2,0.0
36.32670463391017,186.77857101037864,1.0,315675.6756756757,2,0.0
4.65297159590412,203.42282617542884,1.0,315675.6756756757,1,0.0
1.2902797431905242,235.0418735403073,1.0,315675.6756756757,1,0.0
8.587643831395127,227.62638823391853,1.0,315675.6756756757,1,0.0
9.1138604199827,199.84414003956704,1.0,315675.6756756757,1,0.0
20.17458026794597,205.0675674749574,1.0,315675.6756756757,2,0.0
33.405416888638285,205.26466858420943,1.0,315675.6756756757,2,0.0
36.33405432757834,202.1290859266013,1.0,315675.6756756757,2,0.0
10.782712172243919,209.8827661628102,1.0,315675.6756756757,1,0.0
42.24855548852233,210.60644997875005,1.0,315675.6756756757,3,0.0
48.89803313021417,207.88212339675619,1.0,315675.6756756757,3,0.0
18.873035294993656,191.88170303562399,1.0,315675.6756756757,1,0.0
28.64986332355005,182.4815716311533,1.0,315675.6756756757,2,0.0
16.908878579669278,199.65733067635182,1.0,315675.6756756757,1,0.0
32.595244053234836,193.55685882405697,1.0,315675.6756756757,2,0.0
52.90504728487309,192.99221723421752,1.0,315675.6756756757,3,0.0
23.623901696630156,175.21818119006838,1.0,315675.6756756757,2,0.0
13.259202438601221,157.90431059946832,1.0,315675.6756756757,1,0.0
19.45328054601825,167.74368068324276,1.0,315675.6756756757,1,0.0
25.079356016746743,165.2742388468265,1.0,315675.6756756757,2,0.0
9.973445094817777,160.52427720032017,1.0,315675.6756756757,1,0.0
13.464644370535382,155.16617267820018,1.0,315675.6756756757,1,0.0
45.609984681059444,168.45496246334164,1.0,315675.6756756757,3,0.0
18.73276678955625,153.56986105483796,1.0,315675.6756756757,1,0.0
25.32309501554414,159.7436173184967,1.0,315675.6756756757,2,0.0
22.14761637290428,161.37556526873692,1.0,315675.6756756757,2,0.0
19.395900725890556,191.65330060112308,1.0,315675.6756756757,1,0.0
39.24798812606056,187.0349703977049,1.0,315675.6756756757,2,0.0
11.870260468237547,181.73830513609653,1.0,315675.6756756757,1,0.0
17.830656521635916,181.12559997717455,1.0,315675.6756756757,1,0.0
10.189712640043012,174.04777961033165,1.0,315675.6756756757,1,0.0
19.91158338641452,188.07669199581207,1.0,315675.6756756757,1,0.0
39.173317515097125,183.00884081943713,1.0,315675.6756756757,2,0.0
47.959758284852256,183.72933388367477,1.0,315675.6756756757,3,0.0
2.721767553638813,211.593738494436,1.0,315675.6756756757,1,0.0
10.660494928594176,211.51368847887773,1.0,315675.6756756757,1,0.0
96.3444908415309,190.14326834769943,1.0,315675.6756756757,5,0.0
28.075123773241017,225.217765439645,1.0,315675.6756756757,2,0.0
33.71232968785637,207.3275065444554,1.0,315675.6756756757,2,0.0
1.571886818641019,204.6438690075044,1.0,315675.6756756757,1,0.0
20.054191538204748,206.75941602705373,1.0,315675.6756756757,2,0.0
50.57067765299149,214.26101926336926,1.0,315675.6756756757,3,0.0
9.44932296546014,222.61691300466794,1.0,315675.6756756757,1,0.0
9.541839814729258,207.97459006211758,1.0,315675.6756756757,1,0.0
15.132133642777433,201.45083017646337,1.0,315675.6756756757,1,0.0
27.187418006646453,175.09390264043338,1.0,315675.6756756757,2,0.0
39.408290198618914,173.87093842913168,1.0,315675.6756756757,2,0.0
39.92006189518574,201.6357563436702,1.0,315675.6756756757,2,0.0
9.371572374169688,192.67748400809143,1.0,315675.6756756757,1,0.0
40.549744544548304,186.31169710983835,1.0,315675.6756756757,3,0.0
85.82248046713352,185.22825601636777,1.0,315675.6756756757,5,0.0
38.76490052106908,159.18435617789262,1.0,315675.6756756757,2,0.0
13.95152256651454,175.87070286751523,1.0,315675.6756756757,1,0.0
37.02250612113332,165.89253105186253,1.0,315675.6756756757,2,0.0
3.9848224063313467,180.47405032721548,1.0,315675.6756756757,1,0.0
52.364788811398,159.04077134262909,1.0,315675.6756756757,3,0.0
15.851649351594688,155.00284602259583,1.0,315675.6756756757,1,0.0
2.0817237459232842,145.76527098697605,1.0,315675.6756756757,1,0.0
34.745412989249246,153.7089387092359,1.0,315675.6756756757,2,0.0
38.25941878505131,154.25420311114976,1.0,315675.6756756757,2,0.0
14.720565758450078,171.2629778023579,1.0,315675.6756756757,1,0.0
3.8874807093757795,192.45683437800184,1.0,315675.6756756757,1,0.0
17.64325538788856,187.29249522952915,1.0,315675.6756756757,1,0.0
22.359861809063602,187.39237924570844,1.0,315675.6756756757,2,0.0
12.318143085907394,175.53181455214184,1.0,315675.6756756757,1,0.0
5.632469483800065,163.9206255938576,1.0,315675.6756756757,1,0.0
14.661539714778996,180.6513042249097,1.0,315675.6756756757,1,0.0
47.41716873003273,176.01026302386032,1.0,315675.6756756757,3,0.0
21.017849123840392,205.15342867284429,1.0,315675.6756756757,2,0.0
7.5297715673222,188.34483327913134,1.0,315675.6756756757,1,0.0
30.53035023888006,198.37949408301245,1.0,315675.6756756757,2,0.0
9.841209730019216,193.11495507230129,1.0,315675.6756756757,1,0.0
21.75608343598401,200.6051433294094,1.0,315675.6756756757,2,0.0
2.3060717193593803,211.30858477199052,1.0,315675.6756756757,1,0.0
41.846726794497556,203.19646862068723,1.0,315675.6756756757,3,0.0
11.489696680123785,199.6737538974469,1.0,315675.6756756757,1,0.0
15.512759831661612,183.63582814431606,1.0,315675.6756756757,1,0.0
16.191363032648297,183.96088393380393,1.0,315675.6756756757,1,0.0
19.251996907737663,183.87539810911647,1.0,315675.6756756757,1,0.0
39.6508390651621,191.97257871774536,1.0,315675.6756756757,2,0.0
32.49246894546866,191.82713521111896,1.0,315675.6756756757,2,0.0
13.023499110779369,181.09162026828028,1.0,315675.6756756757,1,0.0
56.10468896415165,186.4952993779072,1.0,315675.6756756757,3,0.0
45.06888272465463,157.25874304811782,1.0,315675.6756756757,3,0.0
5.710580064389518,168.42712143854675,1.0,315675.6756756757,1,0.0
44.23238004125619,171.5105971994937,1.0,315675.6756756757,3,0.0
4.6512374541065356,164.3331967392909,1.0,315675.6756756757,1,0.0
41.79684755292166,167.93267056743838,1.0,315675.6756756757,3,0.0
1.5210730098231124,145.98670792563712,1.0,315675.6756756757,1,0.0
19.880246614574844,153.3763818490384,1.0,315675.6756756757,1,0.0
23.545430683410075,154.12295102268249,1.0,315675.6756756757,2,0.0
9.131273276999764,179.204175932496,1.0,315675.6756756757,1,0.0
10.885349699027557,182.12637930573192,1.0,315675.6756756757,1,0.0
19.819073829383257,187.6652671555144,1.0,315675.6756756757,1,0.0
27.295083343493644,168.41690280546806,1.0,315675.6756756757,2,0.0
61.11176684962001,170.57629962884874,1.0,315675.6756756757,4,0.0
69.79237370187542,167.41809839616974,1.0,315675.6756756757,4,0.0
16.84320436440109,197.70026457948012,1.0,315675.6756756757,1,0.0
28.492507209940896,199.21680897575186,1.0,315675.6756756757,2,0.0
34.09968159110079,199.7023913619284,1.0,315675.6756756757,2,0.0
12.361241792036282,205.90058342507257,1.0,315675.6756756757,1,0.0
15.817269015065705,189.45189224642843,1.0,315675.6756756757,1,0.0
49.30760099513935,198.5243213925316,1.0,315675.6756756757,3,0.0
108.46590884158303,186.5705888081476,1.0,315675.6756756757,6,0.0
117.18733360651885,189.66020159065718,1.0,315675.6756756757,6,0.0
10.068527819546716,219.81479256542127,1.0,315675.6756756757,1,0.0
14.54734109870796,221.8494923013568,1.0,315675.6756756757,1,0.0
6.385833236672028,214.8005241328932,1.0,315675.6756756757,1,0.0
45.80745938677774,215.19151293223098,1.0,315675.6756756757,3,0.0
24.71294457040443,185.84616828033566,1.0,315675.6756756757,2,0.0
1.448722327500576,180.14689261617212,1.0,315675.6756756757,1,0.0
12.879400272443007,181.383133906225,1.0,315675.6756756757,1,0.0
0.5046352562918344,200.7377294796188,1.0,315675.6756756757,1,0.0
22.513883735220872,192.86457494439836,1.0,315675.6756756757,2,0.0
3.9495016925295374,204.4411705363416,1.0,315675.6756756757,1,0.0
1.3604088277739663,183.5065905348642,1.0,315675.6756756757,1,0.0
10.23870702097173,181.31615961274053,1.0,315675.6756756757,1,0.0
43.634153442308275,187.0417210823357,1.0,315675.6756756757,3,0.0
5.8265685224099855,166.8315821415821,1.0,315675.6756756757,1,0.0
29.215808600186563,162.41221559864215,1.0,315675.6756756757,2,0.0
7.960769400670642,166.12529831178267,1.0,315675.6756756757,1,0.0
21.899947029805503,161.03312472790338,1.0,315675.6756756757,2,0.0
45.869325332122855,166.05086044298625,1.0,315675.6756756757,3,0.0
24.51612595570296,138.58094698896167,1.0,315675.6756756757,2,0.0
18.692086659166506,160.01203657911162,1.0,315675.6756756757,1,0.0
37.91760560984315,155.8322419650611,1.0,315675.6756756757,2,0.0
10.219474406859263,169.72038099638144,1.0,315675.6756756757,1,0.0
13.673922361397814,191.19427601207911,1.0,315675.6756756757,1,0.0
31.33076661720162,184.12053296312618,1.0,315675.6756756757,2,0.0
4.425350299967164,190.40452652024328,1.0,315675.6756756757,1,0.0
33.629601075877815,174.981579428602,1.0,315675.6756756757,2,0.0
2.1277191428802382,163.07254491756618,1.0,315675.6756756757,1,0.0
52.17900883253586,173.8592646761693,1.0,315675.6756756757,3,0.0
13.772709454781562,197.2316100096872,1.0,315675.6756756757,1,0.0
11.875664133175206,207.41775548660684,1.0,315675.6756756757,1,0.0
13.552450770184379,210.0569616706378,1.0,315675.6756756757,1,0.0
11.24191726784332,209.13732607069323,1.0,315675.6756756757,1,0.0
38.67815325247682,203.48268120350784,1.0,315675.6756756757,2,0.0
22.05163169012863,189.1042877765389,1.0,315675.6756756757,2,0.0
12.635127708214412,196.63726846204054,1.0,315675.6756756757,1,0.0
149.08862719380426,185.39146158465869,0.5,157837.83783783784,8,0.0
148.97571737358794,185.33500667455053,0.5,157837.83783783784,8,0.0
139.55574586844523,190.04499242712188,0.5,157837.83783783784,7,0.0
136.3252564577806,188.42974772178957,0.5,157837.83783783784,7,0.0
88.71947621252153,212.23263784441912,0.5,157837.83783783784,5,0.0
65.39955721893543,200.57267834762604,0.5,157837.83783783784,4,0.0
14.12667570979761,226.20911910219496,0.5,157837.83783783784,1,0.0
