node,phi_deg,contour,K1_MPa_sqrt_m,K2_MPa_sqrt_m,K3_MPa_sqrt_m,J_N_per_mm
13,28.072486893,3,4.914117696158459,0.0,0.0,0.1205445386
13,28.072486893,4,4.91434294835847,0.0,0.0,0.1205549229
13,28.072486893,5,4.914402810274578,0.0,0.0,0.1205576358
13,28.072486893,6,4.91442497151642,0.0,0.0,0.1205586211
14,30.308136052,1,4.833153872764669,0.0,0.0,0.1191593564
14,30.308136052,2,4.881200466494807,0.0,0.0,0.1189414793
14,30.308136052,3,4.882756180612503,0.0,0.0,0.1190109588
14,30.308136052,4,4.882979567068696,0.0,0.0,0.1190211807
14,30.308136052,5,4.883039160191201,0.0,0.0,0.1190238589
14,30.308136052,6,4.883061378354042,0.0,0.0,0.1190248372
15,32.520409417,1,4.8065665268592115,0.0,0.0,0.1178269631
15,32.520409417,2,4.853850202130166,0.0,0.0,0.117612209
15,32.520409417,3,4.8553926884404115,0.0,0.0,0.1176807084
15,32.520409417,4,4.855614417863109,0.0,0.0,0.1176907878
15,32.520409417,5,4.855673776977068,0.0,0.0,0.1176934358
15,32.520409417,6,4.855696064710017,0.0,0.0,0.1176944086
16,34.708049289,1,4.783716629486141,0.0,0.0,0.1166803863
16,34.708049289,2,4.8301964000171616,0.0,0.0,0.1164683876
16,34.708049289,3,4.831727015137069,0.0,0.0,0.1165360291
16,34.708049289,4,4.831947270938377,0.0,0.0,0.1165459841
16,34.708049289,5,4.832006443477955,0.0,0.0,0.1165486064
16,34.708049289,6,4.8320288071055675,0.0,0.0,0.1165495749
17,36.869897646,1,4.764335200469962,0.0,0.0,0.1157040139
17,36.869897646,2,4.80996751853539,0.0,0.0,0.1154943808
17,36.869897646,3,4.811487502077804,0.0,0.0,0.115561277
17,36.869897646,4,4.81170646450755,0.0,0.0,0.1155711247
17,36.869897646,5,4.811765485257799,0.0,0.0,0.1155737252
17,36.869897646,6,4.811787931104631,0.0,0.0,0.1155746904
18,39.004897144,1,4.748175844622229,0.0,0.0,0.1148839042
18,39.004897144,2,4.792917165658682,0.0,0.0,0.1146763267
18,39.004897144,3,4.794427687666338,0.0,0.0,0.1147425806
18,39.004897144,4,4.794645508513848,0.0,0.0,0.1147523356
18,39.004897144,5,4.7947044090975455,0.0,0.0,0.1147549179
18,39.004897144,6,4.794726943488152,0.0,0.0,0.1147558811
19,41.112090372,1,4.735013461532255,0.0,0.0,0.1142075612
19,41.112090372,2,4.778817926189108,0.0,0.0,0.1140017535
19,41.112090372,3,4.780320064998685,0.0,0.0,0.1140674596
19,41.112090372,4,4.780536908702399,0.0,0.0,0.1140771362
19,41.112090372,5,4.780595714417767,0.0,0.0,0.1140797039
19,41.112090372,6,4.780618350001259,0.0,0.0,0.1140806658
20,43.190620794,1,4.724638702094384,0.0,0.0,0.1136637308
20,43.190620794,2,4.767458977399618,0.0,0.0,0.113459409
20,43.190620794,3,4.768953754426803,0.0,0.0,0.1135246532
20,43.190620794,4,4.7691697443155485,0.0,0.0,0.1135342642
20,43.190620794,5,4.769228489947641,0.0,0.0,0.1135368198
20,43.190620794,6,4.76925122356174,0.0,0.0,0.1135377816
21,45.239729802,1,4.716857709201215,0.0,0.0,0.113242142
21,45.239729802,2,4.758644602763548,0.0,0.0,0.1130390593
21,45.239729802,3,4.760132938231139,0.0,0.0,0.1131039239
21,45.239729802,4,4.760348213445132,0.0,0.0,0.1131134808
21,45.239729802,5,4.760406921129894,0.0,0.0,0.1131160276
21,45.239729802,6,4.760429759099155,0.0,0.0,0.1131169897
22,47.258755522,1,4.711491077354251,0.0,0.0,0.1129334074
22,47.258755522,2,4.752191434448495,0.0,0.0,0.1127313376
22,47.258755522,3,4.753674232767903,0.0,0.0,0.1127958957
22,47.258755522,4,4.753888903986863,0.0,0.0,0.1128054095
22,47.258755522,5,4.753947608509347,0.0,0.0,0.1128079499
22,47.258755522,6,4.753970547671494,0.0,0.0,0.1128089132
23,49.247129475,1,4.7083714746311065,0.0,0.0,0.1127289062
23,49.247129475,2,4.7479263567262295,0.0,0.0,0.1125276189
23,49.247129475,3,4.749404440089647,0.0,0.0,0.1125919388
23,49.247129475,4,4.749618624317847,0.0,0.0,0.1126014193
23,49.247129475,5,4.749677332002609,0.0,0.0,0.1126039556
23,49.247129475,6,4.749700381844473,0.0,0.0,0.1126049205
24,51.204375111,1,4.707341650450574,0.0,0.0,0.1126206704
24,51.204375111,2,4.745687900537147,0.0,0.0,0.1124199781
24,51.204375111,3,4.747162046864877,0.0,0.0,0.1124841231
24,51.204375111,4,4.747375842132927,0.0,0.0,0.1124935798
24,51.204375111,5,4.7474345782781855,0.0,0.0,0.112496114
24,51.204375111,6,4.747457738799769,0.0,0.0,0.1124970813
25,53.130102354,1,4.708255396905035,0.0,0.0,0.1126013097
25,53.130102354,2,4.745323043265273,0.0,0.0,0.1124010293
25,53.130102354,3,4.746793967232067,0.0,0.0,0.1124650585
25,53.130102354,4,4.7470074684082935,0.0,0.0,0.1124744997
25,53.130102354,5,4.747066255149996,0.0,0.0,0.1124770339
25,53.130102354,6,4.747089523189019,0.0,0.0,0.112478004
26,55.024005196,1,4.7109776594401795,0.0,0.0,0.1126639977
26,55.024005196,2,4.746687673593076,0.0,0.0,0.1124639505
26,55.024005196,3,4.748156007654466,0.0,0.0,0.1125279168
26,55.024005196,4,4.748369312769477,0.0,0.0,0.1125373505
26,55.024005196,5,4.748428162756733,0.0,0.0,0.1125398867
26,55.024005196,6,4.748451541475475,0.0,0.0,0.11254086
27,56.885857349,1,4.71538306955817,0.0,0.0,0.1128023616
27,56.885857349,2,4.749646196216767,0.0,0.0,0.112602416
27,56.885857349,3,4.751112582315119,0.0,0.0,0.1126663684
27,56.885857349,4,4.751325764101301,0.0,0.0,0.1126758018
27,56.885857349,5,4.751384696307776,0.0,0.0,0.1126783412
27,56.885857349,6,4.751408185706236,0.0,0.0,0.1126793184
28,58.715507134,1,4.721355884734366,0.0,0.0,0.1130104743
28,58.715507134,2,4.754070108821346,0.0,0.0,0.1128104808
28,58.715507134,3,4.7555351066798055,0.0,0.0,0.1128744656
28,58.715507134,4,4.755748247356379,0.0,0.0,0.1128839051
28,58.715507134,5,4.755807268106628,0.0,0.0,0.1128864496
28,58.715507134,6,4.755830871347084,0.0,0.0,0.1128874309
29,60.512874295,1,4.728797460879437,0.0,0.0,0.1132828365
29,60.512874295,2,4.759838893842908,0.0,0.0,0.1130826386
29,60.512874295,3,4.76130307899601,0.0,0.0,0.1131466992
29,60.512874295,4,4.761516251295359,0.0,0.0,0.1131561512
29,60.512874295,5,4.761575376400771,0.0,0.0,0.1131587022
29,60.512874295,6,4.761599090320945,0.0,0.0,0.1131596878
30,62.277944856,1,4.73762290032504,0.0,0.0,0.1136142463
30,62.277944856,2,4.76683821913265,0.0,0.0,0.1134137277
30,62.277944856,3,4.768302084895707,0.0,0.0,0.1134779028
30,62.277944856,4,4.768515345738831,0.0,0.0,0.1134873731
30,62.277944856,5,4.768574587848517,0.0,0.0,0.1134899315
30,62.277944856,6,4.76859840928613,0.0,0.0,0.1134909219
31,64.01076643,1,4.747781631926834,0.0,0.0,0.1139999086
31,64.01076643,2,4.774960298456523,0.0,0.0,0.1137989462
31,64.01076643,3,4.7764243160089075,0.0,0.0,0.1138632727
31,64.01076643,4,4.7766377381281915,0.0,0.0,0.1138727663
31,64.01076643,5,4.776697100404429,0.0,0.0,0.1138753336
31,64.01076643,6,4.776721032521761,0.0,0.0,0.113876329
32,65.711443977,1,4.7592747023987245,0.0,0.0,0.1144352692
32,65.711443977,2,4.784102756237558,0.0,0.0,0.1142337756
32,65.711443977,3,4.785567342999921,0.0,0.0,0.1142982859
32,65.711443977,4,4.785780973829532,0.0,0.0,0.1143078079
32,65.711443977,5,4.785840478408263,0.0,0.0,0.1143103851
32,65.711443977,6,4.785864514880758,0.0,0.0,0.1143113857
33,67.380135146,1,4.77219102866396,0.0,0.0,0.1149161375
33,67.380135146,2,4.794168693963692,0.0,0.0,0.1147140167
33,67.380135146,3,4.7956342705189625,0.0,0.0,0.1147787413
33,67.380135146,4,4.795848166979897,0.0,0.0,0.1147882956
33,67.380135146,5,4.7959078106988455,0.0,0.0,0.1147908836
33,67.380135146,6,4.795931954688781,0.0,0.0,0.1147918896
34,69.017045925,1,4.786727310717558,0.0,0.0,0.1154385723
34,69.017045925,2,4.8050638314887655,0.0,0.0,0.1152357343
34,69.017045925,3,4.8065307520120415,0.0,0.0,0.1153007005
34,69.017045925,4,4.806744948889353,0.0,0.0,0.1153102916
34,69.017045925,5,4.806804738073074,0.0,0.0,0.115312891
34,69.017045925,6,4.8068289927427275,0.0,0.0,0.1153139028
35,70.622426918,1,4.803114173469275,0.0,0.0,0.1159989301
35,70.622426918,2,4.816699451113021,0.0,0.0,0.1157952932
35,70.622426918,3,4.818168047643456,0.0,0.0,0.1158605277
35,70.622426918,4,4.818382595533588,0.0,0.0,0.1158701586
35,70.622426918,5,4.8184425428311926,0.0,0.0,0.1158727707
35,70.622426918,6,4.8184669018560085,0.0,0.0,0.1158737882
36,72.196568043,1,4.821243701031681,0.0,0.0,0.1165937815
36,72.196568043,2,4.828995022273564,0.0,0.0,0.1163892584
36,72.196568043,3,4.830465626850316,0.0,0.0,0.1164547845
36,72.196568043,4,4.830680573187433,0.0,0.0,0.1164644594
36,72.196568043,5,4.830740688085752,0.0,0.0,0.1164670848
36,72.196568043,6,4.8307651483034535,0.0,0.0,0.1164681083
37,73.739795292,1,4.840188650349258,0.0,0.0,0.1172199412
37,73.739795292,2,4.841888741415808,0.0,0.0,0.1170144656
37,73.739795292,3,4.843361648130695,0.0,0.0,0.1170803054
37,73.739795292,4,4.843577027699851,0.0,0.0,0.1170900269
37,73.739795292,5,4.84363730703661,0.0,0.0,0.1170926663
37,73.739795292,6,4.843661868447196,0.0,0.0,0.1170936957
38,75.252467203,1,4.858381505684086,0.0,0.0,0.1178744352
38,75.252467203,2,4.855338056931553,0.0,0.0,0.1176679496
38,75.252467203,3,4.856813521929068,0.0,0.0,0.1177341216
38,75.252467203,4,4.857029369515319,0.0,0.0,0.1177438932
38,75.252467203,5,4.857089822777348,0.0,0.0,0.1177465469
38,75.252467203,6,4.857114482218542,0.0,0.0,0.1177475824
39,76.7349707,1,4.874852418613733,0.0,0.0,0.1185545451
39,76.7349707,2,4.869303611113045,0.0,0.0,0.1183469868
39,76.7349707,3,4.870781893699954,0.0,0.0,0.1184135094
39,76.7349707,4,4.870998228276964,0.0,0.0,0.1184233328
39,76.7349707,5,4.871058858626542,0.0,0.0,0.1184260016
39,76.7349707,6,4.871083616098344,0.0,0.0,0.1184270435
40,78.187717836,1,4.889896897660986,0.0,0.0,0.1192576786
40,78.187717836,2,4.883731942494158,0.0,0.0,0.1190489978
40,78.187717836,3,4.885213279841287,0.0,0.0,0.1191158893
40,78.187717836,4,4.885430136194111,0.0,0.0,0.1191257671
40,78.187717836,5,4.885490943631238,0.0,0.0,0.1191284514
40,78.187717836,6,4.885515799133647,0.0,0.0,0.1191294995
41,79.611142228,1,4.904381134948853,0.0,0.0,0.1199814644
41,79.611142228,2,4.89855971065336,0.0,0.0,0.1197716201
41,79.611142228,3,4.90004428933509,0.0,0.0,0.1198388932
41,79.611142228,4,4.90026169276195,0.0,0.0,0.1198488278
41,79.611142228,5,4.900322683611181,0.0,0.0,0.119851528
41,79.611142228,6,4.900347630819642,0.0,0.0,0.1198525825
42,81.005696848,1,4.918948669792567,0.0,0.0,0.1207237193
42,81.005696848,2,4.913727398362807,0.0,0.0,0.1205126561
42,81.005696848,3,4.915215404953522,0.0,0.0,0.1205803252
42,81.005696848,4,4.915433383914916,0.0,0.0,0.1205903181
42,81.005696848,5,4.915494564500807,0.0,0.0,0.1205930347
42,81.005696848,6,4.91551960341532,0.0,0.0,0.1205940956
43,82.371850396,1,4.933862992653604,0.0,0.0,0.1214823695
43,82.371850396,2,4.92918395064968,0.0,0.0,0.1212700622
43,82.371850396,3,4.9306755590746505,0.0,0.0,0.1213381385
43,82.371850396,4,4.9308941262196875,0.0,0.0,0.1213481919
43,82.371850396,5,4.930955496542238,0.0,0.0,0.1213509251
43,82.371850396,6,4.930980627162804,0.0,0.0,0.1213519925
44,83.710085156,1,4.949162923652524,0.0,0.0,0.1222555307
44,83.710085156,2,4.944886101231029,0.0,0.0,0.1220419485
44,83.710085156,3,4.946381513876024,0.0,0.0,0.122110445
44,83.710085156,4,4.946600688178373,0.0,0.0,0.1221205603
44,83.710085156,5,4.946662245075306,0.0,0.0,0.1221233104
44,83.710085156,6,4.946687467401923,0.0,0.0,0.1221243842
45,85.020894266,1,4.964799226126155,0.0,0.0,0.1230414602
45,85.020894266,2,4.960795365187731,0.0,0.0,0.1228265568
45,85.020894266,3,4.962294689570192,0.0,0.0,0.1228954833
45,85.020894266,4,4.962514496328072,0.0,0.0,0.1229056617
45,85.020894266,5,4.962576242961664,0.0,0.0,0.1229084289
45,85.020894266,6,4.9626015506697785,0.0,0.0,0.1229095093
46,86.304779511,1,4.980704268442181,0.0,0.0,0.1238385438
46,86.304779511,2,4.976876954303246,0.0,0.0,0.1236222786
46,86.304779511,3,4.978380310589723,0.0,0.0,0.123691643
46,86.304779511,4,4.978600762452246,0.0,0.0,0.1237018861
46,86.304779511,5,4.978662701984776,0.0,0.0,0.1237046707
46,86.304779511,6,4.9786880950743875,0.0,0.0,0.1237057576
47,87.562249554,1,4.996814191565531,0.0,0.0,0.1246452332
47,87.562249554,2,4.993099653734791,0.0,0.0,0.124427613
47,87.562249554,3,4.994607200039168,0.0,0.0,0.1244974233
47,87.562249554,4,4.994828300168612,0.0,0.0,0.1245077321
47,87.562249554,5,4.994890435762356,0.0,0.0,0.1245105344
47,87.562249554,6,4.994915914233464,0.0,0.0,0.1245116277
48,88.793817683,1,5.013076501687046,0.0,0.0,0.1254601085
48,88.793817683,2,5.009432479485851,0.0,0.0,0.1252410759
48,88.793817683,3,5.01094425375546,0.0,0.0,0.1253113383
48,88.793817683,4,5.011166030612322,0.0,0.0,0.1253217135
48,88.793817683,5,5.011228359105004,0.0,0.0,0.1253245335
48,88.793817683,6,5.011253916633053,0.0,0.0,0.1253256334
49,90.0,1,5.029567485593002,0.0,0.0,0.126286571
49,90.0,2,5.02594816394261,0.0,0.0,0.1260661842
49,90.0,3,5.0274644476201615,0.0,0.0,0.1261368893
49,90.0,4,5.027686945476331,0.0,0.0,0.1261473325
49,90.0,5,5.027749501653005,0.0,0.0,0.1261501708
49,90.0,6,5.027775166698495,0.0,0.0,0.1261512778
50,91.206182317,1,5.0464629754081365,0.0,0.0,0.1271360226
50,91.206182317,2,5.0427979367096105,0.0,0.0,0.1269140601
50,91.206182317,3,5.044319785995844,0.0,0.0,0.1269852612
50,91.206182317,4,5.0445430364740975,0.0,0.0,0.1269957743
50,91.206182317,5,5.0446057729005975,0.0,0.0,0.1269986307
50,91.206182317,6,5.04463150119164,0.0,0.0,0.1269997437
51,92.437750446,1,5.064104418062805,0.0,0.0,0.1280234341
51,92.437750446,2,5.060346443186125,0.0,0.0,0.1277999056
51,92.437750446,3,5.061874297637635,0.0,0.0,0.1278716087
51,92.437750446,4,5.062098373470357,0.0,0.0,0.1278821956
51,92.437750446,5,5.062161337580848,0.0,0.0,0.1278850714
51,92.437750446,6,5.062187148091111,0.0,0.0,0.1278861911
52,93.695220489,1,5.0825906125979445,0.0,0.0,0.1289545624
52,93.695220489,2,5.078694993261551,0.0,0.0,0.1287293461
52,93.695220489,3,5.080229112185106,0.0,0.0,0.1288015776
52,93.695220489,4,5.080454067131017,0.0,0.0,0.1288122418
52,93.695220489,5,5.080517262087778,0.0,0.0,0.1288151377
52,93.695220489,6,5.080543161141814,0.0,0.0,0.1288162646
53,94.979105734,1,5.10197572250532,0.0,0.0,0.1299313799
53,94.979105734,2,5.09787461520429,0.0,0.0,0.1297044205
53,94.979105734,3,5.099415374910931,0.0,0.0,0.1297772085
53,94.979105734,4,5.099641243755086,0.0,0.0,0.1297879542
53,94.979105734,5,5.099704682207227,0.0,0.0,0.1297908713
53,94.979105734,6,5.099730672967317,0.0,0.0,0.1297920056
54,96.289914844,1,5.122325026682668,0.0,0.0,0.1309559665
54,96.289914844,2,5.117915331678449,0.0,0.0,0.1307271577
54,96.289914844,3,5.119463076856441,0.0,0.0,0.1308005314
54,96.289914844,4,5.119689907033005,0.0,0.0,0.130811363
54,96.289914844,5,5.119753598467359,0.0,0.0,0.1308143024
54,96.289914844,6,5.119779680933499,0.0,0.0,0.1308154443
55,97.628149604,1,5.143706238981527,0.0,0.0,0.1320304431
55,97.628149604,2,5.138848231035703,0.0,0.0,0.1317996678
55,97.628149604,3,5.1404033000487575,0.0,0.0,0.1318736582
55,97.628149604,4,5.140631148478727,0.0,0.0,0.1318845804
55,97.628149604,5,5.140695102382127,0.0,0.0,0.1318875431
55,97.628149604,6,5.14072127655432,0.0,0.0,0.131888693
56,98.994303152,1,5.16616675245719,0.0,0.0,0.1331570257
56,98.994303152,2,5.16070664684487,0.0,0.0,0.1329241844
56,98.994303152,3,5.162269450789081,0.0,0.0,0.1329988266
56,98.994303152,4,5.1624983680689,0.0,0.0,0.1330098439
56,98.994303152,5,5.162562593928179,0.0,0.0,0.133012831
56,98.994303152,6,5.162588859806424,0.0,0.0,0.133013989
57,100.388857772,1,5.189658959019483,0.0,0.0,0.1343380307
57,100.388857772,2,5.183526423523227,0.0,0.0,0.134103031
57,100.388857772,3,5.185097379819245,0.0,0.0,0.1341783587
57,100.388857772,4,5.185327410220801,0.0,0.0,0.1341894763
57,100.388857772,5,5.185391917522791,0.0,0.0,0.1341924887
57,100.388857772,6,5.185418278269366,0.0,0.0,0.1341936553
58,101.812282164,1,5.213888845902952,0.0,0.0,0.1355759446
58,101.812282164,2,5.207348303856149,0.0,0.0,0.135338655
58,101.812282164,3,5.2089278204377925,0.0,0.0,0.135414705
58,101.812282164,4,5.209159020882082,0.0,0.0,0.1354259279
58,101.812282164,5,5.209223822275895,0.0,0.0,0.135428967
58,101.812282164,6,5.209250281053078,0.0,0.0,0.1354301425
59,103.2650293,1,5.238140947786984,0.0,0.0,0.1368733047
59,103.2650293,2,5.232220212161573,0.0,0.0,0.136633614
59,103.2650293,3,5.2338086906381065,0.0,0.0,0.1367104222
59,103.2650293,4,5.234041121208406,0.0,0.0,0.1367217561
59,103.2650293,5,5.234106232505429,0.0,0.0,0.1367248234
59,103.2650293,6,5.2341327861509415,0.0,0.0,0.1367260082
60,104.747532797,1,5.261433772742802,0.0,0.0,0.1382327996
60,104.747532797,2,5.258191438861389,0.0,0.0,0.1379905838
60,104.747532797,3,5.259789344087628,0.0,0.0,0.1380681915
60,104.747532797,4,5.260023068029491,0.0,0.0,0.1380796426
60,104.747532797,5,5.2600884923920015,0.0,0.0,0.1380827392
60,104.747532797,6,5.2601151472304,0.0,0.0,0.1380839334
61,106.260204708,1,5.2833767446943245,0.0,0.0,0.1396572903
61,106.260204708,2,5.285298615780015,0.0,0.0,0.1394124066
61,106.260204708,3,5.286906422097608,0.0,0.0,0.1394908568
61,106.260204708,4,5.287141493169753,0.0,0.0,0.1395024302
61,106.260204708,5,5.2872072464091415,0.0,0.0,0.1395055576
61,106.260204708,6,5.287233999278146,0.0,0.0,0.1395067618
62,107.803431957,1,5.30495392966434,0.0,0.0,0.1411497103
62,107.803431957,2,5.313557468924252,0.0,0.0,0.1409020236
62,107.803431957,3,5.315175653837125,0.0,0.0,0.1409813585
62,107.803431957,4,5.315412135285107,0.0,0.0,0.1409930613
62,107.803431957,5,5.315478230050482,0.0,0.0,0.1409962208
62,107.803431957,6,5.3155050872746505,0.0,0.0,0.1409974353
63,109.377573082,1,5.327834915389087,0.0,0.0,0.1427132051
63,109.377573082,2,5.342983237310145,0.0,0.0,0.1424625692
63,109.377573082,3,5.344612300458169,0.0,0.0,0.1425428366
63,109.377573082,4,5.34485025868982,0.0,0.0,0.1425546749
63,109.377573082,5,5.344916704468015,0.0,0.0,0.142557868
63,109.377573082,6,5.34494365972279,0.0,0.0,0.1425590931
64,110.982954075,1,5.353018595811306,0.0,0.0,0.1443510529
64,110.982954075,2,5.373606497000391,0.0,0.0,0.1440973051
64,110.982954075,3,5.3752470139181,0.0,0.0,0.1441785539
64,110.982954075,4,5.375486515341248,0.0,0.0,0.1441905356
64,110.982954075,5,5.375553324781375,0.0,0.0,0.1441937638
64,110.982954075,6,5.375580381229036,0.0,0.0,0.144195
65,112.619864854,1,5.380608029559939,0.0,0.0,0.1460667455
65,112.619864854,2,5.405473717665206,0.0,0.0,0.1458097224
65,112.619864854,3,5.407126184830193,0.0,0.0,0.1458920037
65,112.619864854,4,5.407367311664059,0.0,0.0,0.1459041356
65,112.619864854,5,5.407434500577504,0.0,0.0,0.145907401
65,112.619864854,6,5.407461655055773,0.0,0.0,0.1459086485
66,114.288556023,1,5.410322346295491,0.0,0.0,0.1478639065
66,114.288556023,2,5.438637712503793,0.0,0.0,0.1476034358
66,114.288556023,3,5.440302699126036,0.0,0.0,0.1476868038
66,114.288556023,4,5.440545514616172,0.0,0.0,0.1476990942
66,114.288556023,5,5.440613095652047,0.0,0.0,0.1477023984
66,114.288556023,6,5.4406403513232,0.0,0.0,0.1477036576
67,115.98923357,1,5.441903089902515,0.0,0.0,0.1497464254
67,115.98923357,2,5.473151892385829,0.0,0.0,0.1494823216
67,115.98923357,3,5.474830005622641,0.0,0.0,0.1495668335
67,115.98923357,4,5.475074582501433,0.0,0.0,0.1495792897
67,115.98923357,5,5.475142565146572,0.0,0.0,0.1495826344
67,115.98923357,6,5.475169925172888,0.0,0.0,0.1495839061
68,117.722055144,1,5.475201879988644,0.0,0.0,0.1517183625
68,117.722055144,2,5.509068463353211,0.0,0.0,0.1514504601
68,117.722055144,3,5.510760294550511,0.0,0.0,0.1515361748
68,117.722055144,4,5.51100671503718,0.0,0.0,0.1515488062
68,117.722055144,5,5.511075118265247,0.0,0.0,0.1515521933
68,117.722055144,6,5.51110257632217,0.0,0.0,0.1515534777
69,119.487125705,1,5.510161283267012,0.0,0.0,0.1537841218
69,119.487125705,2,5.546441171477046,0.0,0.0,0.1535122087
69,119.487125705,3,5.548147330954425,0.0,0.0,0.1535991894
69,119.487125705,4,5.5483956899173,0.0,0.0,0.1536120051
69,119.487125705,5,5.548464523215128,0.0,0.0,0.1536154369
69,119.487125705,6,5.5484920824649375,0.0,0.0,0.1536167343
70,121.284492866,1,5.546775879593709,0.0,0.0,0.155948311
70,121.284492866,2,5.585325008765848,0.0,0.0,0.1556721655
70,121.284492866,3,5.587046189062113,0.0,0.0,0.1557604798
70,121.284492866,4,5.587296549746746,0.0,0.0,0.1557734893
70,121.284492866,5,5.587365828925725,0.0,0.0,0.1557769677
70,121.284492866,6,5.587393486206141,0.0,0.0,0.1557782789
