case_id,current_speed_kn,is_chart_default_extra_speed,heading_offset_deg,rudder_angle_deg,effective_rudder_inflow_angle_deg,current_speed_m_s,prop_rotation_factor,prop_rotation_factor_basis,beta,rudder_area_m2,yaw_lever_m,base_force_N,normal_force_N,force_x_local_downstream_N,force_y_local_port_of_current_N,force_x_ship_N,force_y_ship_port_N,force_z_heave_N,moment_k_roll_Nm,moment_m_pitch_Nm,moment_n_yaw_bow_port_Nm,moment_n_yaw_bow_port_kN_m,resultant_horizontal_force_N,mooring_reaction_x_N,mooring_reaction_y_N,mooring_reaction_n_Nm,force_component_basis
b1528_sirocco_current_heading_rudder_forces,1.0,False,-10.0,5.0,15.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,1846.9102301680823,478.0155421621798,1783.9782901568383,780.5379910647499,1673.8691235589845,0.0,0.0,0.0,226474.49241753062,226.47449241753063,1846.9102301680823,-780.5379910647499,-1673.8691235589845,-226474.49241753062,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-10.0,6.0,16.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,1966.9242349350488,542.157795209871,1890.7289258558455,862.242832515706,1767.8597918811658,0.0,0.0,0.0,239191.42984152175,239.19142984152174,1966.9242349350488,-862.242832515706,-1767.8597918811658,-239191.42984152175,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-10.0,7.0,17.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,2086.3390955260315,609.9865179886386,1995.1759996031617,947.1781286040173,1858.9417457829525,0.0,0.0,0.0,251514.81820443348,251.51481820443348,2086.3390955260315,-947.1781286040173,-1858.9417457829525,-251514.81820443348,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-10.0,8.0,18.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,2205.1184370176957,681.4190716479901,2097.1922587282634,1035.2403987546784,1947.0040159336133,0.0,0.0,0.0,263429.6433558179,263.42964335581786,2205.118437017695,-1035.2403987546784,-1947.0040159336133,-263429.6433558179,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-10.0,9.0,19.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,2323.2260780719835,756.3684266246339,2196.653412133809,1126.3223526564652,2031.9393120219252,0.0,0.0,0.0,274921.3889165665,274.9213889165665,2323.2260780719835,-1126.3223526564652,-2031.9393120219252,-274921.3889165665,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-10.0,10.0,20.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,2440.6260419572927,834.7432686745929,2293.4382817251867,1220.3130209786464,2113.6441534728806,0.0,0.0,0.0,285976.05396488076,285.97605396488075,2440.6260419572927,-1220.3130209786464,-2113.6441534728806,-285976.05396488076,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,-10.0,-1.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,-124.53885678042894,2.173502745766687,-124.5198889093238,-17.33245888815377,-123.3268531872384,0.0,0.0,0.0,-16686.123236233358,-16.686123236233357,124.53885678042896,17.33245888815377,123.3268531872384,16686.123236233358,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,-9.0,0.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,-8.0,1.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,124.53885678042894,2.173502745766687,124.5198889093238,21.62594552864432,122.64683170864343,0.0,0.0,0.0,16594.11633017946,16.59411633017946,124.53885678042896,-21.62594552864432,-122.64683170864343,-16594.11633017946,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,-7.0,2.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,249.0397778186476,8.691362904773465,248.88806951483008,47.51902981437408,244.4642156665511,0.0,0.0,0.0,33076.00837968437,33.07600837968437,249.03977781864765,-47.51902981437408,-244.4642156665511,-33076.00837968437,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,-6.0,3.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,373.4648389280402,19.545639468415978,372.95301834590066,77.64770612251098,365.30373615589974,0.0,0.0,0.0,49425.595501893236,49.425595501893234,373.46483892804025,-77.64770612251098,-365.30373615589974,-49425.595501893236,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,-5.0,4.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,497.77613902966016,34.72310817267455,496.56358137312515,111.97526730194036,485.01816883487425,0.0,0.0,0.0,65622.95824335849,65.62295824335848,497.77613902966016,-111.97526730194036,-485.01816883487425,-65622.95824335849,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,-4.0,5.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,621.9358116972659,54.205277609842874,619.5691581662024,150.45989050712055,603.46166010785,0.0,0.0,0.0,81648.36261259211,81.64836261259211,621.9358116972659,-150.45989050712055,-603.46166010785,-81648.36261259211,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,-3.0,6.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,745.9060366918013,77.96841175745993,741.8198853773671,193.05468815277783,720.4899048255322,0.0,0.0,0.0,97482.28412289452,97.48228412289451,745.9060366918013,-193.05468815277783,-720.4899048255322,-97482.28412289452,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,-2.0,7.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,869.6490514818062,105.98355889699701,863.1668193267926,239.70776503920644,835.9603220985513,0.0,0.0,0.0,113105.431579934,113.10543157993399,869.649051481806,-239.70776503920644,-835.9603220985513,-113105.431579934,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,-1.0,8.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,993.1271627462503,138.21658688706722,983.4621174675245,290.362281578576,949.7322290103148,0.0,0.0,0.0,128498.7705850956,128.4987705850956,993.1271627462504,-290.362281578576,-949.7322290103148,-128498.7705850956,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,0.0,9.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,1116.302757856283,174.62822474818202,1102.559218508848,344.9565230452133,1061.667012017469,0.0,0.0,0.0,143643.54672596356,143.64354672596357,1116.302757856283,-344.9565230452133,-1061.667012017469,-143643.54672596356,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,1.0,10.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,1239.1383163324049,215.17411050839038,1220.3130209786464,403.42397476548945,1171.628295829151,0.0,0.0,0.0,158521.30842568414,158.52130842568414,1239.1383163324049,-403.42397476548945,-1171.628295829151,-158521.30842568414,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,2.0,11.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,1361.5964212735698,259.80484525150854,1336.5800600071932,465.69340315570395,1279.4821095592745,0.0,0.0,0.0,173113.92942336985,173.11392942336985,1361.5964212735696,-465.69340315570395,-1279.4821095592745,-173113.92942336985,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,3.0,12.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,1483.6397707547342,308.4660533020896,1451.2186821169967,531.6889425092335,1385.0970499494154,0.0,0.0,0.0,187403.6308581559,187.4036308581559,1483.6397707547342,-531.6889425092335,-1385.0970499494154,-187403.6308581559,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,4.0,13.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,1605.2311891893853,361.09844847380845,1564.0892178057416,601.330187427209,1488.3444414634423,0.0,0.0,0.0,201373.00293000377,201.37300293000376,1605.2311891893853,-601.330187427209,-1488.3444414634423,-201373.00293000377,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,5.0,14.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,1726.3336386535855,417.63790630054723,1675.0541517120644,674.5322907801096,1589.0984930588368,0.0,0.0,0.0,215005.02611086064,215.00502611086063,1726.3336386535855,-674.5322907801096,-1589.0984930588368,-215005.02611086064,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,6.0,15.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,1846.9102301680823,478.0155421621798,1783.9782901568383,751.2060670809193,1687.2364514437022,0.0,0.0,0.0,228283.09188033294,228.28309188033293,1846.9102301680823,-751.2060670809193,-1687.2364514437022,-228283.09188033294,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,7.0,16.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,1966.9242349350488,542.157795209871,1890.7289258558455,831.2581011439056,1782.63875063274,0.0,0.0,0.0,241191.02296060976,241.19102296060976,1966.924234935049,-831.2581011439056,-1782.63875063274,-241191.02296060976,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,8.0,17.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,2086.3390955260315,609.9865179886386,1995.1759996031617,914.5908618966332,1875.1891576199862,0.0,0.0,0.0,253713.09302598416,253.71309302598416,2086.3390955260315,-914.5908618966332,-1875.1891576199862,-253713.09302598416,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,9.0,18.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,2205.1184370176957,681.4190716479901,2097.1922587282634,1001.1028212065519,1964.7749139908233,0.0,0.0,0.0,265834.0458629584,265.8340458629584,2205.1184370176957,-1001.1028212065519,-1964.7749139908233,-265834.0458629584,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-9.0,10.0,19.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,2323.2260780719835,756.3684266246339,2196.653412133809,1090.68857757739,2051.2868733007435,0.0,0.0,0.0,277539.1139575906,277.5391139575906,2323.226078071984,-1090.68857757739,-2051.2868733007435,-277539.1139575906,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-8.0,-10.0,-2.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,-249.0397778186476,8.691362904773465,-248.88806951483008,-26.031745267901087,-247.6755118582951,0.0,0.0,0.0,-33510.49675442733,-33.51049675442733,249.03977781864762,26.031745267901087,247.6755118582951,33510.49675442733,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-8.0,-9.0,-1.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,-124.53885678042894,2.173502745766687,-124.5198889093238,-15.177468704258574,-123.61056302722453,0.0,0.0,0.0,-16724.50917758348,-16.72450917758348,124.53885678042896,15.177468704258574,123.61056302722453,16724.50917758348,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-8.0,-8.0,0.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-8.0,-7.0,1.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,124.53885678042894,2.173502745766687,124.5198889093238,19.48216943716833,123.0055767930774,0.0,0.0,0.0,16642.654540103373,16.642654540103372,124.53885678042896,-19.48216943716833,-123.0055767930774,-16642.654540103373,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-8.0,-6.0,2.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,249.0397778186476,8.691362904773465,248.88806951483008,43.245303584785376,245.2563040042419,0.0,0.0,0.0,33183.177931773935,33.18317793177393,249.03977781864762,-43.245303584785376,-245.2563040042419,-33183.177931773935,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-8.0,-5.0,3.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,373.4648389280402,19.545639468415978,372.95301834590066,71.26045072432248,366.6032379536676,0.0,0.0,0.0,49601.41809513123,49.60141809513123,373.4648389280402,-71.26045072432248,-366.6032379536676,-49601.41809513123,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-8.0,-4.0,4.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,497.77613902966016,34.72310817267455,496.56358137312515,103.49347871439268,486.89853609439933,0.0,0.0,0.0,65877.37193357224,65.87737193357223,497.77613902966016,-103.49347871439268,-486.89853609439933,-65877.37193357224,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-8.0,-3.0,5.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,621.9358116972659,54.205277609842874,619.5691581662024,139.90511657550744,605.9956371357227,0.0,0.0,0.0,81991.2097044633,81.9912097044633,621.9358116972658,-139.90511657550744,-605.9956371357227,-81991.2097044633,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-8.0,-2.0,6.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,745.9060366918013,77.96841175745993,741.8198853773671,180.45100233571588,723.7494396055215,0.0,0.0,0.0,97923.29917862707,97.92329917862708,745.9060366918014,-180.45100233571588,-723.7494396055215,-97923.29917862707,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-8.0,-1.0,7.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,869.6490514818062,105.98355889699701,863.1668193267926,225.08173707883398,840.0164786340681,0.0,0.0,0.0,113654.22955918942,113.65422955918942,869.6490514818062,-225.08173707883398,-840.0164786340681,-113654.22955918942,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-8.0,0.0,8.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,993.1271627462503,138.21658688706722,983.4621174675245,273.74294512941503,954.6551007438716,0.0,0.0,0.0,129164.83513064584,129.16483513064583,993.1271627462505,-273.74294512941503,-954.6551007438716,-129164.83513064584,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
b1528_sirocco_current_heading_rudder_forces,1.0,False,-8.0,1.0,9.0,0.51444,1.0,Cr=1.0 because the vessel is moored and the requested case excludes propeller-rotation correction.,600.0,44.93956319369854,135.3,7135.913160627353,1116.302757856283,174.62822474818202,1102.559218508848,326.37534030113386,1067.5256364326165,0.0,0.0,0.0,144436.218609333,144.436218609333,1116.3027578562833,-326.37534030113386,-1067.5256364326165,-144436.218609333,rudder induced only; local current-frame loads rotated into ship-fixed COG X/Y/N
