range_kN,mean_kN,cycle_count,yearly_cycles,nominal_stress_MPa,stress_range_MPa
4.011673134887928,0,1.0,63115.2,1.002918283721982,1.002918283721982
4.033499801628437,0,1.0,63115.2,1.0083749504071093,1.0083749504071093
4.090317759130016,0,1.0,63115.2,1.022579439782504,1.022579439782504
4.144277799235766,0,1.0,63115.2,1.0360694498089416,1.0360694498089416
4.366370114700942,0,1.0,63115.2,1.0915925286752355,1.0915925286752355
4.380733428751682,0,1.0,63115.2,1.0951833571879206,1.0951833571879206
4.84712673759887,0,1.0,63115.2,1.2117816843997176,1.2117816843997176
5.190956384743885,0,1.0,63115.2,1.2977390961859712,1.2977390961859712
5.284012155539131,0,1.0,63115.2,1.3210030388847827,1.3210030388847827
5.384685385010812,0,1.0,63115.2,1.346171346252703,1.346171346252703
5.644377450775068,0,1.0,63115.2,1.411094362693767,1.411094362693767
5.657309690124379,0,1.0,63115.2,1.4143274225310947,1.4143274225310947
5.712075666956736,0,1.0,63115.2,1.428018916739184,1.428018916739184
5.712496767956054,0,1.0,63115.2,1.4281241919890135,1.4281241919890135
5.7363384595433615,0,1.0,63115.2,1.4340846148858404,1.4340846148858404
5.873073473828697,0,1.0,63115.2,1.4682683684571742,1.4682683684571742
5.941146178886726,0,1.0,63115.2,1.4852865447216814,1.4852865447216814
5.9471414390473,0,1.0,63115.2,1.486785359761825,1.486785359761825
6.098400982372908,0,1.0,63115.2,1.524600245593227,1.524600245593227
6.101380276284203,0,1.0,63115.2,1.5253450690710508,1.5253450690710508
6.211133587743234,0,1.0,63115.2,1.5527833969358085,1.5527833969358085
6.310340517677446,0,1.0,63115.2,1.5775851294193615,1.5775851294193615
6.514879461018211,0,1.0,63115.2,1.6287198652545527,1.6287198652545527
6.525872003526615,0,1.0,63115.2,1.6314680008816538,1.6314680008816538
6.570235888327687,0,1.0,63115.2,1.6425589720819218,1.6425589720819218
6.651020172104495,0,1.0,63115.2,1.6627550430261238,1.6627550430261238
6.6958415436971,0,1.0,63115.2,1.673960385924275,1.673960385924275
6.746972339461507,0,1.0,63115.2,1.6867430848653768,1.6867430848653768
6.759261177754013,0,1.0,63115.2,1.6898152944385032,1.6898152944385032
7.018933612319046,0,1.0,63115.2,1.7547334030797614,1.7547334030797614
7.105860535804993,0,1.0,63115.2,1.7764651339512483,1.7764651339512483
7.178134905733288,0,1.0,63115.2,1.794533726433322,1.794533726433322
7.2203291730318995,0,1.0,63115.2,1.8050822932579749,1.8050822932579749
7.263142707068425,0,1.0,63115.2,1.8157856767671063,1.8157856767671063
7.577222741896065,0,1.0,63115.2,1.8943056854740163,1.8943056854740163
7.618816211806177,0,1.0,63115.2,1.9047040529515442,1.9047040529515442
7.687243624126523,0,0.5,31557.6,1.9218109060316309,1.9218109060316309
7.794025727050581,0,1.0,63115.2,1.9485064317626453,1.9485064317626453
7.899026707301743,0,1.0,63115.2,1.9747566768254357,1.9747566768254357
8.254028735238677,0,1.0,63115.2,2.0635071838096692,2.0635071838096692
8.342980739315692,0,1.0,63115.2,2.085745184828923,2.085745184828923
8.524619570415041,0,1.0,63115.2,2.1311548926037602,2.1311548926037602
8.563109171731298,0,1.0,63115.2,2.1407772929328246,2.1407772929328246
8.594365871709812,0,1.0,63115.2,2.148591467927453,2.148591467927453
8.617508194694949,0,1.0,63115.2,2.1543770486737372,2.1543770486737372
8.816645584196863,0,1.0,63115.2,2.2041613960492157,2.2041613960492157
8.967412040878429,0,1.0,63115.2,2.2418530102196073,2.2418530102196073
8.96857286744185,0,1.0,63115.2,2.2421432168604625,2.2421432168604625
8.9694225434867,0,1.0,63115.2,2.242355635871675,2.242355635871675
9.152158507233423,0,1.0,63115.2,2.288039626808356,2.288039626808356
9.424963606909555,0,1.0,63115.2,2.356240901727389,2.356240901727389
9.631581286399069,0,1.0,63115.2,2.407895321599767,2.407895321599767
10.095626772659728,0,1.0,63115.2,2.523906693164932,2.523906693164932
10.173495960436185,0,1.0,63115.2,2.543373990109046,2.543373990109046
10.18187631327774,0,1.0,63115.2,2.545469078319435,2.545469078319435
10.253514237973237,0,1.0,63115.2,2.563378559493309,2.563378559493309
10.311316576521476,0,1.0,63115.2,2.577829144130369,2.577829144130369
10.32934711992499,0,1.0,63115.2,2.5823367799812473,2.5823367799812473
10.35701443401689,0,1.0,63115.2,2.5892536085042224,2.5892536085042224
10.495549360217325,0,1.0,63115.2,2.623887340054331,2.623887340054331
10.6585182640641,0,1.0,63115.2,2.664629566016025,2.664629566016025
10.884941387625702,0,1.0,63115.2,2.7212353469064254,2.7212353469064254
10.901029141958986,0,1.0,63115.2,2.7252572854897466,2.7252572854897466
10.940483871908526,0,1.0,63115.2,2.7351209679771316,2.7351209679771316
11.0252890889671,0,1.0,63115.2,2.756322272241775,2.756322272241775
11.137104240256662,0,1.0,63115.2,2.7842760600641654,2.7842760600641654
11.160274512238118,0,1.0,63115.2,2.7900686280595295,2.7900686280595295
11.210286714097036,0,1.0,63115.2,2.802571678524259,2.802571678524259
11.33171731201935,0,1.0,63115.2,2.8329293280048375,2.8329293280048375
11.458417297381544,0,1.0,63115.2,2.864604324345386,2.864604324345386
11.495424987515436,0,1.0,63115.2,2.873856246878859,2.873856246878859
11.858651420302522,0,1.0,63115.2,2.9646628550756304,2.9646628550756304
11.895235687791455,0,1.0,63115.2,2.973808921947864,2.973808921947864
11.94329871876144,0,0.5,31557.6,2.98582467969036,2.98582467969036
12.05461608374648,0,1.0,63115.2,3.01365402093662,3.01365402093662
12.223949858316873,0,1.0,63115.2,3.055987464579218,3.055987464579218
12.33534902841464,0,1.0,63115.2,3.08383725710366,3.08383725710366
12.602719699615731,0,1.0,63115.2,3.150679924903933,3.150679924903933
12.727220967861143,0,1.0,63115.2,3.181805241965286,3.181805241965286
12.866467703342096,0,1.0,63115.2,3.216616925835524,3.216616925835524
12.87032312012309,0,1.0,63115.2,3.2175807800307723,3.2175807800307723
12.971792264594995,0,1.0,63115.2,3.242948066148749,3.242948066148749
13.155142840771449,0,1.0,63115.2,3.288785710192862,3.288785710192862
13.1604286040845,0,1.0,63115.2,3.290107151021125,3.290107151021125
13.253526296130502,0,1.0,63115.2,3.3133815740326256,3.3133815740326256
13.29699430789023,0,1.0,63115.2,3.3242485769725576,3.3242485769725576
13.32771725082128,0,0.5,31557.6,3.33192931270532,3.33192931270532
13.331510621255632,0,1.0,63115.2,3.332877655313908,3.332877655313908
13.39790415489935,0,1.0,63115.2,3.3494760387248377,3.3494760387248377
13.587940603096968,0,1.0,63115.2,3.396985150774242,3.396985150774242
13.710276460321351,0,1.0,63115.2,3.427569115080338,3.427569115080338
13.74708304801689,0,1.0,63115.2,3.4367707620042225,3.4367707620042225
13.79253937025203,0,1.0,63115.2,3.4481348425630074,3.4481348425630074
13.797985844127425,0,1.0,63115.2,3.449496461031856,3.449496461031856
13.87915961087998,0,1.0,63115.2,3.469789902719995,3.469789902719995
13.888503697883465,0,1.0,63115.2,3.472125924470866,3.472125924470866
13.98772528654706,0,1.0,63115.2,3.496931321636765,3.496931321636765
14.13891606603704,0,1.0,63115.2,3.53472901650926,3.53472901650926
14.279633727190657,0,1.0,63115.2,3.569908431797664,3.569908431797664
14.53701790231412,0,1.0,63115.2,3.63425447557853,3.63425447557853
14.551841111697968,0,1.0,63115.2,3.637960277924492,3.637960277924492
14.61370010823137,0,1.0,63115.2,3.6534250270578426,3.6534250270578426
14.700813889574365,0,1.0,63115.2,3.675203472393591,3.675203472393591
14.720763352472687,0,0.5,31557.6,3.680190838118172,3.680190838118172
14.912865239730024,0,1.0,63115.2,3.728216309932506,3.728216309932506
15.49435151349536,0,1.0,63115.2,3.87358787837384,3.87358787837384
15.525921812670704,0,1.0,63115.2,3.881480453167676,3.881480453167676
15.898680759187272,0,1.0,63115.2,3.974670189796818,3.974670189796818
15.955583273844953,0,1.0,63115.2,3.988895818461238,3.988895818461238
15.972269086848229,0,1.0,63115.2,3.993067271712057,3.993067271712057
16.080803659242548,0,1.0,63115.2,4.020200914810637,4.020200914810637
16.103846406017198,0,1.0,63115.2,4.025961601504299,4.025961601504299
16.343403556858334,0,1.0,63115.2,4.0858508892145835,4.0858508892145835
16.467329790197226,0,1.0,63115.2,4.1168324475493066,4.1168324475493066
17.050084022706216,0,1.0,63115.2,4.262521005676554,4.262521005676554
17.15076871256801,0,1.0,63115.2,4.287692178142002,4.287692178142002
17.363119277326092,0,1.0,63115.2,4.340779819331523,4.340779819331523
17.4467207830767,0,1.0,63115.2,4.361680195769175,4.361680195769175
17.448407992327333,0,1.0,63115.2,4.362101998081833,4.362101998081833
17.646097958556027,0,1.0,63115.2,4.411524489639007,4.411524489639007
17.768384907448507,0,1.0,63115.2,4.442096226862127,4.442096226862127
17.838201218653438,0,1.0,63115.2,4.4595503046633596,4.4595503046633596
17.87181234974338,0,1.0,63115.2,4.467953087435845,4.467953087435845
17.92915473417989,0,1.0,63115.2,4.482288683544972,4.482288683544972
18.03138120600053,0,1.0,63115.2,4.507845301500132,4.507845301500132
18.117153576672933,0,1.0,63115.2,4.529288394168233,4.529288394168233
18.19957784539957,0,1.0,63115.2,4.549894461349893,4.549894461349893
18.247611906665558,0,1.0,63115.2,4.561902976666389,4.561902976666389
18.402861077137032,0,1.0,63115.2,4.600715269284258,4.600715269284258
18.48924273458408,0,1.0,63115.2,4.62231068364602,4.62231068364602
18.53225960513984,0,1.0,63115.2,4.63306490128496,4.63306490128496
18.955882893511443,0,1.0,63115.2,4.738970723377861,4.738970723377861
19.20189340007542,0,1.0,63115.2,4.800473350018855,4.800473350018855
19.26769860783736,0,1.0,63115.2,4.81692465195934,4.81692465195934
19.74139224809204,0,1.0,63115.2,4.93534806202301,4.93534806202301
19.93102847648933,0,1.0,63115.2,4.982757119122333,4.982757119122333
20.18552083164189,0,1.0,63115.2,5.046380207910473,5.046380207910473
20.206131012531785,0,1.0,63115.2,5.051532753132946,5.051532753132946
20.300756045785363,0,0.5,31557.6,5.075189011446341,5.075189011446341
20.845184872524555,0,1.0,63115.2,5.211296218131139,5.211296218131139
20.963884440664856,0,1.0,63115.2,5.240971110166214,5.240971110166214
21.08271359617888,0,1.0,63115.2,5.27067839904472,5.27067839904472
21.328406749601527,0,1.0,63115.2,5.332101687400382,5.332101687400382
21.34136825468164,0,1.0,63115.2,5.33534206367041,5.33534206367041
21.43267334107577,0,1.0,63115.2,5.358168335268942,5.358168335268942
21.433840221606715,0,1.0,63115.2,5.358460055401679,5.358460055401679
21.440204994732653,0,1.0,63115.2,5.360051248683163,5.360051248683163
21.525399178627534,0,1.0,63115.2,5.381349794656884,5.381349794656884
21.796900958557583,0,1.0,63115.2,5.449225239639396,5.449225239639396
21.83144444318134,0,1.0,63115.2,5.457861110795335,5.457861110795335
22.055007992086928,0,1.0,63115.2,5.513751998021732,5.513751998021732
22.316985492576293,0,1.0,63115.2,5.579246373144073,5.579246373144073
22.42511691229956,0,1.0,63115.2,5.60627922807489,5.60627922807489
22.75116207120672,0,1.0,63115.2,5.68779051780168,5.68779051780168
22.85948340914075,0,1.0,63115.2,5.714870852285188,5.714870852285188
23.04866045084501,0,1.0,63115.2,5.762165112711252,5.762165112711252
23.19265611348277,0,1.0,63115.2,5.798164028370692,5.798164028370692
23.23622674254517,0,1.0,63115.2,5.809056685636293,5.809056685636293
23.255716673920688,0,1.0,63115.2,5.813929168480172,5.813929168480172
23.325503171513844,0,1.0,63115.2,5.831375792878461,5.831375792878461
23.42736122081544,0,1.0,63115.2,5.85684030520386,5.85684030520386
23.455189143513337,0,1.0,63115.2,5.863797285878334,5.863797285878334
23.506340355143863,0,1.0,63115.2,5.876585088785966,5.876585088785966
23.548414360388502,0,1.0,63115.2,5.887103590097126,5.887103590097126
23.550056544097487,0,1.0,63115.2,5.887514136024372,5.887514136024372
23.78990724487258,0,1.0,63115.2,5.947476811218145,5.947476811218145
23.843558658649386,0,1.0,63115.2,5.960889664662346,5.960889664662346
24.04655689404663,0,1.0,63115.2,6.011639223511658,6.011639223511658
24.143038985508923,0,1.0,63115.2,6.035759746377231,6.035759746377231
24.592646441152795,0,1.0,63115.2,6.148161610288199,6.148161610288199
24.635218229792287,0,1.0,63115.2,6.158804557448072,6.158804557448072
24.66643941305057,0,0.5,31557.6,6.166609853262642,6.166609853262642
24.705276522601707,0,1.0,63115.2,6.176319130650427,6.176319130650427
24.94122780486225,0,1.0,63115.2,6.235306951215563,6.235306951215563
25.05388377984565,0,1.0,63115.2,6.263470944961412,6.263470944961412
25.46397708641385,0,1.0,63115.2,6.365994271603462,6.365994271603462
25.55188302196595,0,1.0,63115.2,6.387970755491487,6.387970755491487
25.68052712814088,0,1.0,63115.2,6.42013178203522,6.42013178203522
25.853796125673316,0,1.0,63115.2,6.463449031418329,6.463449031418329
26.64661950631944,0,1.0,63115.2,6.66165487657986,6.66165487657986
26.702380568083328,0,1.0,63115.2,6.675595142020832,6.675595142020832
27.05962791464316,0,1.0,63115.2,6.76490697866079,6.76490697866079
27.235679495710173,0,1.0,63115.2,6.808919873927543,6.808919873927543
27.261090103839308,0,1.0,63115.2,6.815272525959827,6.815272525959827
27.280485691050444,0,1.0,63115.2,6.820121422762611,6.820121422762611
27.34039352142864,0,1.0,63115.2,6.83509838035716,6.83509838035716
27.55865934225963,0,1.0,63115.2,6.889664835564908,6.889664835564908
27.741698849885864,0,1.0,63115.2,6.935424712471466,6.935424712471466
27.885905630244338,0,1.0,63115.2,6.971476407561084,6.971476407561084
28.064989106783088,0,1.0,63115.2,7.016247276695772,7.016247276695772
28.21231415745848,0,1.0,63115.2,7.05307853936462,7.05307853936462
28.28724259549688,0,1.0,63115.2,7.07181064887422,7.07181064887422
28.3660396521322,0,1.0,63115.2,7.09150991303305,7.09150991303305
28.50027524740804,0,1.0,63115.2,7.12506881185201,7.12506881185201
28.69527195646174,0,1.0,63115.2,7.173817989115435,7.173817989115435
29.061823488717096,0,1.0,63115.2,7.265455872179274,7.265455872179274
29.494997350301134,0,1.0,63115.2,7.373749337575283,7.373749337575283
30.03550585251125,0,1.0,63115.2,7.508876463127812,7.508876463127812
30.20824606370735,0,1.0,63115.2,7.552061515926837,7.552061515926837
30.38943259449292,0,1.0,63115.2,7.59735814862323,7.59735814862323
30.424465731261847,0,1.0,63115.2,7.606116432815462,7.606116432815462
30.43637938378359,0,1.0,63115.2,7.609094845945897,7.609094845945897
30.47600744881612,0,1.0,63115.2,7.61900186220403,7.61900186220403
30.53199111417265,0,1.0,63115.2,7.632997778543163,7.632997778543163
31.0773348242692,0,1.0,63115.2,7.7693337060673,7.7693337060673
31.12223492934288,0,1.0,63115.2,7.78055873233572,7.78055873233572
31.69335722513188,0,1.0,63115.2,7.92333930628297,7.92333930628297
31.930306756699,0,1.0,63115.2,7.98257668917475,7.98257668917475
33.22958811479256,0,1.0,63115.2,8.30739702869814,8.30739702869814
33.48985057500249,0,1.0,63115.2,8.372462643750623,8.372462643750623
33.603751912051564,0,1.0,63115.2,8.400937978012891,8.400937978012891
33.66445046298338,0,1.0,63115.2,8.416112615745845,8.416112615745845
33.72057081061462,0,1.0,63115.2,8.430142702653654,8.430142702653654
33.80528471193301,0,1.0,63115.2,8.451321177983253,8.451321177983253
33.88709201281921,0,1.0,63115.2,8.471773003204802,8.471773003204802
34.253229328005546,0,1.0,63115.2,8.563307332001386,8.563307332001386
34.76482124252834,0,1.0,63115.2,8.691205310632085,8.691205310632085
35.019335079184486,0,1.0,63115.2,8.754833769796122,8.754833769796122
35.41718137751917,0,1.0,63115.2,8.854295344379793,8.854295344379793
35.45797386929806,0,1.0,63115.2,8.864493467324515,8.864493467324515
35.99992183170983,0,1.0,63115.2,8.999980457927457,8.999980457927457
36.1137728766094,0,1.0,63115.2,9.02844321915235,9.02844321915235
37.38891416926634,0,1.0,63115.2,9.347228542316586,9.347228542316586
37.64252988003008,0,1.0,63115.2,9.41063247000752,9.41063247000752
37.76070882588997,0,1.0,63115.2,9.440177206472493,9.440177206472493
37.822462333461374,0,1.0,63115.2,9.455615583365343,9.455615583365343
37.90496013831887,0,1.0,63115.2,9.476240034579718,9.476240034579718
37.91787168893441,0,1.0,63115.2,9.479467922233603,9.479467922233603
38.21546819398933,0,1.0,63115.2,9.553867048497333,9.553867048497333
38.75733857536511,0,1.0,63115.2,9.689334643841278,9.689334643841278
38.79964194967957,0,1.0,63115.2,9.699910487419892,9.699910487419892
39.27088603437468,0,1.0,63115.2,9.81772150859367,9.81772150859367
39.39640410471796,0,1.0,63115.2,9.84910102617949,9.84910102617949
39.43277005574393,0,1.0,63115.2,9.858192513935983,9.858192513935983
39.50097985627704,0,1.0,63115.2,9.87524496406926,9.87524496406926
39.653168014628,0,1.0,63115.2,9.913292003657,9.913292003657
40.32075092277464,0,1.0,63115.2,10.08018773069366,10.08018773069366
40.74397564759238,0,1.0,63115.2,10.185993911898095,10.185993911898095
42.30867817935322,0,1.0,63115.2,10.577169544838306,10.577169544838306
42.75372281950016,0,1.0,63115.2,10.68843070487504,10.68843070487504
42.85969581452287,0,1.0,63115.2,10.714923953630718,10.714923953630718
43.99727440317079,0,1.0,63115.2,10.999318600792698,10.999318600792698
44.20067268689775,0,1.0,63115.2,11.050168171724437,11.050168171724437
44.23082751347113,0,1.0,63115.2,11.057706878367782,11.057706878367782
44.68385708947986,0,1.0,63115.2,11.170964272369964,11.170964272369964
44.79292586042294,0,1.0,63115.2,11.198231465105735,11.198231465105735
45.35645991287274,0,1.0,63115.2,11.339114978218184,11.339114978218184
46.86215214261313,0,1.0,63115.2,11.715538035653282,11.715538035653282
48.02550806091779,0,1.0,63115.2,12.006377015229447,12.006377015229447
48.05268426373814,0,1.0,63115.2,12.013171065934536,12.013171065934536
48.06793285719573,0,0.5,31557.6,12.016983214298932,12.016983214298932
48.38990167177187,0,1.0,63115.2,12.097475417942967,12.097475417942967
48.47598181052828,0,1.0,63115.2,12.11899545263207,12.11899545263207
48.7125211408779,0,1.0,63115.2,12.178130285219474,12.178130285219474
48.75883500146102,0,1.0,63115.2,12.189708750365256,12.189708750365256
49.093703935430426,0,1.0,63115.2,12.273425983857607,12.273425983857607
50.3648977316156,0,1.0,63115.2,12.5912244329039,12.5912244329039
50.90325672927631,0,1.0,63115.2,12.725814182319077,12.725814182319077
50.98280623377602,0,1.0,63115.2,12.745701558444004,12.745701558444004
51.161538122012246,0,1.0,63115.2,12.790384530503061,12.790384530503061
51.2047971647753,0,1.0,63115.2,12.801199291193825,12.801199291193825
51.83845299318875,0,1.0,63115.2,12.959613248297188,12.959613248297188
52.46837017048705,0,1.0,63115.2,13.117092542621762,13.117092542621762
52.99236233238378,0,1.0,63115.2,13.248090583095944,13.248090583095944
53.79029771002999,0,1.0,63115.2,13.447574427507497,13.447574427507497
54.519602971338855,0,1.0,63115.2,13.629900742834714,13.629900742834714
54.81615859903656,0,1.0,63115.2,13.70403964975914,13.70403964975914
56.41555922530071,0,1.0,63115.2,14.103889806325178,14.103889806325178
57.402842254341095,0,1.0,63115.2,14.350710563585274,14.350710563585274
57.623530998691706,0,1.0,63115.2,14.405882749672926,14.405882749672926
57.73320280270062,0,0.5,31557.6,14.433300700675154,14.433300700675154
58.820890198129405,0,1.0,63115.2,14.705222549532351,14.705222549532351
60.43303745901616,0,1.0,63115.2,15.10825936475404,15.10825936475404
61.0826477749759,0,1.0,63115.2,15.270661943743974,15.270661943743974
61.98261699339838,0,1.0,63115.2,15.495654248349595,15.495654248349595
65.70466014603616,0,1.0,63115.2,16.42616503650904,16.42616503650904
65.97926644641842,0,1.0,63115.2,16.494816611604605,16.494816611604605
66.23830921628132,0,1.0,63115.2,16.55957730407033,16.55957730407033
67.92673112529741,0,1.0,63115.2,16.981682781324352,16.981682781324352
68.59355538028058,0,1.0,63115.2,17.148388845070144,17.148388845070144
70.31280516117883,0,1.0,63115.2,17.578201290294707,17.578201290294707
70.44486062028801,0,1.0,63115.2,17.611215155072003,17.611215155072003
71.15002663454408,0,1.0,63115.2,17.78750665863602,17.78750665863602
72.8753049194707,0,1.0,63115.2,18.218826229867673,18.218826229867673
73.4292883821704,0,1.0,63115.2,18.3573220955426,18.3573220955426
73.52844499955779,0,1.0,63115.2,18.382111249889448,18.382111249889448
74.75911496024185,0,1.0,63115.2,18.68977874006046,18.68977874006046
75.3013580395797,0,1.0,63115.2,18.825339509894924,18.825339509894924
79.8329613749215,0,1.0,63115.2,19.958240343730374,19.958240343730374
102.81583328981216,0,0.5,31557.6,25.70395832245304,25.70395832245304
108.3650151960777,0,1.0,63115.2,27.091253799019427,27.091253799019427
112.3074375547696,0,1.0,63115.2,28.0768593886924,28.0768593886924
115.73234622017584,0,1.0,63115.2,28.93308655504396,28.93308655504396
115.95000559453908,0,0.5,31557.6,28.98750139863477,28.98750139863477
116.36689112108051,0,1.0,63115.2,29.09172278027013,29.09172278027013
124.3005004915308,0,1.0,63115.2,31.0751251228827,31.0751251228827
124.7588994143537,0,1.0,63115.2,31.189724853588427,31.189724853588427
127.2460231723524,0,1.0,63115.2,31.8115057930881,31.8115057930881
134.4411450120031,0,0.5,31557.6,33.61028625300077,33.61028625300077
139.45733385986918,0,0.5,31557.6,34.864333464967295,34.864333464967295
143.43840753335598,0,0.5,31557.6,35.859601883338996,35.859601883338996
159.32935162870348,0,0.5,31557.6,39.83233790717587,39.83233790717587
