Time,Original_Wind,Original_Wave,Scaled_Wind,Scaled_Wave,Combined_Tension
5.7,385.3958568131473,213.77287330915647,385.3958568131473,213.77287330915647,599.1687301223037
5.800000000000001,416.7952449673929,209.90967067383085,416.7952449673929,209.90967067383085,626.7049156412237
5.9,448.7786659715104,198.12021288624743,448.7786659715104,198.12021288624743,646.8988788577578
6.0,376.2066826925434,247.12223824966048,376.2066826925434,247.12223824966048,623.3289209422039
6.1000000000000005,391.4404322985136,150.9011567890513,391.4404322985136,150.9011567890513,542.3415890875649
6.2,346.35641843779985,279.6476458019816,346.35641843779985,279.6476458019816,626.0040642397814
6.300000000000001,343.2006730285134,197.3975100216741,343.2006730285134,197.3975100216741,540.5981830501875
6.4,445.3579037029394,238.2658344098508,445.3579037029394,238.2658344098508,683.6237381127902
6.5,474.6402031636011,210.2890312557343,474.6402031636011,210.2890312557343,684.9292344193354
6.6000000000000005,405.69199132947966,195.4835544837115,405.69199132947966,195.4835544837115,601.1755458131911
6.7,462.2914190489466,256.23380088998,462.2914190489466,256.23380088998,718.5252199389265
6.800000000000001,433.36569498804846,192.36729792464536,433.36569498804846,192.36729792464536,625.7329929126938
6.9,386.5313613550498,201.15647360309083,386.5313613550498,201.15647360309083,587.6878349581407
7.0,440.6810939409952,174.62110570341437,440.6810939409952,174.62110570341437,615.3021996444096
7.1000000000000005,503.6425243585758,177.9537894087401,503.6425243585758,177.9537894087401,681.5963137673159
7.2,429.367897453239,157.11998194098916,429.367897453239,157.11998194098916,586.4878793942281
7.300000000000001,514.0815687624597,111.9213098893258,514.0815687624597,111.9213098893258,626.0028786517855
7.4,309.80549049623664,180.74894193146943,309.80549049623664,180.74894193146943,490.55443242770605
7.5,487.0648946319472,141.30817441064193,487.0648946319472,141.30817441064193,628.3730690425891
7.6000000000000005,455.7123791736186,118.9785442848688,455.7123791736186,118.9785442848688,574.6909234584874
7.7,441.99187434376864,165.7475479023982,441.99187434376864,165.7475479023982,607.7394222461669
7.800000000000001,467.28242609932136,238.6244597550272,467.28242609932136,238.6244597550272,705.9068858543485
7.9,369.2153151581077,234.74529511223545,369.2153151581077,234.74529511223545,603.9606102703432
8.0,463.63348618951153,213.51171289797435,463.63348618951153,213.51171289797435,677.1451990874859
8.1,498.5962036368017,225.8797042784005,498.5962036368017,225.8797042784005,724.4759079152022
8.200000000000001,560.8347799295566,235.5356232542971,560.8347799295566,235.5356232542971,796.3704031838537
8.3,467.2776109569016,311.89136289184233,467.2776109569016,311.89136289184233,779.1689738487439
8.4,459.044357435324,260.59712621889133,459.044357435324,260.59712621889133,719.6414836542153
8.5,480.6611965762541,256.7803775102508,480.6611965762541,256.7803775102508,737.4415740865049
8.6,557.7764769471348,265.23250237629395,557.7764769471348,265.23250237629395,823.0089793234288
8.700000000000001,534.6538651901731,228.57267203941984,534.6538651901731,228.57267203941984,763.2265372295929
8.8,497.8663467118205,198.62706958938105,497.8663467118205,198.62706958938105,696.4934163012015
8.9,556.059660228586,184.87086167862003,556.059660228586,184.87086167862003,740.9305219072061
9.0,541.1721374488122,173.88068528736798,541.1721374488122,173.88068528736798,715.0528227361802
9.1,590.5291493366346,162.52589749675136,590.5291493366346,162.52589749675136,753.055046833386
9.200000000000001,512.6067477133968,176.64421151829083,512.6067477133968,176.64421151829083,689.2509592316876
9.3,536.7505104597012,151.9694531892019,536.7505104597012,151.9694531892019,688.7199636489031
9.4,538.7427314003324,172.8401396645226,538.7427314003324,172.8401396645226,711.582871064855
9.5,490.1566394695565,153.69937450222383,490.1566394695565,153.69937450222383,643.8560139717804
9.600000000000001,582.8727045514285,168.03505695414418,582.8727045514285,168.03505695414418,750.9077615055726
9.700000000000001,585.5851299977586,118.64498219541234,585.5851299977586,118.64498219541234,704.230112193171
9.8,576.9674627982013,221.0914962770724,576.9674627982013,221.0914962770724,798.0589590752736
9.9,568.8591104859221,219.6332971257704,568.8591104859221,219.6332971257704,788.4924076116924
10.0,513.378561378269,253.91158022599964,513.378561378269,253.91158022599964,767.2901416042686
10.100000000000001,566.3413735140808,149.46977406214307,566.3413735140808,149.46977406214307,715.8111475762239
10.200000000000001,573.1196311590805,307.8359159342404,573.1196311590805,307.8359159342404,880.955547093321
10.3,552.6670141971372,245.4012345403619,552.6670141971372,245.4012345403619,798.0682487374991
10.4,586.8759490111509,282.3845471540702,586.8759490111509,282.3845471540702,869.2604961652211
10.5,616.9274486395345,212.6819502807527,616.9274486395345,212.6819502807527,829.6093989202873
10.600000000000001,692.4371430499086,252.70721590721564,692.4371430499086,252.70721590721564,945.1443589571243
10.700000000000001,607.8724150358839,189.8065303734146,607.8724150358839,189.8065303734146,797.6789454092985
10.8,612.6454461389236,187.68526514312816,612.6454461389236,187.68526514312816,800.3307112820518
10.9,596.2762945962993,248.18229776717297,596.2762945962993,248.18229776717297,844.4585923634722
11.0,503.89604465024,170.3082510468897,503.89604465024,170.3082510468897,674.2042956971297
11.100000000000001,597.9509250958348,170.16555078743806,597.9509250958348,170.16555078743806,768.1164758832729
11.200000000000001,601.33834335895,180.9173571298441,601.33834335895,180.9173571298441,782.2557004887942
11.3,720.1511013917174,165.28153325416105,720.1511013917174,165.28153325416105,885.4326346458784
11.4,585.6503391777144,155.37350450236258,585.6503391777144,155.37350450236258,741.023843680077
11.5,608.2491653816207,167.06970197946805,608.2491653816207,167.06970197946805,775.3188673610888
11.600000000000001,588.9719141062415,237.77846880180985,588.9719141062415,237.77846880180985,826.7503829080513
11.700000000000001,529.4513239646781,176.86243882036797,529.4513239646781,176.86243882036797,706.313762785046
11.8,641.8572469900843,199.63463743744688,641.8572469900843,199.63463743744688,841.4918844275312
11.9,618.8093025490327,240.7582747290588,618.8093025490327,240.7582747290588,859.5675772780916
12.0,616.9402836865779,257.1370549189496,616.9402836865779,257.1370549189496,874.0773386055275
12.100000000000001,527.7899312249857,271.9683445747649,527.7899312249857,271.9683445747649,799.7582757997507
12.200000000000001,638.9805161380683,264.3465814516941,638.9805161380683,264.3465814516941,903.3270975897624
12.3,494.0580608886266,215.2987760031026,494.0580608886266,215.2987760031026,709.3568368917292
12.4,588.5501089892897,298.14200862097766,588.5501089892897,298.14200862097766,886.6921176102674
12.5,663.5530118773129,209.488766303958,663.5530118773129,209.488766303958,873.0417781812708
12.600000000000001,499.11315798175553,243.40306271250955,499.11315798175553,243.40306271250955,742.516220694265
12.700000000000001,514.7428716527993,198.78072176804355,514.7428716527993,198.78072176804355,713.5235934208429
12.8,542.2881809818358,204.47418356621253,542.2881809818358,204.47418356621253,746.7623645480484
12.9,506.23245640603767,200.6242294602738,506.23245640603767,200.6242294602738,706.8566858663114
13.0,447.8497478653062,185.66943953329795,447.8497478653062,185.66943953329795,633.5191873986041
13.100000000000001,522.6875736790869,176.3001872191049,522.6875736790869,176.3001872191049,698.9877608981918
13.200000000000001,459.9447366212139,203.22666328094093,459.9447366212139,203.22666328094093,663.1713999021548
13.3,530.4884996611751,164.0171056604023,530.4884996611751,164.0171056604023,694.5056053215774
13.4,454.5597507083265,143.5362382893358,454.5597507083265,143.5362382893358,598.0959889976623
13.5,571.747671495396,185.043486954132,571.747671495396,185.043486954132,756.791158449528
13.600000000000001,448.8309643211568,201.3601159124008,448.8309643211568,201.3601159124008,650.1910802335576
13.700000000000001,465.6806144825274,141.76276827726576,465.6806144825274,141.76276827726576,607.4433827597932
13.8,516.3215039683112,211.5236681314936,516.3215039683112,211.5236681314936,727.8451720998048
13.9,408.060495605384,230.27382511815736,408.060495605384,230.27382511815736,638.3343207235414
14.0,475.0547367487963,215.04437182941032,475.0547367487963,215.04437182941032,690.0991085782066
14.100000000000001,523.2602379041311,277.6286398073021,523.2602379041311,277.6286398073021,800.8888777114332
14.200000000000001,371.9164358646743,240.68300717984275,371.9164358646743,240.68300717984275,612.5994430445171
14.3,456.0980751370256,253.35621698916336,456.0980751370256,253.35621698916336,709.454292126189
14.4,454.64600065548086,243.94690792342865,454.64600065548086,243.94690792342865,698.5929085789095
14.5,475.75875671270313,244.34649952196267,475.75875671270313,244.34649952196267,720.1052562346658
14.600000000000001,370.0857737578962,201.4357461484825,370.0857737578962,201.4357461484825,571.5215199063787
14.700000000000001,361.4448029570221,178.2074707907955,361.4448029570221,178.2074707907955,539.6522737478176
14.8,449.3852883147666,254.2334858607515,449.3852883147666,254.2334858607515,703.6187741755182
14.9,434.2607665069799,165.35251670161958,434.2607665069799,165.35251670161958,599.6132832085995
15.0,428.3775440365042,146.28695258610088,428.3775440365042,146.28695258610088,574.6644966226052
15.100000000000001,429.9487708225,99.04086118393492,429.9487708225,99.04086118393492,528.9896320064349
15.200000000000001,375.7434069356565,135.64647277849647,375.7434069356565,135.64647277849647,511.3898797141529
15.3,418.831807199832,110.71838281275797,418.831807199832,110.71838281275797,529.55019001259
15.4,419.7133890704827,200.1213921521464,419.7133890704827,200.1213921521464,619.8347812226291
15.5,367.557523299874,186.4153845857603,367.557523299874,186.4153845857603,553.9729078856343
15.600000000000001,495.16087756785566,145.03149088932986,495.16087756785566,145.03149088932986,640.1923684571855
15.700000000000001,424.54812165129744,246.1640768917048,424.54812165129744,246.1640768917048,670.7121985430023
15.8,340.66689853708226,223.05463064574565,340.66689853708226,223.05463064574565,563.7215291828279
15.9,432.8290900470839,199.49370134357173,432.8290900470839,199.49370134357173,632.3227913906557
16.0,351.43131107344186,148.98910548400286,351.43131107344186,148.98910548400286,500.4204165574447
16.1,440.0776113188271,305.08571258567576,440.0776113188271,305.08571258567576,745.1633239045029
16.2,459.6029460884714,203.49750078791047,459.6029460884714,203.49750078791047,663.1004468763819
16.3,361.9768883149615,200.22696097631035,361.9768883149615,200.22696097631035,562.2038492912718
16.400000000000002,452.9004190454456,279.8161756122339,452.9004190454456,279.8161756122339,732.7165946576795
16.5,427.4672480818848,317.0717002846968,427.4672480818848,317.0717002846968,744.5389483665816
16.6,450.39550540822086,275.85218331065414,450.39550540822086,275.85218331065414,726.247688718875
16.7,506.9544232870427,238.32627087019543,506.9544232870427,238.32627087019543,745.2806941572381
16.8,403.0144879355232,224.2409642139609,403.0144879355232,224.2409642139609,627.2554521494841
16.900000000000002,381.1005408674316,216.36382391457832,381.1005408674316,216.36382391457832,597.46436478201
17.0,378.1355921842983,198.7965807633928,378.1355921842983,198.7965807633928,576.932172947691
17.1,385.95018178700553,172.07830731112765,385.95018178700553,172.07830731112765,558.0284890981332
17.2,427.3041139380313,157.94135832773782,427.3041139380313,157.94135832773782,585.2454722657692
17.3,452.9069847125916,148.53328277799724,452.9069847125916,148.53328277799724,601.4402674905889
17.400000000000002,454.6272856672249,128.241999682055,454.6272856672249,128.241999682055,582.8692853492798
17.5,487.3289318649872,147.70061959947805,487.3289318649872,147.70061959947805,635.0295514644653
17.6,452.0101203556054,114.88729681879995,452.0101203556054,114.88729681879995,566.8974171744054
17.7,529.6189457249277,175.6408139275327,529.6189457249277,175.6408139275327,705.2597596524604
17.8,449.4615456106485,163.9439328214703,449.4615456106485,163.9439328214703,613.4054784321188
17.900000000000002,604.6022192176334,176.13096333235762,604.6022192176334,176.13096333235762,780.733182549991
18.0,505.9004479696375,229.3681014648144,505.9004479696375,229.3681014648144,735.2685494344519
18.1,437.8826972404004,278.11750399829145,437.8826972404004,278.11750399829145,716.0002012386918
18.2,433.39545278942506,272.7341729708878,433.39545278942506,272.7341729708878,706.1296257603128
18.3,517.3147426327432,202.47390527632177,517.3147426327432,202.47390527632177,719.788647909065
18.400000000000002,488.295898313691,219.45021855483452,488.295898313691,219.45021855483452,707.7461168685255
18.5,541.4490734600855,272.10226373416515,541.4490734600855,272.10226373416515,813.5513371942507
18.6,535.6682522907084,204.8493769491893,535.6682522907084,204.8493769491893,740.5176292398977
18.7,514.574864074345,214.6700027687139,514.574864074345,214.6700027687139,729.2448668430588
18.8,482.0146709967522,222.89989693473893,482.0146709967522,222.89989693473893,704.9145679314911
18.900000000000002,454.6539273386253,161.71102350526002,454.6539273386253,161.71102350526002,616.3649508438853
19.0,513.9925123780591,179.18998825416892,513.9925123780591,179.18998825416892,693.1825006322281
19.1,584.9168395261639,123.62179974450024,584.9168395261639,123.62179974450024,708.5386392706641
19.200000000000003,558.4140896137746,136.774295890645,558.4140896137746,136.774295890645,695.1883855044197
19.3,490.8466788539902,160.00453463925902,490.8466788539902,160.00453463925902,650.8512134932492
19.400000000000002,567.0071853494995,103.07112534210518,567.0071853494995,103.07112534210518,670.0783106916047
19.5,582.5982558626042,169.33511404429325,582.5982558626042,169.33511404429325,751.9333699068975
19.6,523.873818888143,165.08686727686108,523.873818888143,165.08686727686108,688.9606861650041
19.700000000000003,580.2186216860405,195.16570136389024,580.2186216860405,195.16570136389024,775.3843230499307
19.8,579.6222258883781,200.31909005793764,579.6222258883781,200.31909005793764,779.9413159463157
19.900000000000002,523.4399522631484,250.16285574804604,523.4399522631484,250.16285574804604,773.6028080111944
20.0,602.0364664982038,227.72801200964727,602.0364664982038,227.72801200964727,829.7644785078511
20.1,615.4128659707604,223.4752691741959,615.4128659707604,223.4752691741959,838.8881351449563
20.200000000000003,644.4079191441829,248.8535998817872,644.4079191441829,248.8535998817872,893.2615190259701
20.3,645.4709802599632,265.88786425610874,645.4709802599632,265.88786425610874,911.3588445160719
20.400000000000002,526.0567661965968,250.60486476171585,526.0567661965968,250.60486476171585,776.6616309583126
20.5,549.8336538030514,245.0968788306353,549.8336538030514,245.0968788306353,794.9305326336868
20.6,623.8796113498151,213.2642481211357,623.8796113498151,213.2642481211357,837.1438594709508
20.700000000000003,624.8328219399024,201.5219697420956,624.8328219399024,201.5219697420956,826.354791681998
20.8,625.5203109180877,164.32017581001156,625.5203109180877,164.32017581001156,789.8404867280992
20.900000000000002,792.6351649173437,243.2486594467776,792.6351649173437,243.2486594467776,1035.8838243641212
21.0,628.3791309498504,138.71282600805125,628.3791309498504,138.71282600805125,767.0919569579016
21.1,656.0549008773255,142.85540865816918,656.0549008773255,142.85540865816918,798.9103095354947
21.200000000000003,646.0269210365589,133.26310724210546,646.0269210365589,133.26310724210546,779.2900282786643
21.3,629.5585583327429,177.25880792331608,629.5585583327429,177.25880792331608,806.817366256059
21.400000000000002,579.5049251847531,142.0124469992945,579.5049251847531,142.0124469992945,721.5173721840476
21.5,631.1202592896035,193.55313408569327,631.1202592896035,193.55313408569327,824.6733933752968
21.6,552.066241864625,145.47128251734523,552.066241864625,145.47128251734523,697.5375243819702
21.700000000000003,576.0442955086542,186.9608275980902,576.0442955086542,186.9608275980902,763.0051231067443
21.8,560.447928872878,168.54125443820507,560.447928872878,168.54125443820507,728.9891833110831
21.900000000000002,585.3063578840101,273.5931166820324,585.3063578840101,273.5931166820324,858.8994745660425
22.0,693.121614668101,188.3433243593244,693.121614668101,188.3433243593244,881.4649390274253
22.1,479.8960443351352,245.6520567147645,479.8960443351352,245.6520567147645,725.5481010498997
22.200000000000003,603.1538101099891,264.19798121878165,603.1538101099891,264.19798121878165,867.3517913287708
22.3,483.5148204687581,262.002896308562,483.5148204687581,262.002896308562,745.5177167773202
22.400000000000002,535.6106610098043,243.5804328856136,535.6106610098043,243.5804328856136,779.1910938954179
22.5,608.4777604351823,239.98450710251583,608.4777604351823,239.98450710251583,848.4622675376982
22.6,551.8539751930631,235.6383429147119,551.8539751930631,235.6383429147119,787.492318107775
22.700000000000003,489.1705192364726,216.9989372197697,489.1705192364726,216.9989372197697,706.1694564562423
22.8,501.5404272644553,235.31470746784933,501.5404272644553,235.31470746784933,736.8551347323046
22.900000000000002,565.3861265585813,257.07704719890967,565.3861265585813,257.07704719890967,822.463173757491
23.0,488.86458783275606,159.3039695195551,488.86458783275606,159.3039695195551,648.1685573523112
23.1,530.0823544178843,122.54847520467432,530.0823544178843,122.54847520467432,652.6308296225586
23.200000000000003,515.3385143027099,152.1668637586436,515.3385143027099,152.1668637586436,667.5053780613534
23.3,474.22886074912526,227.80235674461244,474.22886074912526,227.80235674461244,702.0312174937377
23.400000000000002,607.7281668862828,126.75070030896332,607.7281668862828,126.75070030896332,734.4788671952462
23.5,525.9469023604197,205.29437606880344,525.9469023604197,205.29437606880344,731.2412784292231
23.6,386.7364996050884,216.00702566695472,386.7364996050884,216.00702566695472,602.7435252720431
23.700000000000003,491.1064060312826,161.98335548013597,491.1064060312826,161.98335548013597,653.0897615114186
23.8,442.5563198614082,210.6711584115557,442.5563198614082,210.6711584115557,653.2274782729639
23.900000000000002,512.2253781668926,258.0905415426872,512.2253781668926,258.0905415426872,770.3159197095798
24.0,424.0557030969548,212.5974447005854,424.0557030969548,212.5974447005854,636.6531477975402
24.1,452.1662781166646,230.2500246048826,452.1662781166646,230.2500246048826,682.4163027215473
24.200000000000003,477.53996154175866,227.7342473723592,477.53996154175866,227.7342473723592,705.2742089141178
24.3,490.1541419189163,219.14622146423108,490.1541419189163,219.14622146423108,709.3003633831474
24.400000000000002,381.6370405902707,229.66073629996447,381.6370405902707,229.66073629996447,611.2977768902351
24.5,419.94255133179007,207.16092009165115,419.94255133179007,207.16092009165115,627.1034714234412
24.6,408.1860437437525,235.3465028031152,408.1860437437525,235.3465028031152,643.5325465468677
24.700000000000003,394.8011719825503,198.3098003368648,394.8011719825503,198.3098003368648,593.110972319415
24.8,511.5609220479767,213.41191131772484,511.5609220479767,213.41191131772484,724.9728333657015
24.900000000000002,439.6606183933684,144.08448776506066,439.6606183933684,144.08448776506066,583.745106158429
25.0,352.8087038024581,185.95513003622355,352.8087038024581,185.95513003622355,538.7638338386816
25.1,458.51945770039015,188.64843344031416,458.51945770039015,188.64843344031416,647.1678911407043
25.200000000000003,515.8524528652126,95.00325593203772,515.8524528652126,95.00325593203772,610.8557087972504
25.3,458.8423853693393,161.63277371041005,458.8423853693393,161.63277371041005,620.4751590797493
25.400000000000002,329.0912671078479,187.6910071222541,329.0912671078479,187.6910071222541,516.782274230102
25.5,379.0633905578799,119.83164134474508,379.0633905578799,119.83164134474508,498.895031902625
25.6,465.217709469949,215.8531728497924,465.217709469949,215.8531728497924,681.0708823197414
25.700000000000003,365.473002324769,191.16157301235745,365.473002324769,191.16157301235745,556.6345753371265
25.8,422.42304480452606,172.4513103632455,422.42304480452606,172.4513103632455,594.8743551677716
25.900000000000002,438.7331122868592,207.5655705190995,438.7331122868592,207.5655705190995,646.2986828059587
26.0,353.81887100590376,240.721084305862,353.81887100590376,240.721084305862,594.5399553117658
26.1,397.7471133286144,238.6375971503261,397.7471133286144,238.6375971503261,636.3847104789404
26.200000000000003,239.6098001346476,261.3473545642097,239.6098001346476,261.3473545642097,500.95715469885727
26.3,351.7916221658324,221.96871559263607,351.7916221658324,221.96871559263607,573.7603377584685
26.400000000000002,392.10320501357154,254.21988737302712,392.10320501357154,254.21988737302712,646.3230923865987
26.5,344.4390426368174,201.4676931873693,344.4390426368174,201.4676931873693,545.9067358241867
26.6,490.91306260507815,230.9872169148776,490.91306260507815,230.9872169148776,721.9002795199558
26.700000000000003,340.6077052563137,194.2917680246807,340.6077052563137,194.2917680246807,534.8994732809944
26.8,393.2816694008175,184.33243568630903,393.2816694008175,184.33243568630903,577.6141050871265
26.900000000000002,425.3243779496105,227.84415240748223,425.3243779496105,227.84415240748223,653.1685303570928
27.0,494.6749781188802,208.7680266876182,494.6749781188802,208.7680266876182,703.4430048064984
27.1,354.9475884763053,181.916708219262,354.9475884763053,181.916708219262,536.8642966955673
27.200000000000003,489.3173870164848,122.04594226900387,489.3173870164848,122.04594226900387,611.3633292854887
27.3,436.3610390227386,140.91882312413884,436.3610390227386,140.91882312413884,577.2798621468775
27.400000000000002,391.7173131483264,187.2538683474308,391.7173131483264,187.2538683474308,578.9711814957573
27.5,469.07494312634935,160.37237931467854,469.07494312634935,160.37237931467854,629.4473224410278
27.6,461.3130105403836,235.25588744411232,461.3130105403836,235.25588744411232,696.5688979844958
27.700000000000003,426.9313980091224,190.3905379132069,426.9313980091224,190.3905379132069,617.3219359223293
27.8,466.1844915220472,199.3631395306984,466.1844915220472,199.3631395306984,665.5476310527456
27.900000000000002,449.3280810450643,199.965148922756,449.3280810450643,199.965148922756,649.2932299678203
28.0,480.2929478439495,227.9775040736785,480.2929478439495,227.9775040736785,708.270451917628
28.1,513.8471087872666,231.7833403165372,513.8471087872666,231.7833403165372,745.6304491038038
28.200000000000003,566.2409184997487,266.42793509147623,566.2409184997487,266.42793509147623,832.6688535912249
28.3,431.3003469292413,278.2899928888546,431.3003469292413,278.2899928888546,709.5903398180959
28.400000000000002,606.1207063127968,225.5593788367062,606.1207063127968,225.5593788367062,831.6800851495029
28.5,408.144658779356,203.9421394877855,408.144658779356,203.9421394877855,612.0867982671415
28.6,504.4171163102521,179.2378375622395,504.4171163102521,179.2378375622395,683.6549538724915
28.700000000000003,547.6321700314176,236.6487370760004,547.6321700314176,236.6487370760004,784.280907107418
28.8,538.403950286924,173.29733577878622,538.403950286924,173.29733577878622,711.7012860657102
28.900000000000002,499.26131258188855,126.17463936259502,499.26131258188855,126.17463936259502,625.4359519444836
29.0,525.9121474635464,187.6860812057188,525.9121474635464,187.6860812057188,713.5982286692652
29.1,517.4468530770484,238.43255011503007,517.4468530770484,238.43255011503007,755.8794031920785
29.200000000000003,518.2411645600539,154.63319786298462,518.2411645600539,154.63319786298462,672.8743624230385
29.3,595.6137226406407,175.56579984853212,595.6137226406407,175.56579984853212,771.1795224891729
29.400000000000002,576.1989133551929,153.31581810448225,576.1989133551929,153.31581810448225,729.5147314596751
29.5,528.6869071131296,153.15418230974697,528.6869071131296,153.15418230974697,681.8410894228765
29.6,613.0466844698622,193.2482957342943,613.0466844698622,193.2482957342943,806.2949802041564
29.700000000000003,587.8973424325945,169.88276640571655,587.8973424325945,169.88276640571655,757.7801088383111
29.8,617.3548959080262,201.62343545815483,617.3548959080262,201.62343545815483,818.978331366181
29.900000000000002,612.06990925086,218.88957703471107,612.06990925086,218.88957703471107,830.9594862855711
30.0,542.697347934686,203.92856332091824,542.697347934686,203.92856332091824,746.6259112556043
30.1,559.3645876425002,266.11870589404936,559.3645876425002,266.11870589404936,825.4832935365496
30.200000000000003,627.620037241582,239.9358820899564,627.620037241582,239.9358820899564,867.5559193315385
30.3,623.2993909298913,226.91656860023173,623.2993909298913,226.91656860023173,850.215959530123
30.400000000000002,593.895154896244,265.23435795905687,593.895154896244,265.23435795905687,859.1295128553008
30.5,602.5912749642467,216.92508864078755,602.5912749642467,216.92508864078755,819.5163636050343
30.6,662.0110927788035,235.16943347641248,662.0110927788035,235.16943347641248,897.1805262552159
30.700000000000003,569.5649549525004,221.1354273692983,569.5649549525004,221.1354273692983,790.7003823217988
